SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Other
POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0.293061065992706	0.1627272974977	1.5990887518122	1.99315556194024	0	1.09469341222587	1.25571096499103	0.0791812460476248	0.0857121132065826	0.947166271720391	1.24997616529336	1.50588962280508	0	0.783383777317321	0.793663416561891	1.15836249209525	1.0162734187516	0.477121254719662	0.843968534873287	0.209027317150669	0.268237482267674	0.482353781653339	0.458294397460179	0.655836657601492	1.59489456694029	1.23552844690755	0.246409044772001	0.140450902786548	0.980623054659495	0.284943175770526	0.327823172251918	0.820738694154812	0	0.263958684288399	0.957737856129146	0.514909815609062	0.157264401796198	0.762064430490189	0.157264401796198	0	0.199156563124375	0.199156563124375	0	0.0857121132065826	0.585973171434508	0.316542161842229	0.237360915794604	0	0	0	0.522088400236186	0.0230653040686934	1.02381344289609	1.11089565922483	1.67108865264369
POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0	0.0658172844896433	1.30221282294595	1.77298810931171	0.820738694154812	1.60481492704846	0.396357877662163	0.0857121132065826	0	0	1.32967517711351	1.38609342393756	0	1.00782533751196	0.643452676486187	0.615663167698879	0	0.134698573897456	0.536099114679	0.272474535210928	0.183916596567638	0.342422680822206	0.356547323513813	0.232765164105455	1.66207065672507	0.0589778599593379	0	0.477121254719662	0.507610576867563	0	0.802462737464936	0.542938539209306	0	0.05202900000401	0.873479132381825	0.327823172251918	0.140450902786548	0.51005731281465	0	0	0.0857121132065826	0.268237482267674	0	0	0.93815568954587	0.452761908860218	0.514909815609062	0	0	0.0921462232119925	0	0	0.556302500767287	0.948057132508467	1.22671704465025
POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0.259637310505756	0.104735350520013	1.68468218505714	1.88474388590922	0.335184271898287	1.62306124342293	0.879773365479514	0	0	0.110895659224831	1.38054012812028	1.59629713396018	0	0.621365146523349	0.583919765803449	0.928954191071868	0.05202900000401	0.1627272974977	0.74251089411451	0.479745398545811	0	0.560667306169737	0.356547323513813	0.356547323513813	1.76437994677744	0	0.140450902786548	0.342422680822206	0.502675359192051	0	0.596097044354286	0.461034434826208	0.342422680822206	0.146128035678238	1.22905322285974	0.502675359192051	0.0658172844896433	0.551893381862232	0	0	0.0921462232119925	0.268237482267674	0	0.134698573897456	0.730929021564695	0.199156563124375	0.289021088190966	0	0	0	0	0	0.834825155433417	1.54766284589412	1.41192565488881
POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0	0.116969806937025	1.33262205513369	1.90101225569788	0	0.157264401796198	0.92709026339571	0.0921462232119925	0	1.09469341222587	1.11636620088864	1.1181745080754	0	0.562833367926245	0.682883184442564	0.956866653265474	0.866018675616361	0.301029995663981	0.686148571870331	0	0.21867870282685	0.301029995663981	0.268237482267674	0.554103536667349	1.28494317577053	1.29865463250317	0.122960170626212	0.237360915794604	0.835978660711549	0	0.349542421945154	0.484946592231619	0	0.157264401796198	0.818345881038922	0.353058995667991	0.134698573897456	0.495165757413305	0.146128035678238	0	0.0857121132065826	0.157264401796198	0	0.1627272974977	1.09911535787995	0.189056236220049	0.558490386915463	0	0	0.0589778599593379	0.522088400236186	0	0.980623054659495	1.10162211509587	1.36309893260046
POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0.122960170626212	0	1.37291200297011	1.55674096065501	0.449969008676048	1.64002947056278	0.0449671455165232	0	0	0.0230653040686934	0.955993699239088	1.27999859315346	0	0.204119982655925	0	0.919553510575606	0	0.484946592231619	0.304960289292414	0	0	0.134698573897456	0.232765164105455	0.122960170626212	1.66957043383705	0.312715753989176	0	0.1627272974977	0.426954645253932	0	0.461034434826208	0.17871540288183	0	0.0658172844896433	0.841700673417465	0.189056236220049	0	0.263958684288399	0	0	0.110895659224831	0.140450902786548	0	0	0.592075770421362	0.151731913196237	0.345997141180504	0	0	0	0	0	0.396357877662163	1.18288132913603	1.13121024605163
POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	0.0377885608893998	0	0.94983339053427	1.43019236902696	0.429899025900714	1.3918970000368	1.2405492482826	0	0	0	0.577700645468518	1.56584781867352	0	0.280826609575694	0.268237482267674	0.691001074664743	0	0	0.284943175770526	0.0857121132065826	0.173451162889473	0.0658172844896433	0.194135761749324	0.140450902786548	1.5363288393508	0	0	0.146128035678238	0.304960289292414	0	0.435728569561437	0.495165757413305	0	0.0658172844896433	0.767493182201587	0.189056236220049	0	0.284943175770526	0	0	0.05202900000401	0.272474535210928	0	0	0.736758565225419	0.122960170626212	0.316542161842229	0	0	0	0	0	0.213879819945081	0.719029798264987	1.30885533317594
POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	1.04851242628117	0.110895659224831	1.34170424479087	1.60402958419087	0	1.32893532262129	0.902101830747877	0	0.814731759084075	0.237360915794604	1.07918124604762	0.61757215750621	0	0.989611596205312	0.877685407217849	0.880813592280791	0.408856423161136	0.289021088190966	0.662757831681574	0.122960170626212	0	0.0921462232119925	0.0984864012430114	0.151731913196237	1.5910646070265	0.0791812460476248	0	0	0.37690860616152	0	0.268237482267674	0.529150254723672	0	0.0304893221479004	0.671257016468986	0.268237482267674	0	0.199156563124375	0.421005312740731	0	0.173451162889473	0.209027317150669	0	0.0791812460476248	1.06104102052311	0.1627272974977	0.522088400236186	0	0	0.0658172844896433	0.250863386198251	0	0.56498867995238	1.24596108755652	1.12533337042183
POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	1.17079491924573	0	1.65618534849289	1.77098582599597	0	1.52633927738984	0.183916596567638	0.389971079000762	0.356547323513813	0.650572417609135	1.13987908640124	1.0304893221479	0	0.567133348418969	1.16164020185649	1.15395337319019	0.370227020805005	0.280826609575694	0.308855333175938	0.276670649804537	0.116969806937025	0.349542421945154	0.435728569561437	0.768839832836859	1.79353641130235	0.0589778599593379	0.183916596567638	0.280826609575694	0.284943175770526	0.0589778599593379	0.441480898450529	1.07521505883002	0.0377885608893998	0	0.939065207117875	0.583919765803449	0	0.482353781653339	0.366847280153624	0	0.228120259059691	0	0	0.0658172844896433	1.25395446317539	0.421005312740731	0.857332496431269	0	0	0.0725506671486117	0.272474535210928	0.151731913196237	0.684518947136823	1.7537919045242	1.48546330196765
POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	1.12355468746362	0.461034434826208	2.28804587562123	2.28190067618701	0	1.64002947056278	1.78919598352692	0.711423746030046	0.802462737464936	0.168122329384406	0.519708698490831	0.866018675616361	0	1.23552844690755	1.78103693862113	1.86923171973098	0.452761908860218	0.342422680822206	1.13643228670646	0.349542421945154	0.223425137851311	0.655836657601492	0.502675359192051	0.936330920130623	1.89361046629543	0.17871540288183	0.116969806937025	0.484946592231619	0.702117079570205	0.157264401796198	0.146128035678238	0.709886418825117	0	0.168122329384406	1.33518427189829	0.907020280620376	0.0658172844896433	0.904075899973595	0.585973171434508	0.0725506671486117	0.272474535210928	0.43282357891803	0.140450902786548	0	1.21676550818257	0.268237482267674	0.316542161842229	0	0.0658172844896433	0.140450902786548	0	0.0857121132065826	1.04496714551652	1.88782181857917	1.81918486608619
POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	0.632549313475863	0.482353781653339	2.11309215187382	2.25170457053342	0	1.94983339053427	1.50267535919205	0.237360915794604	0	0.237360915794604	0.540670677753484	0.720535153262304	0	1.42901780581771	1.14273066908145	1.29386457127631	0.320335150859368	0.116969806937025	0.74251089411451	0.935415652179841	0.356547323513813	0.720535153262304	0.524455133515293	0.824303374757846	2.16903285647286	0.636214267562268	0.753791904524199	0.250863386198251	1.2974620610941	0.0857121132065826	0.88494976146743	1.13121024605163	0	0.312715753989176	1.30924292310073	0.906041036728826	0.116969806937025	1.33809412855905	0.389971079000762	0.183916596567638	0.657577319177794	1.06309442615417	0	0	1.16865816471691	0.349542421945154	0.824303374757846	0	0.157264401796198	0.331519317811882	0.0791812460476248	0.213879819945081	0.873479132381825	1.83122969386706	2.16136800223497
