"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	0.108819710284992	0.152724446757368	"Control"	0.168899754703129
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.00643547078601509	0.380050463662082	"CSE"	0.0375402462517547
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	0.000813970297311928	0.51393197512247	"CSE"	0.00813970297311928
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	0.00573641863231947	0.388255610394043	"CSE"	0.0365044822056694
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.507502168064914	0.0279222828393085	"Control"	0.577587143489491
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	0.0461400186022018	0.226042150872081	"CSE"	0.117187772045121
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	0.504526136578249	0.0283100966915862	"Control"	0.577587143489491
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.0782539756885763	0.181138761433756	"Control"	0.152160508283343
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.0148494726397088	0.317685565399965	"CSE"	0.0649664427987261
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.234186118054376	0.0871986819990825	"CSE"	0.309302420071818
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.391434253015947	0.0462515638903773	"Control"	0.486342438028912
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group"	0.0468751088180485	0.224714825443571	"CSE"	0.117187772045121
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	0.56329134559256	0.0213080796436669	"CSE"	0.605123949127574
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.158345397244981	0.120387315587923	"CSE"	0.235833570364866
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.0701379685830985	0.190525325832025	"Control"	0.14120018978189
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.519828429140542	0.0263554465771413	"Control"	0.577587143489491
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.231846076415092	0.0880363828938531	"CSE"	0.309302420071818
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.164575703106458	0.117077406793489	"CSE"	0.240006233696917
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.110991267376342	0.151018049000809	"CSE"	0.168899754703129
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.0047488699475051	0.401539816518967	"Control"	0.0332420896325357
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.00800321432139822	0.364245221410627	"Control"	0.0382448715149331
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.683069475966873	0.0106908147140193	"CSE"	0.703159754671781
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.029860569110951	0.262092537312295	"CSE"	0.0846342728651981
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.168088481968489	0.115268429931931	"Control"	0.240126402812127
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.434979171534868	0.0385353865590217	"Control"	0.524974862197254
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.600341440947411	0.0175427417606084	"Control"	0.627222400989833
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.0545645798378153	0.2119026224512	"Control"	0.127317352954902
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.10745713519085	0.153812562789841	"Control"	0.168899754703129
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.00349917609940005	0.422495057609363	"CSE"	0.0279925543953232
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.0947993538145103	0.164629310199262	"Control"	0.165898869175393
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.0885205280922025	0.170535796560746	"Control"	0.164961588871963
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.731739069663021	0.00754926096178573	"Control"	0.742343983716109
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas"	0.519452402371078	0.0264023201886729	"Control"	0.577587143489491
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	0.0507641200159056	0.218004560247621	"Control"	0.122534082797013
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	1.47281469960438e-11	0.945919175658994	"CSE"	1.03097028972306e-09
"Other"	0.570545437748855	0.0205337293473664	"Control"	0.605123949127574
