SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	0.00192551748282351	0	0	0	0.000437617609732616	0.00652050238501597	0.00201304100477003	0.0183361778477966	8.75235219465231e-05	0.0194302218721281	0	0.000743949936545447	0	0	0	0	0.00332589383396788	0.00498884075095182	0	0	0	0	0.0011378057853048	0	0	0.0157542339503742	0	0	0.00297579974618179	0.00083147345849197	0	0	0	0	0	0	0.000393855848759354	0	0.742549560194302	0	0	0.00083147345849197	0.177716511312415
P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0465295935345852	0	0	0	0.00317922510102211	0.081144521036368	0	0.236451152840504	5.94247682434038e-05	0.0563941050629903	0	0	0	0.0190159258378892	0	0	0.105300689327312	0.144402186831471	0	0	0.00826004278583314	0.00912170192536249	0.0200261468980271	0	0.000297123841217019	0.118671262182077	0.00279296410743998	0.00109935821250297	0.0367542191585453	0.0109044449726646	0.000891371523651058	0	0.000326836225338721	0.00193130496791063	0	0.0178868552412646	0.0016044687425719	0	0.000118849536486808	0	0	0.0748454956025671	0.00199072973615403
P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0260372402070617	0	0	0	0.00146797496716372	0.116897164490458	0	0.218341960905509	0	0.11658811712895	0	0	0	0.00865332612222823	0	0	0.0148342733523913	0.0766437456540215	0	0	0.0206289113806691	0.0124005253805146	0.0119369543382523	0	0	0.207177624971027	0.00146797496716372	0.000386309201885189	0.0672178011280229	0.0183496870895465	0	0.00351541373715522	0.00112029668546705	0.00131345128640964	0	0.022560457390095	0.00100440392490149	0	0.00127482036622112	0	0	0.0483272811558371	0.00185428416904891
P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.039527099209458	0	0	0	0.0009614699807706	0.0770244284595114	0	0.232818175343636	0	0.080300548393989	0	0	0	0.021544049569119	0	0	0.0319777793604444	0.0863186382736272	0	0	0.0247845595043088	0.0144932697101346	0.0294138594117228	0	0	0.21123851577523	0.0006765899864682	0.0008546399829072	0.0475037390499252	0.0196923296061534	0.0009614699807706	0	0.0018517199629656	0.0011039099779218	0	0.013887899722242	0.0010326899793462	0	7.12199985756e-05	0	0	0.0609999287800014	0.0009614699807706
P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.040433899020824	0	0	0	0.000527857689566893	0.108501148090475	0	0.265090131700494	0	0.0811317268864314	0	0	0	0.00337828921322811	0	0	0.0280028504315237	0.0954366702736942	0.00039589326717517	0	0.0346274644355882	0.0204280925862388	0.0107419039826863	0	0.00039589326717517	0.163926205494999	0.000475071920610203	0.000263928844783446	0.0226978806513764	0.00931668822085566	0.000870965187785373	0	0.00131964422391723	0.00150439441526564	0	0.0104515822534245	0.00292961017709625	0	0.000211143075826757	0	0	0.0955686346960859	0.00137242999287392
P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0318300409988818	0	0	0	0.00175177040626165	0.0799850913156914	0	0.271859858367499	0	0.0803950801341782	0	0	0	0.00834886321282147	0	0	0.0484532240029817	0.0722325754752143	0	0	0.0247856876630637	0.0255683935892657	0.0142750652254939	0.000559075661572866	0	0.173164368244502	0	0.000484532240029817	0.0277674245247857	0.0100633619083116	0.00156541185240403	0	0.00141632500931793	0.000298173686172195	0	0.00614983227730153	0.00122996645546031	0	0.00145359672008945	0	0	0.114834140887067	0.0015281401416325
P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0350119398791965	0	0	0	0.00245821042281219	0.103596010675657	0	0.19929063070656	0	0.10535187526338	0	0	0	0.0181556398370558	0.00010535187526338	0	0.00579435313948588	0.00877932293861497	0	0	0.0244767523528585	0.00751510043545442	0.0318865009130496	0	7.02345835089198e-05	0.268015170670038	0.00014046916701784	0.00129933979491502	0.07314931872454	0.0215268998454839	0.000421407501053519	0	0.00354684646720045	0.0012291052114061	0	0.0183312262958281	0.000456524792807979	0	0	0	0	0.0672144964180362	0.00217727208877651
P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0433351852643275	0	0	0	0.00132484294200607	0.0788067866148126	0	0.243087311423565	0	0.061156459677764	0	0	0	0.00551305611350912	0	0	0.0830804735245096	0.101200906021625	0	0	0.0176503269370486	0.00282063336040002	0.00713705713919398	0	0.00021368434548485	0.146160092311637	0.00209410658575153	0	0.0294884396769093	0.0150433779221334	0.000683789905551519	0.0034189495277576	0.000726526774648489	0.00226505406213941	0	0.00987221676140006	0.00252147527672123	0	0.00166673789478183	0	0	0.139108508910637	0.00162400102568486
P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.026834854544833	0	0	0	0.000957166786312515	0.0739411342426418	0	0.227258742693057	0	0.0786585991180392	0	0	0	0.010836495402181	0	0	0.0240317232420606	0.075923836871432	0	0	0.0402010050251256	0.015588144805661	0.0189724130858374	0	0	0.218780979728575	0.00174341093221208	0.00153830376371654	0.0543192151232352	0.0170580795132123	0.00136738112330359	0	0.00157248829179913	0.00126482753905582	0	0.00748641165008717	0.000854613202064746	0	0.00112808942672546	0	0	0.0955457559908385	0.00413632789799337
P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0465132793637267	0	0	0	0.00184632864649908	0.0735690952989632	0	0.228376651043886	0	0.072006817213464	0	0	0	0.00788240306774606	0	0	0.108223263740946	0.118591109217441	0	0	0.0138474648487431	0.0101548075557449	0.00447379633574776	0.000852151682999574	0	0.191734128674904	0.00213037920749893	0.000852151682999574	0.0331629029967334	0.00923164323249538	0.00255645504899872	0.00717227666524641	0.00134924016474933	0.00191734128674904	0	0.0174691095014913	0.00390569521374805	0	0.00333759409174833	0	0	0.0388439142167306	0
P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0.0327392635628484	0	0	0	0.000392557117060532	0.08553819580749	0	0.261639318520845	0	0.0929967810316401	0	0	0	0.00349375834183874	0	0	0.0285781581220068	0.0898170683834498	0	0	0.0356441862290963	0.0100887179084557	0.0180183716730784	0	0.000196278558530266	0.223482766742561	0.000274789981942373	0.00113841563947554	0.0348983277066813	0.0178220931145482	0.00121692706288765	0	0.00247310983748135	0.00141320562141792	0	0.0131899191332339	0.000902881369239224	0	0.00137394990971186	0	0	0.0408259401742954	0.0018450184501845
S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0	0.00186423949994517	0	0.00257703695580656	0	0	0	0.000328983441166795	0	0.000274152867638995	0	0.000877289176444786	0.000274152867638995	0	0	0	0	0.00131593376466718	0	0	0	0	0	0	0	0.00202873122052857	0	0	0	0	0	0	0	0	0	0	0	0	0.812040793946705	0	0	0	0.178418686259458
S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0	0.00154263275991025	0.00168287210172027	0.00102842183994016	0	0.00037397157816006	0	0.00093492894540015	0.00144913986537023	0	0	0.00037397157816006	0	0	0	0	0	0.00210359012715034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000981675392670157	0.826243455497382	0	0	0	0.163285340314136
S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0.00107694592988711	0.00089126559714795	0.000445632798573975	0.00100267379679144	0	0.000222816399286988	0	0.000259952465834819	0.000779857397504456	0.000631313131313131	0	0.0467171717171717	0.00839275103980986	0	0	0	0	0.00371360665478313	0	0	0	0	0	0	0	0.00170825906120024	0	0	0	0	0	0	0	0	0	0	0	0.00445632798573975	0.788138740344623	0.00029708853238265	0	0	0.14126559714795
S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0.00760374602629092	0.00257754102586133	0	0.00425294269267119	0	0	0	0.000902139359051465	0	0	0	0	0	0	0	0	0	0.000472549188074577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313600824813128	0.765014176475642	0	0	0	0.216040896984277
S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0316838151233056	0	0	0	0.00159235668789809	0.0696553976808754	0.0265392781316348	0.0690429528009146	0.105381349011922	0.0986444553323534	0.0211497631879797	0.153927813163482	0.062510207414666	0.0323370896619304	0	0.000285807610648375	0.00351135064510861	0.0388290053895149	0	0.000775763514617018	8.16593173281071e-05	0	0.00453209211170995	0.00159235668789809	0	0.197411399640699	0	0.00440960313571779	0.0183733463988241	0.0197207251347379	0	0	0.00669606402090479	0.00106157112526539	0.00118406010125755	0.00265392781316348	0.00310305405846807	0	0.0016740160052262	0.000816593173281071	0.0208231259186673	0	0
S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0509791731426795	0	0	0	0.00946675332749315	0.0785316641704581	0.0104840760731342	0.133523610365388	0.086528951309803	0.107440585525758	0.0166445304772939	0.103992991776641	0.066549862944019	0.00743210783621104	0	0.00118687653658123	0.0178596659790318	0.181139966654421	0	0.00367366547037048	0	0.00124339446689462	0.00291067341113968	0.00257156582925933	0	0.0667476757001159	0.000197812756096872	0.000339107581880352	0.0147511798117953	0.00599090061321954	0	0	0.00118687653658123	0.00129991239720801	0	0.000876027919857575	0.0199508294006274	0	0.00113035860626784	0.00274111962019951	0.00262808375957272	0	0
S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0292002405291642	0	0	0	0.00182802164762477	0.0502946482260974	0	0.187203848466627	0.137438364401684	0.113625977149729	0	0	0	0	0.00269392663860493	0	0.0119542994588094	0.0788695129284426	0.000625375826819002	0	0.0899338544798557	0.0220084185207456	0.0195309681298857	0	0.00105832832230908	0.166590499098016	0	0.000553217077570655	0.0504630186410102	0.0193625977149729	0.000817799158147925	0.0015634395670475	0.00307877330126278	0.00161154539987974	0	0	0.00579675285628382	0	0.00149128081779916	0	0	0.000168370414912808	0.00223692122669874
S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0534570208222104	0	0	0	0.00577282434596903	0.0493192738921516	0.0142151628403631	0.0538908168713294	0.050854244527496	0.0880939668980246	0.00597303790710091	0.153663908168713	0.0355045381740523	0.0146489588894821	0	0	0.0122797650827549	0.152062199679658	0.000700747463961559	0.00674052322477309	0.000100106780565937	0.000800854244527496	0.00226908702616124	0.0232581420181527	0	0.218332888414309	0.000100106780565937	0.000600640683395622	0.00804191137213027	0.0128136679124399	0	0	0.0181860651361452	0.00303657234383342	0.00306994127068873	0.00734116390816871	0.00133475707421249	0	0	0.00213561131873999	0.00140149492792312	0	0
S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0823875419478903	0	0	0	0.0028656536329701	0.0525621205836884	0	0.240677199200633	0.132498774556012	0.0420044493043249	0	0	0	0	0	0.00188529844274349	0.0932468609780928	0.158101127408469	0	0	0.0090871384940236	0.00825760717921647	0.0297500094264922	0	0.000490177595113306	0.0744692884883677	0.00388371479205158	0	0.0126314995663814	0.0166283322649976	0.00460012820029411	0.000641001470532785	0.000263941781984088	0.00113117906564609	0	0	0.0319369556200747	0	0	0	0	0	0
S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0384074554026855	0	0	0	0.00121315724172158	0.0823844054150928	0	0.191430698392567	0.165182387162591	0.0761807604290165	0	0	0	0	0	0.000496291598886101	0.0339132592572169	0.098183021312967	0.00104772670875955	0	0.009843116711241	0.0127932945490639	0.0169014861176211	0	0.000827152664810168	0.161129339105021	0	0.00035843282141774	0.065703493341421	0.0253660150541785	0.0014888747966583	0.00264688852739254	0.00060657862086079	0.00096501144227853	0	0	0.0120764289062285	0	0	0	0	0	0.000854724420303841
S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0243975903614458	0	0	0	0.00238225629791895	0.0506024096385542	0	0.20618838992333	0.0975629791894852	0.0893756845564074	0	0.000355969331872946	0	0	0.00627053669222344	0.000301204819277108	0.0122398685651698	0.148822562979189	0.000246440306681271	0	0.0208378970427163	0.0345016429353779	0.00539430449069003	0	0.000684556407447974	0.19526286966046	0	0.00052026286966046	0.0654983570646221	0.0160460021905805	0.00131434830230011	0.00353231106243154	0.0014512595837897	0.00230010952902519	0	0	0.0139101861993428	0	0	0	0	0	0
S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0762589928057554	0	0	0	0.00164028776978417	0.0501870503597122	0	0.269697841726619	0.107453237410072	0.0694964028776978	0	0.000345323741007194	0	0	0.000201438848920863	0.00060431654676259	0.0779568345323741	0.16705035971223	0.000575539568345324	0	0.00857553956834532	0.00371223021582734	0.014273381294964	0	0.00060431654676259	0.115309352517986	0	0.000115107913669065	0.0105611510791367	0.0101870503597122	0.000402877697841727	0.00250359712230216	0	0.000431654676258993	0	0	0.0118561151079137	0	0	0	0	0	0
S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0.0333412466038881	0	0	0	0.00358734931813985	0.064018358787687	0.0250586900899475	0.0726174461238163	0.116193189311809	0.128880799767877	0.0126348553190367	0.115032576297117	0.0188072063517185	0.00662076969744929	0	0.00116061301469231	0.0040093904143916	0.145340402521696	0.000764949486956292	0.0134525599430245	0.00168816438500699	0.00145076626836538	0.0353459418110839	0.0114742423043444	0	0.132072485558281	0.000105510274062937	0.00232122602938461	0.00910026113792831	0.0133470496689615	0	0	0.00535464640869405	0.000712194349924824	0.00387750257181293	0.0128458758671626	0.00216296061829021	0	0	0.00477433990134789	0.00150352140539685	7.91327055472027e-05	0.000263775685157342
S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0.000870785157950752	0.00416041797687582	0.000483769532194862	0	0.00101591601760921	0	0.00208020898843791	0	0.000483769532194862	0	0	0	0	0	0	0	0.000677277345072807	0	0	0	0	0	0	0	0.000532146485414349	0	0	0	0	0	0	0	0	0	0	0	0	0.747375550287843	0	0	0	0.242320158676407
S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.00046582042622569	0.000659912270486394	0.00205737354916346	0.000543457163929972	0	0.000621093901634253	0	0	0	0.000116455106556422	0	0.000271728581964986	0	0	0.000116455106556422	0	0	0.00388183688521408	0	0	0	0	0	0	0	0.0019021000737549	0	0	0.000194091844260704	0	0	0	0	0	0	0	0	0	0.747564147354528	0	0	0	0.241605527735725
S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.000687789444724655	0.00100875785226283	0.00146728414874593	0.000962905222614517	0	0.00536475766885231	0	0.0109587784859462	0	0.00284286303819524	0	0	0	0	0	0	0	0.00660277866935669	0	0	0	0	9.17052592966207e-05	0	0	0.00229263148241552	0	0	0	0	0	0.000229263148241552	0	0	0	0	0	0	0.731762116557385	0	0	0.000687789444724655	0.235040579577239
S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0.000660676532769556	0	0.000528541226215645	0	0.000462473572938689	0	0	0	0.000396405919661734	0	0	0	0	0	0	0	0.00218023255813953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000528541226215645	0.781712473572939	0	0	0	0.213530655391121
S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0	0.00194115243154884	0.000510829587249694	0	0	0	0	0	0.000561912545974663	0	0	0	0	0	0	0	0.00311606048222313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767725786677564	0	0	0	0.226144258275439
S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.00109123976962716	0.00163685965444074	0	0.00206123067596241	0	0.000303122158229767	0	0.000666868748105487	0	0	0	0.0045468323734465	0.000242497726583813	0	0	0	0	0.00163685965444074	0	0	0	0	0	0	0	0.000484995453167627	0	0	0	0	0	0	0	0	0	0	0	0.00448620794180055	0.703000909366475	0	0	0	0.279842376477721
S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0410015342930826	0	0	0	0.00156693761629615	0.121698821532334	0	0.162667711291744	0	0.100643097313355	0	0.000163222668364182	0	0	0	0	0.0315999085953057	0.124440962360853	0	0	0.0784121698821532	0.0322854438024353	0.0130904580028074	0	9.79336010185095e-05	0.189273006235106	0.00117520321222211	0	0.027356119217837	0.00914046942839422	0.000587601606111057	0	0	0.000848757875493749	0	0	0.00594130512845624	0	0	0	0	0.0568341331244083	0.00117520321222211
S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0355185882485177	0	0	0	0.00109590580830078	0.158231938629275	0	0.177592941242589	0.000140500744653947	0.0845814482816759	0	0.000281001489307893	0	0	0	0.00101160536150842	0.0387220052266277	0.0987720234917245	0	0	0.0868575603450698	0.0289993536965746	0.00671593559445865	0	0	0.172394413690393	0.000814904318992891	0.00042150223396184	0.0306010621856296	0.011998763593447	0.000786804170062101	0.00533902829684997	0	0.00182650968050131	0	0	0.0168881895074044	0	0	0	0	0.0404080141624751	0
S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0394190158980874	0	0	0	0.0018885417024345	0.131167805514542	0	0.189884283899324	0	0.103423411049686	0	0	0	0	0	0.000549393949799128	0.04408886447138	0.1418123132919	0	0	0.0115372729457817	0.0223878034543145	0.0112969130927446	0	0.0003777083404869	0.168560931222745	0.00120179926518559	0.000583731071661573	0.0268859664182948	0.0122240153830306	0	0.0011331250214607	0.000206022731174673	0.00178553033684717	0	0	0.0108161933866703	0	0	0	0	0.07876935755245	0
S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0166632715420656	0	0	0	0.00415563251171318	0.151436137706254	0	0.196333265430841	0	0.0984314524343043	0	0	0	0	0	0	0.0338154410266857	0.00961499287023834	0	0	0.0423711550213893	0.0209411285394174	0.0147891627622734	0	0	0.239315542880424	0.00195559177021797	0	0.045711957628845	0.0157262171521695	0	0.000162965980851497	0.00057038093298024	0.00203707476064372	0	0	0.00582603381544103	0	0	0	0	0.100142595233245	0
S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0403446226975639	0	0	0	0.00300059417706477	0.110071301247772	0	0.169221628045157	0.000148544266191325	0.104783125371361	0	0.000207961972667855	0	0	0	0	0.0356803327391563	0.120350564468212	0	0	0.0571004159239453	0.0425133689839572	0.024777183600713	0	0.00011883541295306	0.200831847890671	0.000742721330956625	0.000267379679144385	0.0454248366013072	0.0160130718954248	0.000920974450386215	0	0.00041592394533571	0.00136660724896019	0	0.000386215092097445	0.0040701128936423	0	0	0	0	0.0199346405228758	0.00130718954248366
S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0413114754098361	0	0	0	0.00281030444964871	0.11487900078064	0	0.172552693208431	0	0.0916783762685402	0	0.000281030444964871	0	0	0	0	0.0654176424668228	0.109508196721311	0.000187353629976581	0	0.0536768149882904	0.0148009367681499	0.0106791569086651	0	0.000187353629976581	0.185323965651835	0.000374707259953162	0	0.0349102263856362	0.0136768149882904	0.000624512099921936	0.00109289617486339	0.000624512099921936	0.00149882903981265	0	0.000437158469945355	0.00924277907884465	0	0	0	0	0.0742232630757221	0
S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0340836307072925	0	0	0	0.00379723670967152	0.112361606734376	0	0.176182633360783	0	0.10161039436362	0	0	0	0	0	0.000503248238631165	0.0454753408363071	0.048083081709214	0.000457498398755604	0	0.0396193613322353	0.0192149327477354	0.0189861835483576	0	0.000320248879128923	0.209122518071187	0.000365998719004483	0.000640497758257846	0.0421813523652667	0.0141824503614237	0.00128099551651569	0	0.000731997438008967	0.00164699423552018	0	0	0.0102937139720011	0	0.00105224631713789	0	0	0.114191600329399	0.00361423735016927
S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0339711050370949	0	0	0	0.0021475985942991	0.150136665365092	0	0.164740335806326	0	0.133580632565404	0	0	0	0	0.000195236235845373	0	0.0263568918391253	0.0572042171026943	0.000312377977352597	0	0.0591175322139789	0.0342444357672784	0.0268645060523233	0	0	0.211245607184693	0.000663803201874268	0	0.0495900039047247	0.0111284654431863	0.000390472471690746	0.00152284263959391	0	0.00124951190941039	0	0	0.00999609527528309	0	0.00132760640374854	0	0	0.0240140570089809	0
S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0.0344973162052952	0	0	0	0.00123635486400097	0.125746336167903	0	0.168083951510765	0	0.0983354441831011	0	0	0	0	0.00105542488390326	0.000452324950244255	0.0553645739098969	0.0720101320788855	0	0	0.0396538206380797	0.0175502080694771	0.0210481876846994	0	0	0.233882154272963	0.000241239973463603	0.000542789940293107	0.0687835474338098	0.02125927266148	0.000271394970146553	0	0.00168867981424522	0.00105542488390326	0	0	0.00744828418068874	0	0.000633254930341958	0	0	0.0263856220975816	0.00277425969483143
