SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	0.306050797039032	0	0	0	0.0908074140212025	0.649832773123963	0.315921551065326	1.03117351997654	0.0197440581957572	1.05406050563505	0	0.144682794804057	0	0	0	0	0.442078505812944	0.562431196829647	0	0	0	0	0.205380635157669	0	0	0.971836590561523	0	0	0.411854523207071	0.158923233918667	0	0	0	0	0	0	0.0825348880552126	0	2.59726138899809	0	0	0.158923233918667	1.97973889652417
P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.57308758851944	0	0	0	0.542622803476095	1.80963800115768	0	2.26967581482995	0.0197440581957572	1.65455707980878	0	0	0	1.20095224810195	0	0	1.92126292109638	2.05699343766659	0	0	0.873036576825286	0.910599588770689	1.22205070008821	0	0.0908074140212025	1.97259029383073	0.50325211157682	0.269621531412357	1.47374151406828	0.979315401140149	0.229854404540869	0	0.098925304243382	0.399955299907363	0	1.17609125905568	0.353303278686658	0	0.0386294023561309	0	0	1.77511066982908	0.407924229578639
P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.22205070008821	0	0	0	0.275016563299063	1.85352843285224	0	2.12202527283553	0	1.85239487401775	0	0	0	0.793042805784989	0	0	0.996959419445437	1.67338529311342	0	0	1.12770735757614	0.92763292806947	0.913074207898545	0	0	2.09940758578312	0.275016563299063	0.0908074140212025	1.61768288759577	1.08086130416565	0	0.493636342785221	0.223864040851682	0.253022269592895	0	1.16379908525113	0.205380635157669	0	0.247345136701205	0	0	1.4784658207531	0.325572936741507
P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.42836085171511	0	0	0	0.21162958443467	1.71013705252459	0	2.18482343522041	0	1.72788156877268	0	0	0	1.17810655029101	0	0	1.34012116784767	1.75870069391015	0	0	1.23517598281524	1.01974405819576	1.30555132086908	0	0	2.14286945404059	0.158923233918667	0.19260634712124	1.50546548467734	1.14177780416065	0.21162958443467	0	0.344255149709261	0.23576326415139	0	1.00301944077378	0.223864040851682	0	0.0197440581957572	0	0	1.6110560559905	0.21162958443467
P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.56381210254603	0	0	0	0.165872093873995	1.98499803661949	0	2.37029356524866	0	1.86026834669725	0	0	0	0.599527654812567	0	0	1.40950061781359	1.92989395390702	0.129959537983351	0	1.49847083963084	1.27875360095283	1.01974405819576	0	0.129959537983351	2.16268942132733	0.151861379431181	0.0908074140212025	1.32221929473392	0.964226730345926	0.247345136701205	0	0.335014492974349	0.366531544420413	0	1.00899606466253	0.554052265256876	0	0.0741017205183498	0	0	1.93048700941623	0.344255149709261
P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.31932398746451	0	0	0	0.320774053859738	1.70677730598835	0	2.23205006349519	0	1.70895422524262	0	0	0	0.793042805784989	0	0	1.49460755708913	1.66341601995896	0	0	1.21656480211018	1.22925907273839	0.995941143523132	0.129959537983351	0	2.03761177715926	0	0.114719571426614	1.26305776190997	0.862075881966862	0.295950470134706	0	0.275016563299063	0.0741017205183498	0	0.684594879383175	0.247345136701205	0	0.28034539680413	0	0	1.86124256962568	0.290810830482295
P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.38356488371919	0	0	0	0.419609987903833	1.8426382612606	0	2.12377569544238	0	1.84983349677858	0	0	0	1.11471957142661	0.0292893761019875	0	0.684594879383175	0.833399164774523	0	0	1.23576326415139	0.776464667751708	1.34471206135783	0	0.0197440581957572	2.25160992856964	0.0386294023561309	0.269621531412357	1.69409480460769	1.18343538379607	0.106894233914657	0	0.524894036515663	0.258626147110894	0	1.11857999223985	0.114719571426614	0	0	0	0	1.65812237007841	0.387720843490352
P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.39060653172784	0	0	0	0.23576326415139	1.64230344458534	0	2.12476195287816	0	1.53502902794345	0	0	0	0.602059991327962	0	0	1.66472941153023	1.74872875479787	0	0	1.02549638708485	0.403958042361037	0.688750839154333	0	0.0477727817960007	1.90598403596987	0.330319371765969	0	1.23163551906154	0.963128640046874	0.137383556062558	0.456436655859811	0.144682794804057	0.348802777459982	0	0.804282107240801	0.375131716182331	0	0.28034539680413	0	0	1.88478219572891	0.275016563299063
P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.28456188120529	0	0	0	0.217789893139489	1.71013705252459	0	2.19202257429984	0	1.73648915176647	0	0	0	0.922834045187701	0	0	1.23927037189308	1.72140796693665	0	0	1.4525352500388	1.0646320900438	1.14323272840882	0	0	2.17561967576676	0.339659398020112	0.311014216570582	1.57925169883826	1.1005308309588	0.285609636796487	0	0.315921551065326	0.269621531412357	0	0.784832835740159	0.19904045712665	0	0.247345136701205	0	0	1.81954393554187	0.581375392468111
P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.21038696704357	0	0	0	0.205380635157669	1.39955298910332	0	1.87961590488556	0	1.39060653172784	0	0	0	0.554052265256876	0	0	1.561600540889	1.60028890738592	0	0	0.743108501476925	0.63604448863833	0.391837409685184	0.106894233914657	0	1.80475735202494	0.229854404540869	0.106894233914657	1.07410172051835	0.604577647549209	0.264158635710855	0.524894036515663	0.158923233918667	0.21162958443467	0	0.827429387176961	0.357757620112908	0	0.320774053859738	0	0	1.13738355606256	0
P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	1.30953113778645	0	0	0	0.0908074140212025	1.71327559902526	0	2.19312459835446	0	1.74890884788853	0	0	0	0.487105475626263	0	0	1.25358592247137	1.73407381794099	0	0	1.34471206135783	0.843652799140076	1.06723526156543	0	0.0477727817960007	2.12514068708016	0.0655015487564323	0.223864040851682	1.33594745677439	1.06288793315375	0.23576326415139	0	0.391837409685184	0.264158635710855	0	0.945170754388486	0.186075479962282	0	0.258626147110894	0	0	1.40116000104573	0.320774053859738
S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0	0.253022269592895	0	0.320774053859738	0	0	0	0.0567276244489271	0	0.0477727817960007	0	0.137383556062558	0.0477727817960007	0	0	0	0	0.19260634712124	0	0	0	0	0	0	0	0.269621531412357	0	0	0	0	0	0	0	0	0	0	0	0	2.53834572547156	0	0	0	1.88465049156357
S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0	0.247345136701205	0.264158635710855	0.179444901063269	0	0.0741017205183498	0	0.165872093873995	0.23576326415139	0	0	0.0741017205183498	0	0	0	0	0	0.311014216570582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172711518404301	2.61494624176914	0	0	0	1.91504380076145
S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0.223864040851682	0.19260634712124	0.106894233914657	0.21162958443467	0	0.0567276244489271	0	0.0655015487564323	0.172711518404301	0.144682794804057	0	1.480808840982	0.796283824422822	0	0	0	0	0.521867581885475	0	0	0	0	0	0	0	0.315921551065326	0	0	0	0	0	0	0	0	0	0	0	0.578719148824371	2.69421735396144	0.0741017205183498	0	0	1.95165373072723
S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	0.70895422524262	0.379368769125586	0	0.51881988880347	0	0	0	0.172711518404301	0	0	0	0	0	0	0	0	0	0.098925304243382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430989533647332	2.61819409441021	0	0	0	2.07171078929409
S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.27981544618083	0	0	0	0.28034539680413	1.60932135389909	1.20726477903222	1.6055806375606	1.78549537512404	1.75729007315913	1.11549440567657	1.94779834969408	1.56353627244346	1.28821801990402	0	0.0655015487564323	0.477121254719662	1.36391792881773	0	0.158923233918667	0.0197440581957572	0	0.554052265256876	0.28034539680413	0	2.05477334039813	0	0.545508491713583	1.05937846369764	1.08751728857415	0	0	0.682501889877331	0.205380635157669	0.223864040851682	0.399955299907363	0.442078505812944	0	0.290810830482295	0.165872093873995	1.10925667572511	0	0
S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.63299843986065	0	0	0	0.944023344257639	1.81708855383874	0.983531885541312	2.04486779115259	1.85859314893301	1.95142788855786	1.1672486227028	1.93742458063881	1.74638072318324	0.852252970901993	0	0.295950470134706	1.19583531725144	2.17629320952754	0	0.604577647549209	0	0.306050797039032	0.530884400204851	0.493636342785221	0	1.74764662513026	0.0655015487564323	0.106894233914657	1.11857999223985	0.773071724854369	0	0	0.295950470134706	0.315921551065326	0	0.23576326415139	1.24101336211988	0	0.285609636796487	0.512659580098652	0.500070452790631	0	0
S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.46586682210637	0	0	0	0.442078505812944	1.69572595950886	0	2.26007138798507	2.12672777387555	2.04477669634746	0	0	0	0	0.556863242590705	0	1.09892530424338	1.88793117253579	0.205380635157669	0	1.94425306892943	1.34789705349896	1.29849765914859	0	0.306050797039032	2.20970200894031	0	0.186075479962282	1.69714821171485	1.29492739667713	0.253022269592895	0.399955299907363	0.599527654812567	0.407924229578639	0	0	0.819849884467451	0	0.387720843490352	0	0	0.0655015487564323	0.500070452790631
S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.58269744670641	0	0	0	0.700985295571344	1.54866075847341	1.0377043871355	1.58611607063467	1.561600540889	1.79515221709235	0.712884518871052	2.03379766380269	1.41067916529914	1.04957858265926	0	0	0.980373366296483	2.02928937610199	0.172711518404301	0.755697628784946	0.0292893761019875	0.19260634712124	0.411854523207071	1.23576326415139	0	2.1851532707963	0.0292893761019875	0.151861379431181	0.819849884467451	0.996959419445437	0	0	1.13590887049655	0.493636342785221	0.49686531291542	0.786487292910171	0.285609636796487	0	0	0.395915322105623	0.295950470134706	0	0
S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.7144467309221	0	0	0	0.442078505812944	1.52398831255464	0	2.17447226563591	1.91761540960619	1.42986490337216	0	0	0	0	0	0.335014492974349	1.76724218119364	1.99348749585586	0	0	0.819849884467451	0.784832835740159	1.28665487071114	0	0.114719571426614	1.67145270632131	0.530884400204851	0	0.944023344257639	1.05137690606483	0.58401548863432	0.144682794804057	0.0655015487564323	0.229854404540869	0	0	1.31592155106533	0	0	0	0	0	0
S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.52368598432669	0	0	0	0.306050797039032	1.84811748078804	0	2.21076012572204	2.14713685025938	1.81461921111275	0	0	0	0	0	0.15186137943118	1.47135994807407	1.92331632672744	0.275016563299063	0	0.968591535748376	1.07153950375375	1.18343538379607	0	0.229854404540869	2.13642558023258	0	0.114719571426614	1.75142234095097	1.35015783154495	0.353303278686658	0.509546344674509	0.179444901063269	0.258626147110894	0	0	1.04867662079425	0	0	0	0	0	0.23576326415139
S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.33687842065051	0	0	0	0.48047489672725	1.64322307326545	0	2.24579950124503	1.9235572668068	1.88596573933412	0	0.114719571426614	0	0	0.801100448454612	0.098925304243382	1.05672762444893	2.10515357233836	0.0825348880552126	0	1.27178759316886	1.481475960133	0.746742786132019	0	0.19904045712665	2.22229291676036	0	0.158923233918667	1.75303050997107	1.16518218986568	0.325572936741507	0.602059991327962	0.348802777459982	0.47033526537637	0	0	1.1076831432722	0	0	0	0	0	0
S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.79676789783192	0	0	0	0.366531544420413	1.61865609692606	0	2.3403518687731	1.94367852924794	1.75711342297085	0	0.106894233914657	0	0	0.0655015487564323	0.172711518404301	1.80617997398389	2.13353890837022	0.165872093873995	0	0.899285923412911	0.602059991327962	1.09812030960715	0	0.172711518404301	1.97398656763508	0	0.0386294023561309	0.979315401140149	0.965322051183529	0.122406400092905	0.48047489672725	0	0.129959537983351	0	0	1.02454294107753	0	0	0	0	0	0
S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	1.48280713200096	0	0	0	0.619384575400307	1.75922849768008	1.36348079291579	1.81306871149406	2.01469632299441	2.05929036257514	1.08420204742268	2.01037885472013	1.24505333992162	0.834878874832571	0	0.306050797039032	0.656566155782931	2.11105921789298	0.223864040851682	1.10925667572511	0.395915322105623	0.357757620112908	1.50735372452972	1.04595944103253	0	2.06982292253907	0.0386294023561309	0.483802840076178	0.955363270014621	1.10610388887051	0	0	0.757466651523793	0.21162958443467	0.645285145373242	1.0908074140212	0.46344155742847	0	0	0.716779562754576	0.366531544420413	0.0292893761019875	0.0908074140212025
S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0.151861379431181	0.477121254719662	0.0908074140212025	0	0.172711518404301	0	0.301029995663981	0	0.0908074140212025	0	0	0	0	0	0	0	0.122406400092905	0	0	0	0	0	0	0	0.098925304243382	0	0	0	0	0	0	0	0	0	0	0	0	2.55663903273446	0	0	0	2.06999488630371
S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.106894233914657	0.144682794804057	0.348802777459982	0.122406400092905	0	0.137383556062558	0	0	0	0.0292893761019875	0	0.0655015487564323	0	0	0.0292893761019875	0	0	0.521867581885475	0	0	0	0	0	0	0	0.330319371765969	0	0	0.0477727817960007	0	0	0	0	0	0	0	0	0	2.65211135515001	0	0	0	2.16359123912038
S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.129959537983351	0.179444901063269	0.241592807812113	0.172711518404301	0	0.570651527076338	0	0.816780652739775	0	0.387720843490352	0	0	0	0	0	0	0	0.638373150956912	0	0	0	0	0.0197440581957572	0	0	0.335014492974349	0	0	0	0	0	0.0477727817960007	0	0	0	0	0	0	2.57070581049393	0	0	0.129959537983351	2.0799380765881
S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0.0908074140212025	0	0.0741017205183498	0	0.0655015487564323	0	0	0	0.0567276244489271	0	0	0	0	0	0	0	0.247345136701205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0741017205183498	2.44116516271732	0	0	0	1.88174284874822
S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0	0	0.275016563299063	0.0908074140212025	0	0	0	0	0	0.098925304243382	0	0	0	0	0	0	0	0.383564883719194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54470242986922	0	0	0	2.01683906755235
S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	0.15186137943118	0.21162958443467	0	0.253022269592895	0	0.0477727817960007	0	0.098925304243382	0	0	0	0.438413551726539	0.0386294023561309	0	0	0	0	0.21162958443467	0	0	0	0	0	0	0	0.0741017205183498	0	0	0	0	0	0	0	0	0	0	0	0.434717406166575	2.43244721260901	0	0	0	2.03482425486863
S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.48014069549344	0	0	0	0.325572936741507	1.94298807682603	0	2.06775402867697	0	1.86152051810358	0	0.0477727817960007	0	0	0	0	1.37128270001141	1.95255592680739	0	0	1.75481040788005	1.38021124171161	1.01391451453503	0	0.0292893761019875	2.13301875066011	0.264158635710855	0	1.31150745283246	0.875734066751516	0.151861379431181	0	0	0.205380635157669	0	0	0.718714062531776	0	0	0	0	1.61792639446052	0.264158635710855
S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.48280713200096	0	0	0	0.28034539680413	2.12042087588025	0	2.17019346765664	0.0477727817960007	1.85125834871908	0	0.0908074140212025	0	0	0	0.264158635710855	1.51912562234788	1.91773748816832	0	0	1.86263053655298	1.39794000867204	0.816780652739775	0	0	2.15737944838585	0.223864040851682	0.129959537983351	1.42037797127267	1.03862940235613	0.217789893139489	0.733887465446432	0	0.399955299907363	0	0	1.17541741178023	0	0	0	0	1.53708660294162	0
S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.44244330590319	0	0	0	0.357757620112908	1.95345625256523	0	2.11262058747661	0	1.85154275899899	0	0	0	0	0	0.137383556062558	1.48940246728485	1.98697992913212	0	0	0.945170754388486	1.20851634901053	0.937074484302311	0	0.098925304243382	2.06131218043248	0.258626147110894	0.144682794804057	1.2835115917408	0.967504440107162	0	0.247345136701205	0.0567276244489271	0.344255149709261	0	0	0.920414571064288	0	0	0	0	1.73519025681264	0
S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.0216699792318	0	0	0	0.527899546655388	1.94171938934807	0	2.05334649892773	0	1.75729007315913	0	0	0	0	0	0	1.30754578812598	0.812135747694011	0	0	1.40116000104573	1.11238673959414	0.975057577997608	0	0	2.13863311369743	0.325572936741507	0	1.43285746978245	0.998988836605138	0	0.0386294023561309	0.122406400092905	0.335014492974349	0	0	0.63604448863833	0	0	0	0	1.76464523615092	0
S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.51296967970619	0	0	0	0.524894036515663	1.94033112663615	0	2.12536776916737	0.0477727817960007	1.91919976053261	0	0.0655015487564323	0	0	0	0	1.46135192477521	1.9786793827469	0	0	1.65989409913186	1.53502902794345	1.30953113778645	0	0.0386294023561309	2.19923201538098	0.19904045712665	0.0825348880552126	1.5629840861238	1.1314545290703	0.23576326415139	0	0.122406400092905	0.315921551065326	0	0.114719571426614	0.62180404952372	0	0	0	0	1.22022975619659	0.306050797039032
S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.50198224376593	0	0	0	0.490383185387499	1.93730791321516	0	2.11230876231017	0	1.84060204763546	0	0.0825348880552126	0	0	0	0	1.69653924529317	1.91675989747551	0.0567276244489271	0	1.61253744849644	1.08002208751436	0.951992273928914	0	0.0567276244489271	2.14308745512368	0.106894233914657	0	1.43136376415899	1.04867662079425	0.165872093873995	0.258626147110894	0.165872093873995	0.325572936741507	0	0.122406400092905	0.896731242623496	0	0	0	0	1.75034691040084	0
S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.26305776190997	0	0	0	0.466902089537976	1.76429780054686	0	1.95692749160443	0	1.72140796693665	0	0	0	0	0	0.098925304243382	1.38231030080945	1.40554886641783	0.0908074140212025	0	1.32509542764238	1.03211253543837	1.02739702242428	0	0.0655015487564323	2.03060913460549	0.0741017205183498	0.122406400092905	1.35105885776421	0.914306249808236	0.217789893139489	0	0.137383556062558	0.264158635710855	0	0	0.794666338449202	0	0.186075479962282	0	0	1.77119424529414	0.452891375095162
S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.32700232195471	0	0	0	0.357757620112908	1.95625780067465	0	1.9961449897986	0	1.90610942776572	0	0	0	0	0.0477727817960007	0	1.22265598866271	1.54493288595417	0.0741017205183498	0	1.55882015698853	1.33031937176597	1.23044892137827	0	0	2.10316704210723	0.144682794804057	0	1.48479627050989	0.882405388132093	0.0908074140212025	0.28034539680413	0	0.241592807812113	0	0	0.842202732744843	0	0.253022269592895	0	0	1.18475743803437	0
S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	1.440982263375	0	0	0	0.290810830482295	1.99112300354726	0	2.11603596829656	0	1.88557158306876	0	0	0	0	0.258626147110894	0.129959537983351	1.64045832452094	1.75231650326375	0	0	1.4994313143649	1.16241156176449	1.23634975239974	0	0	2.2585704647617	0.0741017205183498	0.15186137943118	1.73276766813871	1.24043314228487	0.0825348880552126	0	0.362166739017963	0.258626147110894	0	0	0.82892954231937	0	0.172711518404301	0	0	1.32937422562166	0.49686531291542
