SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia	d__Bacteria.p__Bacteroidota.c__Bacteroidia	d__Bacteria.p__Campilobacterota.c__Campylobacteria	d__Bacteria.p__Deferribacterota.c__Deferribacteres	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia	d__Bacteria.p__Firmicutes.c__Bacilli	d__Bacteria.p__Firmicutes.c__Clostridia	d__Bacteria.p__Patescibacteria.c__Saccharimonadia	d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae	Other
PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.023254920787326	0.0113490158425348	0.492309169467115	0.123648583773404	0.0751416226596255	0.0187806048967835	0.0559961593855017	0.150936149783965	0.00103696591454633	0.0225252040326452	0.0169755160825732	0.000652904464714354	0.00739318290926548	0
PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0396115934580297	0.00803979515042493	0.517483801097671	0.0665944675930175	0.00207419372602287	0.0118210686686613	0.0548101103177371	0.261201563905358	0.0121331155123993	0.000128489876833275	0.0147029130490648	0.00833348629747242	0.00258815323335597	0.000477248113952165
PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0258849988106308	0.00893108146097788	0.573730078065869	0.0329779642324244	0.000497372575308695	0.0145319291568454	0.0575222195791796	0.243777436584997	0.00936357935255066	0	0.0278744891118656	0.00404385528620548	0.000432497891572779	0.000432497891572779
PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0699043705050186	0.0254089939144867	0.410653599936774	0.00764640796649016	0.000770568244685055	0.00772544060697068	0.192503754050423	0.241879396190627	0.00120524776732791	7.90326404805185e-05	0.0399312416027819	0.00209436497273374	9.87908006006481e-05	9.87908006006481e-05
PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0228564633131169	0.0102033535497681	0.692710191461529	0.0345344273992151	0.0033535497681056	0.00658817933166845	0.117540730170056	0.0719467237483648	0.000547032940896658	0.000547032940896658	0.0352241645855631	0.000618385063622309	0.00332976572719705	0
PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0522388059701493	0.010829573064908	0.494967025338424	0.038753904894134	0.00848663658451926	0.0169732731690385	0.116487330787921	0.207011454356126	0.00402637972926067	0	0.0419819507115585	0.00525859076709476	0.00220409580006942	0.000780978826796251
PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0367679015350382	0.00938754932809485	0.459711767466926	0.0885906506962432	0.054326095648697	0.0103958416633347	0.101020461380665	0.209220659562262	0.00208612207290997	0.000191227856683414	0.0235036420214523	0.000730142725518488	0.00391147888670619	0.000156459155468247
PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0234032872661093	0.000938406415287494	0.371580503895808	0.177301939373258	0	0.0188534379798669	0.0214980378774953	0.360945231189217	0.000625604276858329	0.00887220610817267	0.00241710743331627	0.0116021156799181	0.00179150315645794	0.00017061934823409
PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.00841552196273126	0.00543224169022864	0.513636262439611	0.0991606741322884	0.0183894739185609	0.0129794955139479	0.0393169623973106	0.27797938419752	0.00113542756640025	0.0153171405035955	0.0057884542600797	0.00218180199033773	0.000133579713694147	0.000133579713694147
PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0438862165211711	0.00378090543777342	0.463170813785458	0.0545558920759348	0.0122533008690144	0.00821505631767524	0.148939960805273	0.233406576004117	0.0030484787299325	0	0.0148464873210998	0.0132034760575648	0.000296929746421997	0.000395906328562662
PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.00790565482996309	0.00192741171474307	0.417921662147594	0.133938780177061	0	0.0224919146711966	0.0600111071183561	0.32491587991245	0.0084120087550227	0.00271144359870635	0.00197641370749077	0	0.0171343634641142	0.000653359903302734
PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0228120744840758	0.00258183168579462	0.423703336929035	0.0843869918124105	0.000176837786698262	0.0133158853383791	0.0770482236644326	0.361385700896568	0.00643689543581673	0.000583564696104264	0.00369590974199367	0.000530513360094785	0.00199826698969036	0.00134396717890679
PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0121679600497034	0.00288373619675052	0.508451926007549	0.0350033995264108	0	0.00759618315241601	0.130705929242961	0.294047312029634	0.00565024734485265	0.00161770567134785	0.00168804070053689	0	0.000187560077837432	0
PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0207729580599541	0.00343124753668885	0.472352954814179	0.0390188486773468	0	0.00380219321633088	0.112118331671806	0.332158672014467	0.0116384206987689	0.00148378271856815	0.00257343565251663	0	0.000208656944798646	0.000440497994574919
PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0139379055735359	0.00349667409371087	0.471823312244865	0.107063281669296	0	0.0341047701140078	0.0775936376795095	0.273309805324703	0.0126368175386667	0.00152877844097126	0.00191910485143201	0	0.00167515084489404	0.000910761624408412
PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0213951636978804	0.00349951902345175	0.439728662885196	0.0284439579394301	0	0.0155571035260557	0.0899757853186055	0.368859256310744	0.0176800344976283	0.00152585663581783	0.00499220486283876	0	0.000497561946462335	0.00784489335588947
PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0186104476061896	0.00396718246962301	0.504019108941739	0.0177173122858033	0	0.00631425900924291	0.103022120677121	0.299615744106345	0.0100529650015578	0.0329421539100634	0.00220168241769654	0	0.000228476477308132	0.00130854709731021
PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0181890907559841	0.00437885518199617	0.474600534725585	0.0175996294814846	0	0.036609755584093	0.0896191659122966	0.341761226079451	0.00907349318961706	0.00149470537462369	0.00421043767499632	0	0.00162101850487358	0.000842087534999263
PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0291199508524036	0.00433113193057902	0.379081554292735	0.106128090923053	0.0230993702964214	0.00525264936261711	0.0831515896175703	0.3427430502227	0	0	0.0116725541391491	0.00451543541698664	0.00949162954999232	0.00141299339579174
PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0192060167074679	0.0045428160411882	0.384953183756909	0.0588799434671782	0.00726850566590112	0.0158493804103677	0.0958281806021755	0.392852636095197	0	0	0.0124675062463721	0.00676374832799132	0.00030285440274588	0.00108522827650607
PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0240504707615449	0.00310638570422084	0.338179722026516	0.121693460577724	0.0155639531159931	0.0152757317619932	0.117626337026837	0.345545378850958	0	0	0.0149554858131045	0.00236982002177672	0.00140908217511048	0.000224172164222123
PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0188294619387372	0.00506947052196771	0.408400836864975	0.1069416876777	0.000858323051338448	0.0176224451477925	0.0904726141301432	0.33434365109168	0	0.000777855265275468	0.00801995601094362	0.0049621801405504	0.0017166461026769	0.00198487205622016
PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0317326732673267	0.0024009900990099	0.455891089108911	0.136856435643564	0.00599009900990099	0.0136386138613861	0.0866336633663366	0.249356435643564	0	0	0.00532178217821782	0.00806930693069307	0.00336633663366337	0.000742574257425743
PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0503674089923703	0.00239308539091754	0.457135617556801	0.115008868492919	0.000788310481714012	0.00760156535938512	0.06526084630761	0.289366254680593	0.00061938680706101	0.00115431177679552	0.00413863002899856	0.00456093921563107	0.00135138939722402	0.000253385511979504
PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0432919220962404	0.0041772907285846	0.363180166006619	0.0868822221016655	0.00466554548906852	0.00691694244018879	0.188900341778332	0.278630716649487	0.00100363478543916	0.000135626322356643	0.0198285683285412	0.00238702327347692	0	0
PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0157394843962008	0.00532564450474898	0.337822252374491	0.0997625508819539	0.00325644504748982	0.00841248303934871	0.103324287652646	0.410753052917232	0.000780189959294437	0	0.00895522388059702	0.00457937584803256	0.000780189959294437	0.000508819538670285
Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0239268443609195	0.00375862306052758	0.42085119061261	0.0187472784360461	0	0.00472119725895538	0.11805284990718	0.39183645406	0.00185639309696789	0.000297939632846699	0.010084110650196	0	0.00515664749157748	0.000710471432172897
Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.00739277075597043	0.00129458658399482	0.384083398630464	0.000442884883998228	0	0.000374748747998501	0.0912342861036351	0.506898783769972	0.000170340339999319	0	0.0076993833679692	0	0.000102204203999591	0.000306612611998774
Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.027408087297945	0.00336545816123604	0.402707664066085	0.00300851562898373	0	0.00387537606445362	0.120672071796441	0.425934424557646	0.00181020855642242	0.0051246749273367	0.00507368313701494	0	0.000458926112895824	0.00056090969353934
Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0115549261321575	0.00131964337442467	0.370208246161769	0.00157713476455631	0	0.00431298078470501	0.108275129550356	0.495896230969777	0.00128745695065821	0.000901219865460749	0.00177025330715504	0	0.000160932118832277	0.0027358460201487
Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0207347701652941	0.00216108872145319	0.405077585032027	0.00247259700562662	0.00038938535521679	0.000116815606565037	0.071938944376302	0.484570605299535	0	0	0.0104744660553317	0	0.00169382629519304	0.000369916087455951
Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0273295537142026	0.00374731469367318	0.448999370063478	0.000113065529550484	0	0	0.16470417211804	0.342152444638271	0	0	0.012727948183683	0	0	0.000226131059100968
Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0174994837910386	0.00122169454195058	0.395295615665221	0.007433409043981	0.000671071649803841	0.00177231743409732	0.0992669832748296	0.471522472296786	0.000223690549934614	0	0.00301121894142749	0.000292518411452956	0.00103241792277514	0.000757106476701769
Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0287377877797424	0.00314347461108432	0.420243262069335	0.00985907946203719	0.000750147350372395	0.00137527014234939	0.144617692761078	0.382593009341121	0	7.14426047973709e-05	0.00791226848130883	0.000428655628784225	0.000178606511993427	8.93032559967136e-05
