SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.f__Hungateiclostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.4089353929735	1.06503359498633	0.141329152796469	2.31838443995477	0.764961250166624	2.27058926318741	2.28062505865902	2.11522635023226	1.49351167090783	1.5824130364265	0.664207898076807	0.908622475591905	0	0.0621479067488444	1.61818224172687	1.91840674507605	0.714286762420125	0	0	0.141329152796469	0.254033432987758	0	0	1.78203138005223	0	0.626419337187407	0.968842018009613	0.613055375629426	0.164810248645992	0	0.338354318687794	0.194265227984268	0	0.201327082471755	1.59077898091827	0.221848749616356	0.0523880694596882	0.649484641256101	0.201327082471755
PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.89309281733888	1.17978740461564	0.458153415643682	1.94750912678036	0.932681859785065	2.59495888609095	2.19069076762597	1.8725297951605	1.22782080756751	1.76534372001248	1.13156931550731	1.41625634589625	0	0.0810332509092182	1.38298629576638	2.14549124013614	1.0311494159398	0.0810332509092182	0	0.714286762420125	0.404570587571051	0	0	2.37657695705651	0	0.968842018009613	1.3306218684571	1.40500904745878	0.179787404615645	0	0.914085371293407	0.516145362621369	0	0.841904683847907	1.79951727152394	0.942961499029636	0.629043481013556	0	0.333214679035383
PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.74218109193546	1.17161395670094	0	2.16534326552246	1.08103325090922	2.33881391663028	2.25204353497311	1.97454711787556	1.53798045286146	2.1194758409068	1.90917186779914	1.21307482530885	0	0.477121254719662	1.08562900259837	2.11778103102168	0.726998727936262	0.367976785294594	0	0.458153415643683	0.785512350030013	0	0	2.37441931721864	0	1.05139991321562	1.46124449262082	1.23501019567433	0	0	1.00990828866025	0.505845405981557	0	0.610332517293952	1.55226252296555	0.317420411852151	0.830539319843332	0	0.179787404615645
PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.34444265879821	0.266267889404769	0	1.7630438321209	1.11565317531026	1.84952965481333	1.81462317964628	2.01574653989246	1.48265374331962	2.20647990733523	0	1.25527250510331	0	0	0.51952510327275	1.24966862758531	0.116505569071437	0	0	0	0.488116639021126	0	0	2.43815678722743	0	0.993266617341032	1.23952406165865	1.24335609665503	0.116505569071437	0	0.81717535828535	0.548814479374737	0	0.194265227984268	0.502357078135736	1.05924291610544	0.417535564735418	0	0.961603609085694
PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.02907144794726	0.806875401645538	0.266267889404769	2.21075056155494	1.08745377201361	1.95498425937524	2.25173178814908	2.03031942145515	1.6716237372752	2.06147181156653	1.34595150043832	1.20272577766432	0	1.0311494159398	1.20550972618393	1.22451314129777	0.757240256021661	0	0	0.458153415643682	0.526206688629265	0	0	2.4382379865325	0	0.893235232320287	1.27699175479654	0.840299157132488	0.1249387366083	0	1.04742464992814	0.391206626013069	0	0.363177902412826	0.88460658129793	0.545655960129908	0.0621479067488444	0	1.27403936761463
PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	1.76227448828481	0.646981496102296	0.391206626013069	2.1939091029279	0.806875401645538	2.31752763182107	2.19561584617015	1.79969392171222	1.19212408404876	1.85531720519594	1.22716128658746	1.0659912458306	0	0.278167112704477	0.830539319843332	2.26208582942134	0.733217848271194	0	0	0.413256766756143	0.780003255245237	0.825575900311782	0	2.37615565275647	0	0.933980200010346	1.20620293380422	1.35391130138555	0	0	0.939135091176583	0.363177902412826	0	0.694492701981275	1.30601239618292	1.2577400940253	0.141329152796469	0	0.179787404615645
PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.12743708184078	0.247784483710756	0.512739113929458	2.01927610442566	1.8666659412195	2.51023557344119	1.22517669296528	2.15189606318765	0.179787404615645	2.32480989583119	0	1.55999864632725	0.0810332509092182	0.0621479067488444	1.43177600385003	1.75685057947519	0.13321126257429	1.09108046934733	0.10790539730952	0.67138648270393	1.48593971976685	0.421772617678673	0.0424038485530874	2.56012131105957	0	1.11479910525742	1.65592609221505	1.35143949914158	0.157123419979701	0.0217192496932363	1.31634675374809	0.51952510327275	1.12242593606744	1.15244515770193	0.613055375629426	0	0	1.44556428833566	0.798101477338033
PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.53246037391623	0.266267889404769	0.590778980918273	2.0989541737622	1.54692212569703	2.53454676487096	1.39882995669227	1.9359204615335	0.763043832120902	2.09117074987607	0.0991314730020144	1.30766057456299	0.377418341527436	0.413256766756143	1.45229767099463	1.77028541732577	0.328013485349575	1.3684537699465	0.187086643357144	1.48593971976685	1.08562900259837	0.621122997377459	0	2.57290137592838	0.0321846833714012	0.852980188891577	1.74619493272378	1.41153337369341	0.194265227984268	0	1.06311193485146	0.51952510327275	0.918137915304604	1.01424043911461	0.803387073799717	0.247784483710756	0.0810332509092182	0.56729788506875	0.579197108368458
PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.15556959191108	0.278167112704477	0.512739113929458	1.92374868797279	1.59049316683629	2.49568662421556	1.28109166572179	2.02446461661063	0.090176630349088	1.59419415827009	0	0.968842018009613	0.338354318687794	0.116505569071437	1.50619270266692	1.98203917613749	0.720689254029255	1.08562900259837	0.116505569071437	1.10529178170683	1.23436151074132	0.570303395208476	0	2.38930241915828	0.0716932246550749	0.636822097587174	1.37741834152744	0.992134166942124	0.221848749616356	0	0.646981496102296	0.221848749616356	0.883151657049756	0.85609342431572	0.454258371760158	0	0.0217192496932363	0.0621479067488444	0.44235914846045
PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.37974700384602	0.348454645592119	0.551950193227596	1.92863216013335	1.81802276242134	2.36279169119849	1.35341806512367	2.09225265489538	0	1.64496854009114	0	0.716431430886714	0.386658998262349	0.358325399618414	1.47038787206069	1.82524298003338	0.602059991327962	1.39570712723975	0.0810332509092182	1.29655269330924	1.52487856991256	0.716431430886714	0	2.42324587393681	0	0.621122997377459	1.2644545486413	0.891808976582255	0.149298082467745	0	0.636822097587174	0.0991314730020144	1.23823916580453	1.14213265808007	0.585026652029182	0	0	0.090176630349088	0.495295223648249
PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.36124340263563	0.278167112704477	0.749379507813619	2.03997308951024	1.80408698447804	2.63460643605465	1.45931514923496	2.06301562828007	0	2.22992456938955	0	1.73853664133002	0.763043832120902	0.266267889404769	1.67657637531942	1.81394005802387	0.272258253093957	0.790952435548369	0.0424038485530874	1.44396467517587	1.3694061705078	0.395707127239746	0.090176630349088	2.4707647002682	0.149298082467745	0.747391886578106	1.48118529058702	1.31148217228749	0.10790539730952	0	1.10090049574086	0.639384314351775	1.23565791314249	1.32062555172736	0.604835045382734	0	0	0.561223737356557	0.685397197146745
PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.53246037391623	0.289748985254292	0.737314996412239	2.16511490981731	1.69314046067529	2.59848184971243	1.13566260200007	1.89678051308494	0	1.65296498200352	0	1.39882995669227	0.0424038485530874	0.434241258238271	1.75646055297219	1.88460658129793	0.462013836456921	0.666613967842685	0.0716932246550749	0.785512350030013	1.02698348968559	1.29879711423169	0	2.61427511440502	0	0.823908740944319	1.8385261951968	1.38067498386128	0.260193741692576	0	1.03834499207622	0.579197108368458	1.22650076253328	1.45229767099463	0.940414310015756	0	0	0.247784483710756	1.18997233159463
PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.37974700384602	0.425968732272281	0.626419337187407	2.19083431232465	1.72216968466822	2.42888207465234	1.23823916580453	2.12552297064919	0	1.35930024734962	0	0.944229513016271	0	0.391206626013069	1.81325586019523	1.71213145039399	0.709965388637482	0.903089986991944	0.141329152796469	0.676107121376515	1.62457295640856	0.835446654338076	0	2.35959227547801	0.0621479067488444	0.787333293921639	1.63113143927522	1.1130859098133	0.260193741692576	0	0.865301426102544	0.295426118145983	1.39346270631729	1.12743708184078	0.570303395208476	0	0	0.10790539730952	1.63630783526314
PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1.36462314328701	0.386658998262349	0.689968760221228	1.79382618950406	1.93307176956607	2.49308252612795	1.2068950367107	2.03259810032971	0	1.35094344599581	0	1.6588671496077	0.221848749616356	0.0523880694596882	1.49243801280377	1.81768399915774	0.421772617678673	1.11136592941903	0.0991314730020144	0.846685955793889	1.25896865066327	0.694492701981275	0	2.48389803610513	0	0.570303395208476	1.60923857595509	1.22913685245914	0.201327082471755	0	1.01316144605797	0.654448060787651	1.15867170854256	1.08103325090922	0.787333293921638	0	0	0.473393382200419	0.585026652029182
PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.40325254564314	0.43831917065871	0.458153415643682	1.95063941625779	0.582121661385775	1.95063941625779	1.66154573354087	1.92823824220893	0.975961759132561	1.95225829362041	1.30711187647118	0.73115468770742	0	0	1.1516605242782	1.75036991755164	0.187086643357144	0.149298082467745	0	0	0.838687672975909	0	0.0523880694596882	2.3250206928172	0.10790539730952	0.92215299304144	1.5037557733283	1.35292426804727	0.1249387366083	0.221848749616356	0.832181266910309	0.522878745280338	0.179787404615645	0	1.0311494159398	0.678448337191417	0.936565293844839	0.10790539730952	0.338354318687794
PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.31202537996544	0.505845405981557	0.532787033940587	1.97889421107009	0.845098040014257	2.08981456740031	1.86998348464416	1.941689771966	1.01316144605797	1.78405007766573	0.923483145633787	1.23306122689005	0.0321846833714012	0.10790539730952	1.09467713157576	1.91827235099114	0.646981496102296	0.10790539730952	0	0	0.576252727721677	0	0	2.53039674651949	0	0.869833235730049	1.41196486352712	1.30984846071117	0	0	0.813769109593439	0.473393382200419	0.0321846833714012	0	1.13566260200007	0.896073768450687	0.116505569071437	0	0.322749245357217
PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.30656248426394	0.328013485349575	0.372723220319056	1.83997733830939	0.659355395282395	1.96932031594552	1.66589354553443	1.7204773513747	1.04037916198667	1.99315350509091	1.12909469637946	1.12158509460071	0.116505569071437	0	0.863780252982011	1.93190098846549	0.425968732272281	0.382063246573199	0	0	0.634244674699364	0	0	2.35813016721148	0	0.83707018700229	1.31795624718466	1.16935787639671	0.0523880694596882	0.0716932246550749	0.739349166322692	0.43831917065871	0.10790539730952	0	1.1130859098133	0.462013836456921	0.260193741692576	0.116505569071437	0.0716932246550749
PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.27875360095283	0.590778980918273	0.469633233327112	2.03854883835168	0.790952435548369	1.95448990020757	2.02076487247187	1.80964602974673	1.33217941160378	2.01380916352614	0.260193741692576	1.25154463258406	0.179787404615645	0	1.06407382778488	1.8731267636145	0.215115366957388	0.31742041185215	0	0	0.306562484263942	0	0	2.41859870965288	0	0.972416478367911	1.16404765936857	1.44396467517587	0	0	0.927449332851388	0.338354318687793	0	0	0.937852093251156	0.759183411307664	0.421772617678673	0	0.561223737356557
PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.52983821058803	0.247784483710756	0.434241258238271	2.18111035379812	1.18199008633776	2.06040724517254	1.78805953904389	2.01788909224936	1.48847840037641	2.15463461957601	0.857641712878581	1.17978740461564	0	0	1.18490972410287	1.85795070932129	0.726998727936262	0	0	0	0.781847395943607	0	0	2.30782504890009	0.10790539730952	0.208275942427082	1.42513274648594	1.2484134403477	0	0	0.893235232320287	0.312025379965444	0	0	0.813769109593439	0.971228257429975	0.651973441659795	0	0.247784483710756
PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.67091158437131	0.157123419979701	0.43831917065871	2.20195705281948	1.2324096221438	1.98435418418786	1.64998354364515	1.91136251295793	1.36893023130192	2.02425404958498	0.235010195674327	0.898893872398336	0	0	1.23110347234152	1.6237792410212	0.338354318687794	0.338354318687794	0	0.551950193227596	1.16935787639671	0	0	2.33553504688053	0	0.215115366957388	1.26324143477458	1.01959555606338	0.116505569071437	0	0.58791234026667	0.221848749616356	0.141329152796469	0.194265227984268	0.678448337191417	0.71213145039399	0.241444305679737	0.172363386536438	0.358325399618414
PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.62245314996981	0.395707127239746	0.539269161468507	1.95473715013278	0.996646357992412	2.11102111440933	1.66757267569758	1.8002234415688	1.02171924969324	1.919748403486	0.733217848271194	0.877282723385658	0	0.1249387366083	1.28515323356514	2.19710376411467	0.505845405981557	0.363177902412826	0	0.215115366957388	0.545655960129908	0.0810332509092182	0	2.35029772868526	0.090176630349088	0.716431430886714	1.25092019756361	1.09646435418814	0.0321846833714012	0	0.604835045382734	0.333214679035382	0	0.289748985254292	1.29542611814598	0.512739113929458	0	0	0.0523880694596882
PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1.11050337802943	0.495295223648249	0.462013836456921	1.88169184229071	0.903089986991944	1.88764614848626	1.49813375977865	1.77141786772468	0.974783211647018	1.88315165704976	0.539269161468507	0.866817289707493	0.0424038485530874	0.201327082471755	1.12992113712724	1.79810147733803	0.488116639021126	0.306562484263942	0	0.13321126257429	0.558154505628881	0.0424038485530874	0	2.45068326469677	0	0.551950193227596	1.04642512248601	0.99099875588521	0.0217192496932363	0	0.673753215983037	0.13321126257429	0.179787404615645	0.201327082471755	0.890378021475806	0.649484641256101	0.201327082471755	0	0.141329152796469
Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.44356384959882	0.0621479067488444	0.703401619135094	2.02520079825521	1.16557150121935	2.44464523080136	0.792750758953932	1.8490569961613	0	1.3419162148967	0	0.798101477338033	0.149298082467745	0.149298082467745	1.71920375960595	1.75528836742414	0.149298082467745	1.38984733075034	0	0.986427192810726	1.31742041185215	0.254033432987758	0.0716932246550749	2.48502943965598	0	0.536040191338308	1.86621157903483	1.23823916580453	0.413256766756143	0.676107121376515	0.618450407516132	0.404570587571051	0.621122997377459	0.488116639021126	1.08927090638806	0	0	0.830539319843332	0.328013485349575
Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.81717535828535	0	0.295426118145983	1.97666735552157	0.254033432987758	2.12801796687499	0.0810332509092182	1.79257126133538	0	0.1249387366083	0	0.10790539730952	1.43872486380536	0	1.17683300899159	1.09824425209712	0	1.24652383120901	0	0.71213145039399	1.1508744707027	0	0	2.43587702093253	0.13321126257429	0.254033432987758	1.75214698315325	1.45543055730821	0.228479328515369	0.659355395282395	0.491720763289951	0.164810248645992	0.372723220319056	0.0523880694596882	0.832181266910309	0	0	0.0321846833714012	0.090176630349088
Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.45582058381121	0.10790539730952	0.613055375629426	1.97407454494329	1.14929808246774	2.30386037033304	0.703401619135094	1.97924477840938	0	0.604835045382734	0	0.689968760221228	1.09467713157576	0.116505569071437	1.55163763871112	1.81136873919281	0.149298082467745	1.07263631836315	0	1.08103325090922	1.30214214603335	0.0991314730020144	0.201327082471755	2.46701961772443	0.141329152796469	0.395707127239746	1.80180813837558	1.44276108692681	0.348454645592119	0.77629131399952	0.673753215983037	0.43831917065871	0.56729788506875	0.450328078131726	0.785512350030013	0	0	0.164810248645992	0.827236684293246
Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.00881846504719	0.0424038485530874	0.289748985254292	1.74858555058718	0.99099875588521	2.13173378984441	0.498840504412899	1.97994506528281	0	0.353418065123669	0	0.646981496102296	0.980644224782188	0	1.35193498633954	1.52653808466358	0	1.39075400014416	0	0.944229513016271	1.05924291610544	0.0523880694596882	0.0621479067488444	2.38418333421418	0	0.221848749616356	1.93398020001035	1.63165186412108	0.157123419979701	0.425968732272281	0.698970004336019	0.179787404615645	0.363177902412826	0.306562484263942	0.382063246573199	0	0	0.0523880694596882	0.590778980918273
Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.45190446636668	0	0.585026652029182	2.28940598577728	0.0424038485530874	2.37634294957097	0.333214679035383	2.01132098307861	0	0.629043481013556	0.179787404615645	0.0621479067488444	0.141329152796469	0	1.60841630783586	1.71321044345063	0	0.707788469383207	0	0.805134740069237	1.57388276559534	0	0.338354318687794	2.63068858729237	0.522878745280338	0.701191464329977	2.05641616614718	1.53376554238736	0.462013836456921	0.772547372865645	0.68768899392633	0.488116639021126	0.67138648270393	0	1.17011120612923	0	0.10790539730952	0.469633233327112	0.172363386536438
Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.64723246084889	0	0.841904683847907	2.31251368663656	0	2.57707916846946	0.116505569071437	2.1220897948108	0	0.0716932246550749	0	0	0.283996656365201	0.116505569071437	2.09815543023734	2.0846221016729	0	1.21375607169466	0	0.981806995173981	1.41923534961331	0	0.400161468665996	2.5631767231408	0.187086643357144	0.372723220319056	1.94270745135822	1.36172783601759	0.926131290923475	1.26263360474968	0.631651864121084	0.477121254719662	0.542474301343718	0	1.32644090252605	0	0	0	0.13321126257429
Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.43259931117129	0.0621479067488444	0.425968732272281	2.15572522512611	0.241444305679737	2.40570966383481	1.25958162815657	2.24329250569191	0.377418341527436	1.0819563001024	0.301029995663981	0.561223737356557	0.823908740944319	0	1.57536550681678	1.96692354119841	0.10790539730952	1.16709001494089	0	0.417535564735418	1.58299520069853	0	0	2.70307081209975	0	0.576252727721677	1.9954101715449	1.67938130099146	0.322749245357217	0.558154505628881	0.798101477338033	0.491720763289951	0.377418341527436	0.1249387366083	0.739349166322692	0.157123419979701	0	0.404570587571051	0.328013485349575
Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1.6258926003346	0.179787404615645	0.698970004336019	2.20034530864066	0.10790539730952	2.46001070064925	1.15401018455556	2.15952092031451	0.372723220319056	1.18052287385476	0.31742041185215	0.473393382200419	1.09198243121235	0.254033432987758	1.72658093619466	1.90141640310238	0.0523880694596882	1.81530522844277	0	1.05238806945969	1.48008068342458	0	0.13321126257429	2.59887464790101	0	0.43831917065871	1.87875740895166	1.42929667562121	0.488116639021126	0.669006780958576	0.469633233327112	0.358325399618414	0.491720763289951	0	1.09198243121235	0.208275942427082	0	0.0991314730020144	0.090176630349088
