SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.f__Hungateiclostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0228564633131169	0.00984659293613985	0.000356760613628255	0.192151266500178	0.00447139969080747	0.172029967891545	0.176073254845998	0.120014270424545	0.0279700321084552	0.0345344273992151	0.0033535497681056	0.00658817933166845	0	0.000142704245451302	0.0375787846355096	0.0759424426210013	0.00387679866809371	0	0	0.000356760613628255	0.000737305268165061	0	0	0.0552265429896539	0	0.00299678915447735	0.00770602925437032	0.00287786894993459	0.000428112736353907	0	0.00109406588179332	0.000523248899988108	0	0.000547032940896658	0.0352241645855631	0.000618385063622309	0.000118920204542752	0.0032108455226543	0.000547032940896658
PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0522388059701493	0.0095626518569941	0.00126692120791392	0.0593023255813954	0.00511975008677543	0.265671641791045	0.104321416174939	0.049791738979521	0.0107601527247484	0.038753904894134	0.00848663658451926	0.0169732731690385	0	0.000138840680319334	0.0156716417910448	0.0939430753210691	0.00659493231516834	0.000138840680319334	0	0.00282887886150642	0.001041305102395	0	0	0.16041305102395	0	0.00562304755293301	0.0138146476917737	0.0165220409580007	0.000347101700798334	0	0.00487677889621659	0.00154460256855259	0	0.00402637972926067	0.0419819507115585	0.00525859076709476	0.00220409580006942	0	0.000780978826796251
PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0367679015350382	0.00938754932809485	0	0.0985344992437807	0.0074926551118683	0.147245449646228	0.120456165359943	0.0632616518609947	0.0227213462441111	0.0885906506962432	0.054326095648697	0.0103958416633347	0	0.00135597934739148	0.00757957686490621	0.0882429636840916	0.00293795525268154	0.000903986231594319	0	0.00126905759435356	0.00345948577090903	0	0	0.159883872537941	0	0.00695374024303322	0.0189315578116579	0.0109695252333849	0	0	0.0062583662187299	0.00149505415225214	0	0.00208612207290997	0.0235036420214523	0.000730142725518488	0.00391147888670619	0	0.000347687012151661
PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0234032872661093	0.000938406415287494	0	0.0631575954046522	0.013365182278337	0.0773190013080817	0.0712620144457715	0.113888414946255	0.0325882955127111	0.177301939373258	0	0.0188534379798669	0	0	0.00255929022351135	0.0185975089575158	0.00034123869646818	0	0	0	0.00230336120116021	0	0	0.303048399021782	0	0.00981061252346016	0.0181425240288915	0.0183131433771256	0.00034123869646818	0	0.00617073309446625	0.00281521924586248	0	0.000625604276858329	0.00241710743331627	0.0116021156799181	0.00179150315645794	0	0.00904282545640676
PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.00841552196273126	0.00469755326491084	0.000734688425317808	0.140191909522007	0.00975131909967273	0.0774094440857582	0.154150989603046	0.0922367923058085	0.0398958078233186	0.0991606741322884	0.0183894739185609	0.0129794955139479	0	0.00846004853396264	0.0130685486564107	0.0136919206536501	0.00409644455328717	0	0	0.00162521984994545	0.00204822227664359	0	0	0.237304361377652	0	0.00592203397377385	0.0155620366453681	0.00514281897722466	0.000289422713003985	0	0.0088162611038137	0.0012690072800944	0	0.00113542756640025	0.0057884542600797	0.00218180199033773	0.000133579713694147	0	0.0154507202172897
PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	0.0438862165211711	0.00265257240136984	0.00112833303640359	0.119880436288774	0.00417681176633608	0.159609636360037	0.120355523883049	0.0479046657560821	0.0112437397311796	0.0545558920759348	0.0122533008690144	0.00821505631767524	0	0.000692836074984659	0.00445394619632995	0.14038838410832	0.00340479442563889	0	0	0.00122730961854425	0.00387988201991409	0.00439456024704555	0	0.182789951897381	0	0.0058594136627274	0.0116396460597423	0.0166676564324881	0	0	0.00593859492843993	0.00100956113783479	0	0.0030484787299325	0.0148464873210998	0.0132034760575648	0.000296929746421997	0	0.000395906328562662
PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.00790565482996309	0.000490019927477051	0.00143739178726602	0.065956682238411	0.0462252131586685	0.20561236156937	0.0100617425108621	0.0897389827186306	0.000326679951651367	0.133938780177061	0	0.0224919146711966	0.000130671980660547	9.80039854954101e-05	0.0165790075463069	0.0357551207082421	0.000228675966155957	0.00721962693149521	0.000179673973408252	0.00235209565188984	0.0188657672078665	0.00104537584528437	6.53359903302734e-05	0.230717715853778	0	0.00766064486622456	0.0282088138250956	0.0136715559766097	0.000277677958903662	3.26679951651367e-05	0.0125608441409951	0.00147005978243115	0.00780765084446767	0.0084120087550227	0.00197641370749077	0	0	0.0171343634641142	0.00336480350200908
PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0228120744840758	0.000583564696104264	0.00199826698969036	0.0859254805566853	0.0236078445242179	0.235459512988735	0.0165873843922969	0.0588162478558418	0.00330686661125749	0.0843869918124105	0.000176837786698262	0.0133158853383791	0.000954924048170613	0.00109639427752922	0.0188509080620347	0.0399476560151373	0.000778086261472351	0.0154202550000884	0.00037135935206635	0.0204247643636492	0.00771012750004421	0.00219278855505844	0	0.257263612088631	5.30513360094785e-05	0.00422642310208845	0.0377548674600789	0.0171002139737219	0.000389043130736176	0	0.00728571681196838	0.00159154008028436	0.00502219314223063	0.00643689543581673	0.00369590974199367	0.000530513360094785	0.000141470229358609	0.00185679676033175	0.00192753187501105
PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0121679600497034	0.000820575340538766	0.00206316085621176	0.0757977164560523	0.034698614399925	0.285372658429653	0.0165521768691534	0.0958197547651982	0.000211005087567111	0.0350033995264108	0	0.00759618315241601	0.00107847044756524	0.000281340116756148	0.028415351792371	0.0868168710290015	0.00389187161512672	0.0102220242421401	0.000281340116756148	0.010737814456193	0.0147703561296978	0.00248517103134598	0	0.223173047616815	0.000164115068107753	0.00304785126485827	0.020889503669144	0.00806508334700959	0.000609570252971655	0	0.00314163130377699	0.000609570252971655	0.00607225751998687	0.00565024734485265	0.00168804070053689	0	4.68900194593581e-05	0.000140670058378074	0.00161770567134785
PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0207729580599541	0.00111283703892611	0.00231841049776273	0.0758120232768414	0.0585630491734867	0.207567291864698	0.0194978322861846	0.110912758212969	0	0.0390188486773468	0	0.00380219321633088	0.00129830987874713	0.00115920524888137	0.0258039088400992	0.0595599656875246	0.0027125402823824	0.0215844017341711	0.000185472839821019	0.0169939489486008	0.0293742610066538	0.00380219321633088	0	0.238703544849651	0	0.00287482901722579	0.0157188231748313	0.00614378781907124	0.000370945679642037	0	0.00301393364709155	0.000231841049776273	0.014745090765771	0.0116384206987689	0.00257343565251663	0	0	0.000208656944798646	0.00192428071314307
PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0139379055735359	0.000569226015255257	0.00292744807845561	0.0689088750467579	0.0397645030656887	0.272821897311627	0.0176297428724771	0.0726982939483143	0	0.107063281669296	0	0.0341047701140078	0.00304129328150666	0.000536698814383528	0.0294859075902223	0.040691528290533	0.000552962414819393	0.00328524728804463	6.5054401743458e-05	0.0169954624554784	0.0142143867809456	0.00094328882528014	0.00014637240392278	0.186885032608519	0.000260217606973832	0.00291118447801974	0.0185730316977572	0.012360336331257	0.000178899604794509	0	0.00736741099744661	0.00213053165709825	0.0102785954754664	0.0126368175386667	0.00191910485143201	0	0	0.00167515084489404	0.00243954006537967
PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0213951636978804	0.000613659733970213	0.00288585928948154	0.0939562808903042	0.03126347563605	0.25596245065844	0.00819318671841311	0.0503532689819883	0	0.0284439579394301	0	0.0155571035260557	6.63415928616446e-05	0.00111122168043255	0.0362722658971042	0.0489435101336783	0.00122731946794043	0.00235512654658838	0.000116097787507878	0.00330049424486682	0.00623610972899459	0.012223438484758	0	0.265465883835871	0	0.00366537300560586	0.0439513052708396	0.0148936875974392	0.000530732742893157	0	0.00641854910936412	0.00180780840547982	0.0102497760971241	0.0176800344976283	0.00499220486283876	0	0	0.000497561946462335	0.0093707499917073
PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0186104476061896	0.0013500882750026	0.00261709419462042	0.124893550732163	0.0419150482916191	0.216658012254647	0.0132100945061792	0.10734240315713	0	0.0177173122858033	0	0.00631425900924291	0	0.00118392356423305	0.0518849309377921	0.040938830615848	0.0033440648042372	0.0056703707550109	0.000311558832692907	0.00303250597154429	0.0333160245092948	0.00473569425693218	0	0.184588223076124	0.000124623533077163	0.00415411776923876	0.0338352892304497	0.0096998649911725	0.000664658843078201	0	0.00513033544500987	0.000789282376155364	0.0192335652715755	0.0100529650015578	0.00220168241769654	0	0	0.000228476477308132	0.0342507010073736
PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0.0181890907559841	0.00117892254899897	0.0031999326329972	0.050251573651081	0.0695564303909391	0.254710427148902	0.0123997389528642	0.0876823645817983	0	0.0175996294814846	0	0.036609755584093	0.000547356897749521	0.000105260941874908	0.0246942169638534	0.0531357234584535	0.00134734005599882	0.00978926759436643	0.000210521883749816	0.00494726426812067	0.0140839140228627	0.00324203700974716	0	0.249363171301657	0	0.00223153196774805	0.0325677354160965	0.0130944611692385	0.000484200332624576	0	0.00764194438011831	0.00288414980737248	0.0110102945201154	0.00907349318961706	0.00421043767499632	0	0	0.00162101850487358	0.00233679290962296
PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0291199508524036	0.002088772845953	0.00224235908462602	0.105728766702503	0.00337889725080633	0.105728766702503	0.0537551835355552	0.100353248348948	0.010136691752419	0.106128090923053	0.0230993702964214	0.00525264936261711	0	0	0.0157886653355859	0.066226386115804	0.000645062202426663	0.000491475963753648	0	0	0.00706496697895869	0	0.000153586238673015	0.252004300414683	0.000337889725080633	0.00881585009983105	0.0370142835201966	0.0258024880970665	0.000399324220549839	0.000798648441099678	0.00694209798802027	0.00279526954384887	0.00061434495469206	0	0.0116725541391491	0.00451543541698664	0.00915373982491169	0.000337889725080633	0.00141299339579174
PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0192060167074679	0.00217045655301214	0.00237235948817606	0.0927743987078212	0.00590566085354466	0.120056532821846	0.0719783963859375	0.0850768493046968	0.00916134568306287	0.0588799434671782	0.00726850566590112	0.0158493804103677	7.571360068647e-05	0.00027761653585039	0.0112560886353885	0.0805592711304041	0.00338187416399566	0.00027761653585039	0	0	0.00272568962471292	0	0	0.332836988617722	0	0.0063094667238725	0.0244302551548343	0.0191050652398859	0	0	0.00542614138253035	0.00194331575095273	7.571360068647e-05	0	0.0124675062463721	0.00676374832799132	0.00030285440274588	0	0.00108522827650607
PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0240504707615449	0.00140908217511048	0.00169730352911036	0.0851533978095177	0.00445141868955358	0.115128418625504	0.0566194837635304	0.0643694357266381	0.0124575674117722	0.121693460577724	0.0155639531159931	0.0152757317619932	0.000384295138666496	0	0.00787805034266316	0.105521040158842	0.00208159866777685	0.00176135271888811	0	0	0.00413117274066483	0	0	0.283641836930763	0	0.0073336322295523	0.0247229872542112	0.0171972074553257	0.000160122974444373	0.000224172164222123	0.00560430410555306	0.00217767245244348	0.000352270543777621	0	0.0149554858131045	0.00236982002177672	0.00102478703644399	0.000384295138666496	0.000224172164222123
PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0188294619387372	0.00303095327503889	0.00203851724692881	0.113271820181321	0.00541816426157395	0.0931548736655759	0.108685156375731	0.0664395686926667	0.0214312536881069	0.1069416876777	0.000858323051338448	0.0176224451477925	0.00053645190708653	0	0.0110777318813368	0.07706131645298	0.000670564883858162	0.00112654900488171	0	0	0.00107290381417306	0	0	0.27321495627917	0	0.00877098868086476	0.014215975537793	0.0280296121452712	0	0	0.00780537524810901	0.00123383938629902	0	0	0.00801995601094362	0.0049621801405504	0.0017166461026769	0	0.00276272732149563
PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0317326732673267	0.000742574257425743	0.00165841584158416	0.145519801980198	0.0137128712871287	0.109975247524752	0.0582920792079208	0.0996287128712871	0.0287623762376238	0.136856435643564	0.00599009900990099	0.0136386138613861	0	0	0.0138118811881188	0.0686386138613861	0.00418316831683168	0	0	0	0.00487623762376238	0	0	0.195148514851485	0.000272277227722772	0.000594059405940594	0.0247277227722772	0.0161386138613861	0	0	0.00658415841584158	0.00101485148514851	0	0	0.00532178217821782	0.00806930693069307	0.00336633663366337	0	0.000742574257425743
PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0503674089923703	0.000478617078183507	0.00191446831273403	0.173709845434838	0.0176525240012388	0.104817140122188	0.0479461696556772	0.0884315436808469	0.0245783946620119	0.115008868492919	0.000788310481714012	0.00760156535938512	0	0	0.0175962161096878	0.0450744671865762	0.00129508150567302	0.00129508150567302	0	0.00281539457755004	0.0151186688814437	0	0	0.236662068188857	0	0.000703848644387511	0.0190320673442383	0.0103888059911597	0.000337847349306005	0	0.00315324192685605	0.000732002590163011	0.000422309186632507	0.00061938680706101	0.00413863002899856	0.00456093921563107	0.000816464427489513	0.000534924969734508	0.00140769728877502
PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0432919220962404	0.00157326533933706	0.00260402538924755	0.0942602940378669	0.00943959203602235	0.135544946563229	0.0481473444366083	0.0657245158140292	0.0100634731188629	0.0868822221016655	0.00466554548906852	0.00691694244018879	0	0.000352628438127272	0.0193403135680573	0.165491238539576	0.00233277274453426	0.00138338848803776	0	0.000678131611783215	0.0026582759181902	0.000217002115770629	0	0.235935550371616	0.000244127380241957	0.00444854337329789	0.0177941734931916	0.0121521184831552	8.13757934139858e-05	0	0.00320078120761677	0.00122063690120979	0	0.00100363478543916	0.0198285683285412	0.00238702327347692	0	0	0.000135626322356643
PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0.0157394843962008	0.00281546811397558	0.00251017639077341	0.0994233378561737	0.00926051560379919	0.100814111261872	0.0403324287652646	0.076831750339213	0.0111601085481682	0.0997625508819539	0.00325644504748982	0.00841248303934871	0.000135685210312076	0.000780189959294437	0.0165196743554952	0.0817842605156038	0.00274762550881954	0.00135685210312076	0	0.000474898236092266	0.00345997286295794	0.000135685210312076	0	0.372116689280868	0	0.0033921302578019	0.0133989145183175	0.0116350067842605	6.7842605156038e-05	0	0.00491858887381275	0.000474898236092266	0.00067842605156038	0.000780189959294437	0.00895522388059702	0.00457937584803256	0.000780189959294437	0	0.000508819538670285
Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0239268443609195	0.000137510599775399	0.00362111246075218	0.0938280659134142	0.0121926065134187	0.247931611395045	0.00465244195906768	0.0622464648316641	0	0.0187472784360461	0	0.00472119725895538	0.000366694932734398	0.000366694932734398	0.0459285403249834	0.0499851030183577	0.000366694932734398	0.0210391217656361	0	0.00776934888731006	0.0176701120711388	0.000710471432172897	0.000160429033071299	0.272179313822107	0	0.00217725116311049	0.064790410927509	0.0145761235761923	0.00142094286434579	0.00334609126120138	0.00281896729539569	0.00137510599775399	0.00284188572869159	0.00185639309696789	0.010084110650196	0	0	0.00515664749157748	0.0010084110650196
Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.00739277075597043	0	0.00129458658399482	0.124586924675502	0.00105611010799578	0.177085817463292	0.00027254454399891	0.0810820018396757	0	0.000442884883998228	0	0.000374748747998501	0.0351582461758594	0	0.0186352331959255	0.0153306305999387	0	0.0221101761319116	0	0.00551902701597792	0.0174769188839301	0	0	0.361155588866555	0.000476952951998092	0.00105611010799578	0.073757367219705	0.0365891050318536	0.000919837835996321	0.00473546145198106	0.00279358157598883	0.000613225223997547	0.00180560760399278	0.000170340339999319	0.0076993833679692	0	0	0.000102204203999591	0.000306612611998774
Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.027408087297945	0.00028045484676967	0.00308500331446637	0.0926775789097955	0.0130284024272092	0.199173932996788	0.0040283514354189	0.0937993982968742	0	0.00300851562898373	0	0.00387537606445362	0.0113711692417521	0.000305950741930549	0.0344194584671868	0.0634082912651063	0.000407934322574066	0.010759267757891	0	0.0109887308143389	0.0189434501045332	0.000254958951608791	0.000586405588700219	0.290449237672735	0.000382438427413186	0.00147876191933099	0.062006017031258	0.026566722757636	0.0012238029677222	0.00494620366121055	0.00369690479832747	0.00173372087093978	0.00267706899189231	0.00181020855642242	0.00507368313701494	0	0	0.000458926112895824	0.00568558462087604
Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0115549261321575	0.000128745695065821	0.00119089767935885	0.0691042518265795	0.0110399433518942	0.168753419807525	0.00270365959638225	0.118606971579388	0	0.00157713476455631	0	0.00431298078470501	0.0107502655379961	0	0.0269722231162895	0.0409411310309312	0	0.0296115098651389	0	0.00978467282500241	0.0131320608967138	0.000160932118832277	0.000193118542598732	0.302777688371045	0	0.000836847017927838	0.106569249090734	0.0524960571630886	0.00054716920402974	0.00209211754481959	0.00502108210756703	0.000643728475329106	0.00164150761208922	0.00128745695065821	0.00177025330715504	0	0	0.000160932118832277	0.00363706588560945
Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0207347701652941	0	0.00216108872145319	0.147090317933143	7.78770710433581e-05	0.179857095574635	0.000876117049237778	0.0771761774039678	0	0.00247259700562662	0.00038938535521679	0.000116815606565037	0.000292039016412593	0	0.0300605494227362	0.0384712730954189	0	0.00311508284173432	0	0.0040885462297763	0.0277047680236746	0	0.000895586316998618	0.323657107256196	0.0017717033662364	0.0030566750384518	0.0857037166832155	0.0251932324825263	0.00144072581430212	0.00373809941008119	0.00293985943188677	0.001577010688628	0.00280357455756089	0	0.0104744660553317	0	0.000214161945369235	0.0014796643498238	0.000369916087455951
Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0273295537142026	0	0.00374731469367318	0.128733181502479	0	0.237259937652437	0.000193826622086544	0.0828124242864757	0	0.000113065529550484	0	0	0.000581479866259631	0.000193826622086544	0.078338259759978	0.0759154269838962	0	0.00967517888581997	0	0.00541099319991601	0.0159099352296038	0	0.000952980891925506	0.22976530826509	0.000339196588651451	0.000856067580882234	0.0545783463358692	0.0138586034791879	0.00468414336709147	0.0109027474923681	0.00206748396892313	0.00125987304356253	0.00156676519519956	0	0.012727948183683	0	0	0	0.000226131059100968
Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0174994837910386	0.000103241792277514	0.00111845274967307	0.0953782090990433	0.000499001996007984	0.170125266707963	0.0115286668043224	0.116835294927387	0.000929176130497625	0.007433409043981	0.000671071649803841	0.00177231743409732	0.00380273934888843	0	0.0245715465620483	0.0615149012320187	0.000189276619175442	0.00918851951269874	0	0.0010840388189139	0.0250189276619175	0	0	0.33804804184734	0	0.00185835226099525	0.0657306077500172	0.0314027118177438	0.000739899511322183	0.00175511046871774	0.00354463486819465	0.00141097116112602	0.000929176130497625	0.000223690549934614	0.00301121894142749	0.000292518411452956	0	0.00103241792277514	0.000757106476701769
Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	0.0287377877797424	0.000357213023986855	0.00278626158709747	0.10978942292236	0.00019646716319277	0.200200039293433	0.00923395667006019	0.0998767615067245	0.000946614513565165	0.00985907946203719	0.000750147350372395	0.00137527014234939	0.00791226848130883	0.000553680187179625	0.0364178677954598	0.0548143385307828	8.93032559967136e-05	0.0448302345103502	0	0.00716212113093643	0.0203432817160514	0	0.000250049116790798	0.275893479076247	0	0.00121452428155531	0.0519923556412867	0.0180213970601368	0.00144671274714676	0.00255407312150601	0.00135740949115005	0.000893032559967136	0.0014645733983461	0	0.00791226848130883	0.000428655628784225	0	0.000178606511993427	0.000160745860794085
