"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.382273818013321	0.0451859655873573	"CSE"	0.58734283051816
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.1651634454405	0.110110437926487	"CSE"	0.403732866632335
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.0420657458639524	0.221343881608366	"CSE"	0.142376370616454
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.110757487088624	0.142739887229423	"CSE"	0.286666437170558
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.503537074549656	0.0267412966202527	"Control"	0.687490323765222
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.591139387053144	0.0173283225563626	"CSE"	0.743146658009667
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.243111364971959	0.0792055446178136	"Control"	0.445704169115257
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.950310199176669	0.00023522430685221	"CSE"	0.950310199176669
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.50344556095781	0.0267526122302429	"Control"	0.687490323765222
"Other"	0.0769403299481596	0.172562252104472	"CSE"	0.225691634514602
