Domain	Phylum	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Bacteroidota	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.88930170250631	0.221636790561824	22.1636790561824	7740
Bacteria	Bacteroidota	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.20455406013524	0.453646231896381	45.3646231896381	16006
Bacteria	Bacteroidota	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.12804367382646	0.370834024208257	37.0834024208257	13419
Bacteria	Bacteroidota	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.91067775474271	0.359397100424328	35.9397100424328	8131
Bacteria	Bacteroidota	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.00186346269252	0.38858979821062	38.858979821062	10033
Bacteria	Bacteroidota	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.54752857645978	0.340232108317215	34.0232108317215	3518
Bacteria	Bacteroidota	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.431363764158987	0.00170545746388443	0.170545746388443	17
Bacteria	Bacteroidota	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.278753600952829	0.000369276218611521	0.0369276218611521	9
Bacteria	Bacteroidota	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.531478917042255	0.00136479954506682	0.136479954506682	24
Bacteria	Bacteroidota	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.02938377768521	0.0463874666316573	4.63874666316573	1060
Bacteria	Bacteroidota	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.1003360759337	0.374049203708106	37.4049203708106	12589
Bacteria	Bacteroidota	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.06840851977816	0.451827242524917	45.1827242524917	11696
Bacteria	Bacteroidota	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.04004824154746	0.390143152197137	39.0143152197137	10956
Bacteria	Bacteroidota	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.23651206966283	0.4547230066774	45.47230066774	17229
Bacteria	Bacteroidota	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.06471998444091	0.432240029817369	43.2240029817369	11597
Bacteria	Bacteroidota	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.06576638762275	0.408238516645596	40.8238516645596	11625
Bacteria	Bacteroidota	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.95293766775098	0.383050557716142	38.3050557716142	8963
Bacteria	Bacteroidota	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.04618289074088	0.379858476053738	37.9858476053738	11112
Bacteria	Bacteroidota	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.72230478687433	0.373952563556313	37.3952563556313	5266
Bacteria	Bacteroidota	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.05010896291787	0.440174295359975	44.0174295359975	11213
Bacteria	Bacteroidota	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.322219294733919	0.00060313630880579	0.060313630880579	11
Bacteria	Bacteroidota	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.838849090737255	0.00275804038893044	0.275804038893044	59
Bacteria	Bacteroidota	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.785329835010767	0.00189393939393939	0.189393939393939	51
Bacteria	Bacteroidota	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.491361693834273	0.000902139359051465	0.0902139359051465	21
