Domain	Phylum	Class	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.234083206033368	0.000437617609732616	0.0437617609732616	10
Bacteria	Actinobacteriota	Coriobacteriia	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.936657334638212	0.00317922510102211	0.317922510102211	107
Bacteria	Actinobacteriota	Coriobacteriia	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.569875307956561	0.00146797496716372	0.146797496716372	38
Bacteria	Actinobacteriota	Coriobacteriia	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.466655821041497	0.0009614699807706	0.09614699807706	27
Bacteria	Actinobacteriota	Coriobacteriia	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.385350881364017	0.000527857689566893	0.0527857689566893	20
Bacteria	Actinobacteriota	Coriobacteriia	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.639201799332529	0.00175177040626165	0.175177040626165	47
Bacteria	Actinobacteriota	Coriobacteriia	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.778151250383644	0.00245821042281219	0.245821042281219	70
Bacteria	Actinobacteriota	Coriobacteriia	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.507084478097106	0.00132484294200607	0.132484294200607	31
