Domain	Phylum	Class	Order	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.417123325044377	0.00137969094922737	0.137969094922737	50
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.619228016464976	0.00307663328414906	0.307663328414906	98
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.529827605235665	0.00221716203259827	0.221716203259827	74
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.189879543541315	0.00048679915239677	0.048679915239677	17
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.675955640913903	0.00328770229288893	0.328770229288893	116
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.670006308400702	0.00315038965345714	0.315038965345714	114
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.232914175766516	0.000972418670438472	0.0972418670438472	22
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.462880815605052	0.00228513885123359	0.228513885123359	59
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.121422162885463	0.000437617609732616	0.0437617609732616	10
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.648517392566964	0.00317922510102211	0.317922510102211	107
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.347487396902983	0.00146797496716372	0.146797496716372	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.272066299728665	0.0009614699807706	0.09614699807706	27
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.216208482263664	0.000527857689566893	0.0527857689566893	20
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.400732908856208	0.00175177040626165	0.175177040626165	47
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.51295967994837	0.00245821042281219	0.245821042281219	70
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.301029995663981	0.00132484294200607	0.132484294200607	31
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.279490317807871	0.000957166786312515	0.0957166786312515	28
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.264513161838219	0.00184632864649908	0.184632864649908	26
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.121422162885463	0.000392557117060532	0.0392557117060532	10
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.353736346179984	0.00159235668789809	0.159235668789809	39
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.07211939156014	0.00946675332749315	0.946675332749315	335
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.538022083850937	0.00182802164762477	0.182802164762477	76
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.818268473591626	0.00577282434596903	0.577282434596903	173
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.538022083850937	0.0028656536329701	0.28656536329701	76
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.383699569557427	0.00121315724172158	0.121315724172158	44
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.580520313471853	0.00238225629791895	0.238225629791895	87
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.453120978315896	0.00164028776978417	0.164028776978417	57
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.731354777313311	0.00358734931813985	0.358734931813985	136
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.406265397456169	0.00156693761629615	0.156693761629615	48
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.353736346179984	0.00109590580830078	0.109590580830078	39
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.443136757409295	0.0018885417024345	0.18885417024345	55
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.632489947132813	0.00415563251171318	0.415563251171318	102
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.629212237371577	0.00300059417706477	0.300059417706477	101
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.591423676482177	0.00281030444964871	0.281030444964871	90
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.5655431575022	0.00379723670967152	0.379723670967152	83
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.443136757409295	0.0021475985942991	0.21475985942991	55
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.365970802596996	0.00123635486400097	0.123635486400097	41
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.224641649800526	0.00141433189655172	0.141433189655172	21
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.224641649800526	0.000862777321281841	0.0862777321281841	21
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.45802831281064	0.00381930725668379	0.381930725668379	58
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.328182241707596	0.00164003561220186	0.164003561220186	35
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.241032065988696	0.000821076681422248	0.0821076681422248	23
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	1.06854493120184	0.017772067876452	1.7772067876452	332
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.12089221226216	0.376087358874699	37.6087358874699	4064
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.4847130377856	0.286848107039684	28.6848107039684	9433
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.45469736655085	0.242853200883002	24.2853200883002	8801
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.68507686190677	0.470316767651399	47.0316767651399	14981
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.65308796703463	0.416916347075743	41.6916347075743	13915
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.3991152151259	0.221636790561824	22.1636790561824	7740
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.71376143536938	0.453646231896381	45.3646231896381	16006
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.63736059050415	0.370834024208257	37.0834024208257	13419
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.42043489660298	0.359397100424328	35.9397100424328	8131
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.51140893426692	0.38858979821062	38.858979821062	10033
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.05874430551332	0.340232108317215	34.0232108317215	3518
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.189879543541315	0.00170545746388443	0.170545746388443	17
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.11069829749369	0.000369276218611521	0.0369276218611521	9
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.249000995659971	0.00136479954506682	0.136479954506682	24
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	1.54646305675407	0.0463874666316573	4.63874666316573	1060
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.60969766107384	0.374049203708106	37.4049203708106	12589
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.57782523131764	0.451827242524917	45.1827242524917	11696
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.54951743068151	0.390143152197137	39.0143152197137	10956
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.74567909754492	0.4547230066774	45.47230066774	17229
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.57414332926412	0.432240029817369	43.2240029817369	11597
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.57518784492766	0.408238516645596	40.8238516645596	11625
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.46259118939765	0.383050557716142	38.3050557716142	8963
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.55564043668423	0.379858476053738	37.9858476053738	11112
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.23266827910133	0.373952563556313	37.3952563556313	5266
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.55955914310113	0.440174295359975	44.0174295359975	11213
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.131887596563628	0.00060313630880579	0.060313630880579	11
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.462880815605052	0.00275804038893044	0.275804038893044	59
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.422452158549444	0.00189393939393939	0.189393939393939	51
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	0.224641649800526	0.000902139359051465	0.0902139359051465	21
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.4905927506357	0.39041319614568	39.041319614568	9562
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.69500124656046	0.433153417921836	43.3153417921836	15328
