"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1"	8.22008847803772e-06	0.769054299215146	"Control"	4.6791272874984e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011"	0.465484754874743	0.0386585258784006	"Control"	0.545088420198872
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__"	0.000103554866110369	0.671047455977187	"Smoke"	0.000364907623436538
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2"	0.326918186991676	0.0686554128866564	"Control"	0.403199097289734
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	0.00051818264563367	0.589140476930805	"Smoke"	0.00141336596979806
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.000191960911668979	0.641681195986047	"Control"	0.00059187947764602
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	0.000166181554791014	0.648759115434127	"Control"	0.000534671089327611
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	0.000940772651394028	0.554195105530613	"Control"	0.00232057254010527
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.000620935748696634	0.578820015452394	"Control"	0.00158445673805348
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group"	0.00786465191087075	0.406708611878526	"Control"	0.014922672856524
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	0.028421800075472	0.298893668822996	"Smoke"	0.0478003001269301
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	0.832020061919232	0.00332483653541817	"Control"	0.892311370753959
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.00302957751334996	0.477612146380004	"Control"	0.0062274648885527
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.000991810545086384	0.550969918080131	"Control"	0.00236754775278685
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.111589863599905	0.170794275034997	"Control"	0.155804715214962
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.000534787123707375	0.58735824924786	"Control"	0.00141336596979806
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group"	0.933589054038209	0.000513879214839376	"Smoke"	0.946377945189417
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	0.0350838797740745	0.279934853381925	"Smoke"	0.056439284853946
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.966136561409571	0.000133408376329083	"Control"	0.966136561409571
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.00160946401476189	0.520399760146203	"Control"	0.003402866774068
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.0119453335383614	0.373171860415985	"Smoke"	0.0220988670459687
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.183848923501776	0.122510404122441	"Control"	0.242943220341632
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.016357560917933	0.346959536547327	"Control"	0.0295234026323669
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.674001728087354	0.0130130103725934	"Smoke"	0.744419819081555
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.000148583585378215	0.654160675716685	"Control"	0.000499781150817632
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.549597470881994	0.0261530350072813	"Control"	0.625695582234886
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.00107853767687843	0.545808094673088	"Smoke"	0.00249411837778136
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.427218239888148	0.0455841025357224	"Control"	0.511087587427705
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.245786656096269	0.0948784654639397	"Control"	0.311606102205718
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.091970102288844	0.18946239150524	"Smoke"	0.130880530180278
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	5.79503091973651e-05	0.696551337721044	"Control"	0.000225701204242369
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.248442703109964	0.0938698155015096	"Smoke"	0.311606102205718
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.0484582257539824	0.25023413691421	"Control"	0.0753694362648974
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.90030402812925	0.00116107505338048	"Control"	0.938345043402317
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.925121027567294	0.000653648295329069	"Smoke"	0.946377945189417
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	8.32540119380755e-10	0.937173682017158	"Control"	3.08039844170879e-08
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	3.73359248453213e-09	0.922230055070686	"Control"	9.20952812851259e-08
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.00338654857270035	0.469733360564966	"Smoke"	0.00677309714540071
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	4.72383649927771e-07	0.845546869871244	"Smoke"	3.4956390094655e-06
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.0488882829826361	0.249411642528087	"Control"	0.0753694362648974
"Other"	1.32730378123605e-05	0.753008109351562	"Control"	7.015748557962e-05
