SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Unassigned.__.__.__.__.__	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Lawsonella	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Curtobacterium	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae_UCG.001	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas	d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__uncultured.g__uncultured	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Rodentibacter	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__uncultured	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	d__Eukaryota.p__Parabasalia.__.__.__.__
P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	67	1566	0	0	0	107	2731	0	7958	0	0	0	2	0	1898	0	0	0	0	0	640	0	0	0	0	0	7	1798	1725	14	4860	0	0	278	307	674	0	10	41	182	210	0	34	84	50	1563	0	57	30	679	0	0	16	1048	94	0	37	511	189	85	23	429	13	228	0	11	115	30	0	11	22	16	27	0	602	0	54	0	4	0	0	2519	0
P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	48	674	0	0	0	38	3026	0	5652	0	0	0	0	0	3018	0	0	0	0	0	224	0	0	0	0	0	0	111	263	10	1984	0	0	534	321	309	0	0	127	30	231	17	104	383	55	3030	0	15	20	302	0	0	215	834	38	0	10	786	145	145	0	664	31	272	27	0	145	0	91	29	12	9	13	0	584	0	26	0	33	0	0	1251	0
P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	27	1110	0	0	0	27	2163	0	6538	0	0	0	0	0	2255	0	0	0	0	0	605	0	0	0	0	0	0	534	345	19	2424	0	0	696	407	826	0	0	11	639	291	21	23	108	62	3339	0	29	13	254	0	0	301	841	19	0	24	596	192	79	16	451	36	260	64	21	172	27	0	52	19	12	0	0	390	0	29	0	2	0	0	1713	0
P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	52	1532	0	0	0	20	4111	0	10044	0	0	0	0	0	3074	0	0	0	0	0	128	0	0	0	0	0	0	465	586	10	3616	15	0	1312	774	407	0	15	31	570	165	35	52	180	18	3461	0	32	51	260	0	0	288	1068	18	0	10	408	93	48	13	298	51	161	5	0	136	33	0	50	0	7	50	0	396	0	111	0	8	0	0	3621	0
P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	41	854	0	0	0	47	2146	0	7294	0	0	0	0	0	2157	0	0	0	0	0	224	0	0	0	0	0	0	666	634	0	1938	0	0	665	686	383	15	0	15	729	104	0	92	29	69	2379	0	0	0	335	0	0	198	696	0	0	13	361	84	75	15	210	20	85	0	89	76	42	0	38	0	8	0	0	165	0	33	0	39	0	0	3081	0
P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	62	997	0	0	0	70	2950	0	5675	0	0	0	0	0	3000	0	0	0	0	0	517	0	3	0	0	0	0	63	89	13	250	0	0	697	214	908	0	2	0	662	181	0	63	176	156	4637	31	21	16	83	0	0	315	1291	4	0	37	865	198	196	0	824	40	454	0	11	108	12	0	101	20	0	15	0	522	0	13	0	0	0	0	1914	0
P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	38	1014	0	0	0	31	1844	0	5688	0	0	0	0	0	1431	0	0	0	0	0	129	0	0	0	0	0	0	1053	891	0	2368	0	0	413	66	167	0	5	0	82	58	0	15	134	10	2084	0	0	17	292	0	0	233	495	49	0	0	311	72	85	11	211	14	179	72	0	87	16	80	17	0	0	53	0	231	0	59	0	39	0	0	3255	0
P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	121	785	0	0	0	28	2163	0	6648	0	0	0	0	0	2301	0	0	0	0	0	317	0	0	0	0	0	11	255	425	12	2221	0	0	1176	456	555	0	0	0	249	75	16	65	128	52	4171	163	32	20	400	0	0	184	845	51	0	45	697	150	228	0	514	18	283	17	0	181	40	0	46	9	17	11	0	219	0	25	0	33	0	0	2795	0
P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	0	655	0	0	0	26	1036	0	3216	0	0	0	0	0	1014	0	0	0	0	0	111	0	0	0	0	0	0	960	558	6	1670	0	0	195	143	63	12	0	0	103	66	0	24	89	135	1342	0	41	19	158	0	0	105	618	30	0	12	291	25	23	0	128	5	72	0	14	39	36	101	19	0	0	27	0	246	0	55	0	47	0	0	547	0
P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	47	834	0	0	0	10	2179	0	6665	0	0	0	0	0	2369	0	0	0	0	0	89	0	0	0	0	0	0	287	410	31	2288	0	0	908	257	459	0	5	0	610	160	32	83	242	65	3347	0	0	37	172	0	0	205	740	7	0	29	321	101	76	0	391	39	245	61	17	92	31	0	63	10	0	26	0	336	0	23	0	35	0	0	1040	0
S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	3254	0	34	0	47	0	0	0	6	0	0	0	0	0	5	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	8	0	0	0	0	0	18	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14810	0	0	0	4
S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	3493	0	33	36	22	0	8	0	20	0	3	0	28	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	17675	0	0	0	0
S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	3804	29	24	12	27	0	6	0	7	0	0	0	21	0	17	0	0	0	1258	226	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	21223	8	0	0	17
S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	5029	177	60	0	99	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	17808	0	0	0	0
S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	776	0	0	0	39	1706	650	1667	24	523	8	1997	53	1590	445	381	518	3770	1531	122	670	0	7	0	15	25	34	0	12	951	0	19	2	0	111	39	0	113	564	290	0	10	0	0	2277	182	17	13	328	23	0	223	795	0	40	68	155	92	75	20	108	228	188	0	0	67	0	0	164	13	13	0	29	65	0	76	0	41	20	510	0	2164
S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	1804	0	0	0	335	2779	371	4489	236	1397	54	1135	476	3223	384	195	589	3680	2355	109	154	0	42	0	0	0	367	0	265	6410	0	130	0	44	103	91	0	0	0	352	0	0	18	104	922	0	19	0	21	35	0	24	867	7	12	0	151	90	50	7	224	40	172	0	0	0	0	0	42	13	33	0	0	31	0	706	0	40	97	93	0	841
S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	93	1214	0	0	0	76	2091	0	7339	444	4045	0	0	1669	4724	0	0	0	0	0	0	0	112	0	0	0	0	467	30	0	3279	26	0	3739	915	812	0	44	58	49	167	20	32	126	490	3721	45	248	9	100	0	110	658	1093	0	0	23	1403	202	114	24	355	40	297	0	256	212	34	65	128	40	11	16	0	0	0	241	0	62	0	0	7	0
S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	1602	0	0	0	173	1478	426	1588	27	44	7	1458	15	2010	501	129	179	4605	1064	147	292	0	0	0	88	141	133	6	0	4557	21	202	3	24	68	697	0	174	166	581	0	53	0	44	2505	162	10	0	277	0	0	232	2339	3	18	0	51	32	37	0	121	131	150	0	0	103	0	0	545	64	27	0	92	220	0	40	0	0	64	42	0	300
S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	2185	0	0	0	76	1394	0	5971	412	2633	0	0	881	1114	0	0	0	0	0	0	0	0	0	50	0	0	2194	272	7	4193	0	0	241	219	789	0	13	84	112	4	12	17	0	116	926	256	41	36	0	0	98	56	217	103	0	0	167	37	57	12	62	58	58	0	291	34	122	17	7	6	6	18	0	0	0	847	0	0	0	0	0	0
S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	31	1393	0	0	0	44	2988	0	6498	445	4399	0	0	1592	2763	0	0	0	0	0	0	0	0	0	18	0	0	1058	156	16	3561	38	0	357	464	613	0	30	8	359	336	23	65	163	251	2641	130	274	0	62	0	242	377	913	0	0	13	1659	129	155	33	407	14	192	0	545	169	54	96	22	16	0	19	0	0	0	438	0	0	0	0	0	0
S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	891	0	0	0	87	1848	0	7078	452	1730	0	0	1833	3264	0	0	0	13	0	0	0	229	0	11	0	0	422	25	0	5435	9	0	761	1260	197	0	25	234	44	374	28	62	143	195	2899	968	81	0	292	0	85	172	1554	0	0	19	1278	123	285	37	669	40	217	42	53	234	48	129	53	24	18	42	0	0	0	508	0	0	0	0	0	0
S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	0	2650	0	0	0	57	1744	0	8805	567	2682	0	0	1052	2415	0	0	0	12	0	0	0	7	0	21	0	0	2199	498	12	5805	20	0	298	129	496	0	21	7	0	31	0	15	76	127	906	670	326	24	429	0	154	200	1042	0	0	4	184	34	38	8	103	44	58	0	209	43	14	87	0	6	0	9	0	0	0	412	0	0	0	0	0	0
S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	10	1264	0	0	0	136	2427	950	2713	40	436	23	3890	56	3336	292	1258	479	4361	713	45	206	0	44	0	68	0	73	0	11	5510	29	510	64	55	1340	435	0	163	265	325	11	46	0	31	2128	82	20	36	372	0	0	284	1244	4	88	0	41	65	26	26	187	191	131	76	0	108	0	0	203	14	13	0	147	487	0	82	0	0	181	57	3	518
S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	5009	0	18	86	10	0	21	0	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15449	0	0	0	0
S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	6224	12	17	53	14	0	16	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19258	0	0	0	0
S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	5126	15	22	32	21	0	117	0	239	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	2	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	15959	0	0	15	0
S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	3232	0	10	0	8	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11832	0	0	0	0
S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	4427	0	0	38	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15029	0	0	0	0
S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	4616	18	27	0	34	0	5	0	11	0	0	0	0	0	0	0	0	0	75	4	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	11596	0	0	0	0
S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	36	1256	0	0	0	48	3728	0	4983	0	0	0	0	0	3083	0	0	0	5	0	0	0	0	0	0	0	0	605	347	16	3812	0	0	2402	989	401	0	3	0	95	48	74	40	114	69	2329	1055	16	26	679	0	172	120	961	36	0	0	391	95	69	0	283	12	155	29	0	84	18	0	0	9	0	17	0	0	0	182	0	0	0	0	1741	0
S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0	1264	0	0	0	39	5631	0	6320	0	0	0	5	0	3010	0	0	0	10	0	0	0	0	0	36	0	0	972	399	7	3515	0	0	3091	1032	239	0	0	70	977	87	15	64	116	114	2849	38	35	53	326	12	174	427	778	29	0	15	453	135	123	0	378	23	269	63	0	72	28	190	0	9	23	33	0	0	0	601	0	0	0	0	1438	0
S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0	1148	0	0	0	55	3820	0	5530	0	0	0	0	0	3012	0	0	0	0	0	0	0	0	0	16	0	0	553	731	0	4130	0	0	336	652	329	0	11	19	723	115	16	89	115	75	2382	0	33	26	128	0	173	289	726	35	0	17	353	105	75	0	250	0	94	0	151	111	0	33	6	7	10	35	0	0	0	315	0	0	0	0	2294	0
S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0	409	0	0	0	102	3717	0	4819	0	0	0	0	0	2416	0	0	0	0	0	0	0	0	0	0	0	0	469	361	0	236	0	0	1040	514	363	0	0	0	840	135	29	52	108	120	2798	161	17	24	130	0	147	267	1046	48	0	0	520	97	155	0	350	13	155	46	9	163	0	4	14	14	0	36	0	0	0	143	0	0	0	0	2458	0
S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	44	1358	0	0	0	101	3705	0	5696	0	0	0	5	0	3527	0	0	0	7	0	0	0	0	0	0	0	0	372	829	0	4051	0	0	1922	1431	834	0	4	71	899	160	43	140	129	213	3411	21	24	45	413	0	95	246	850	25	0	9	794	106	131	0	498	36	215	76	10	202	31	0	14	11	11	24	0	13	0	137	0	0	0	0	671	0
S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0	1323	0	0	0	90	3679	0	5526	0	0	0	0	0	2936	0	0	0	9	0	0	0	0	0	0	0	0	1161	916	18	3507	6	0	1719	474	342	0	6	33	117	100	13	100	178	72	3497	209	39	41	275	7	108	276	870	12	0	0	511	123	172	16	296	4	196	36	83	119	20	35	20	11	7	30	0	14	0	296	0	0	0	0	2377	0
S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	79	745	0	0	0	83	2456	0	3851	0	0	0	0	0	2221	0	0	0	0	0	0	0	0	0	11	0	0	493	495	6	1051	10	0	866	420	415	0	7	20	379	66	22	90	90	30	2408	18	30	0	100	0	156	335	827	8	0	14	386	106	93	0	337	15	94	13	53	135	28	0	16	6	0	30	0	0	0	225	0	23	0	0	2496	0
S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	0	870	0	0	0	55	3845	0	4219	0	0	0	0	0	3421	0	0	0	0	0	0	0	5	0	0	0	0	545	130	0	1465	8	0	1514	877	688	0	0	25	1080	151	37	151	203	56	2506	340	25	49	126	0	24	111	526	17	0	0	525	76	189	0	480	20	135	27	0	103	10	39	0	0	0	32	0	0	0	256	0	34	0	0	615	0
S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	92	1144	0	0	0	41	4170	0	5574	0	0	0	0	0	3261	0	0	0	0	0	0	0	35	0	15	0	0	949	887	0	2388	0	0	1315	582	698	0	0	77	329	226	45	130	260	100	3633	86	48	43	790	0	312	231	1446	8	0	18	1173	172	164	14	758	54	231	126	35	259	9	0	56	14	0	21	0	0	0	247	0	21	0	0	875	0
