Domain	Phylum	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes	3.0252473310667	0.677513711151737	67.7513711151737	7412
Bacteria	Firmicutes	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.02337005900673	0.548984601651417	54.8984601651417	7380
Bacteria	Firmicutes	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.2322698652699	0.509144391865967	50.9144391865967	11943
Bacteria	Firmicutes	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.56768160080604	0.470680304298766	47.0680304298766	25862
Bacteria	Firmicutes	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.62773151669845	0.528424761125247	52.8424761125247	29698
Bacteria	Firmicutes	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.52374646681156	0.478552855183145	47.8552855183145	23373
Bacteria	Firmicutes	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.55676756718535	0.427704100668182	42.7704100668182	25220
Bacteria	Firmicutes	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.60263350162172	0.461095574930087	46.1095574930087	28030
Bacteria	Firmicutes	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.44286036584589	0.38830287624347	38.830287624347	19400
Bacteria	Firmicutes	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.53959579350396	0.491345413271718	49.1345413271718	24242
Bacteria	Firmicutes	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes	3.5250262866214	0.446429251571129	44.6429251571129	23442
Bacteria	Patescibacteria	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0.154901959985743	0.00012491672218521	0.012491672218521	3
Bacteria	Patescibacteria	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0.632023214705406	0.000980517542737775	0.0980517542737775	23
Bacteria	Patescibacteria	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0.433655560938572	0.00021839624358461	0.021839624358461	12
Bacteria	Patescibacteria	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0.778151250383644	0.000622764719488977	0.0622764719488977	35
Bacteria	Patescibacteria	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Proteobacteria	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	1.88162916901232	0.0219020652898068	2.19020652898068	526
Bacteria	Proteobacteria	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	1.33099321904142	0.00873175795322709	0.873175795322709	143
Bacteria	Proteobacteria	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	1.67077580369742	0.0138636952578388	1.38636952578388	321
Bacteria	Proteobacteria	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	1.83432985659786	0.0293147445073754	2.93147445073754	471
Bacteria	Proteobacteria	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	1.10429196663066	0.00638927847904005	0.638927847904005	82
Bacteria	Proteobacteria	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Proteobacteria	0.778151250383644	0.00319926873857404	0.319926873857404	35
Bacteria	Proteobacteria	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.34242268082221	0.0109350591385851	1.09350591385851	147
Bacteria	Proteobacteria	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.49335845359035	0.00899518267468133	0.899518267468133	211
Bacteria	Proteobacteria	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.9046382755548	0.0101008262657882	1.01008262657882	555
Bacteria	Proteobacteria	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.71480858502186	0.00633440686108788	0.633440686108788	356
Bacteria	Proteobacteria	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.8824432170143	0.0107901148625131	1.07901148625131	527
Bacteria	Proteobacteria	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.72777356218622	0.00622392565207068	0.622392565207068	367
Bacteria	Proteobacteria	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.74596656701224	0.00630037835170258	0.630037835170258	383
