Domain	Phylum	Class	Order	Family	Genus	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.28804587562123	0.193298875259346	19.3298875259346	10621
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.11309215187382	0.12599419939147	12.599419939147	7081
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.01794349223106	0.116234311336787	11.6234311336787	5677
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.27243236865117	0.17372723264254	17.372723264254	10244
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.12686902502465	0.12026649119921	12.026649119921	7311
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.24895361549571	0.19419146934609	19.419146934609	9702
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.14403613606244	0.154201629575581	15.4201629575581	7608
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Bacteroidaceae_/_Bacteroides	2.15786869501885	0.149609598171777	14.9609598171777	7856
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Muribaculaceae_/_Muribaculaceae	1.99315556194024	0.22314290473018	22.314290473018	5359
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales_/_Muribaculaceae_/_Muribaculaceae	1.77298810931171	0.195762349636686	19.5762349636686	3206
