"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group"	0.771615001608092	0.00579015897396267	"Control"	0.862393237091397
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus"	0.332580282784684	0.0626477837757731	"NNK"	0.496893750616172
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis"	0.115160420491477	0.157163978401524	"NNK"	0.312578284191153
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__"	0.00055567291345742	0.559391054920826	"Control"	0.00844622828455279
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2"	0.726988678485401	0.00836614621708974	"Control"	0.850017531767546
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	2.43966648946151e-09	0.91254953753433	"Control"	1.85414653199074e-07
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.692166101893509	0.0107454847460112	"Control"	0.821947245998542
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	0.193848848320752	0.109804692973552	"NNK"	0.412917210470472
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	0.854514140581554	0.00231465533443397	"Control"	0.90198714839164
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.964078228013937	0.000139788997894667	"Control"	0.964078228013937
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group"	0.0789752041618131	0.191490546438868	"Control"	0.240084620651912
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	0.354582496080482	0.0573476377944605	"Control"	0.500883821654882
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	0.14296183137458	0.137426516568906	"Control"	0.350487070466712
