SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Unassigned.__.__.__.__.__.__	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__uncultured_bacterium	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter.__	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.__	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__uncultured.__	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.f__Hungateiclostridiaceae.g__Ruminiclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia.s__uncultured_bacterium	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas.s__uncultured_bacterium	d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__uncultured.g__uncultured.__	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__uncultured_bacterium	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia.__	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__uncultured.__	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__uncultured_bacterium	d__Eukaryota.p__Parabasalia.__.__.__.__.__
PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	6	823	33	0	1092	1129	470	2700	19	515	43	1900	48	46	2645	341	973	418	728	6235	0	14	87	0	33	529	0	0	0	80	0	8	0	2	654	12	0	0	0	81	0	0	0	145	268	379	0	177	0	0	17	2702	2529	10	29	537	0	0	0	120	3744	0	192	153	200	156	0	232	0	50	47	459	0	0	138	12	0	217	68	28	3	0	22	312	85	408	63	0	3727
PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	6	378	211	33	530	5767	438	3460	17	3167	434	3185	138	16	3359	99	669	177	1615	4454	826	0	26	0	0	557	0	96	284	217	349	21	0	0	615	184	0	0	73	92	0	0	0	206	0	581	0	86	58	82	0	6846	893	11	12	68	61	0	77	15	1663	0	14	252	266	140	11	85	0	197	73	92	0	0	66	13	0	396	20	21	16	0	51	688	260	98	6	0	469
PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	20	2217	134	57	168	5888	211	7951	112	954	4	5002	120	0	2118	185	117	76	492	2756	619	0	115	0	20	280	0	35	0	171	0	38	8	8	7092	172	0	0	62	196	222	0	0	215	1050	823	0	15	0	90	52	4062	7	41	0	585	47	0	644	0	1603	0	231	65	80	101	10	23	0	374	413	372	0	0	57	0	0	300	17	23	11	0	154	0	750	667	15	0	1133
PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	40	484	30	88	22	4016	2830	11242	1346	16	0	50	550	0	4388	6	1100	6	14	8200	0	196	0	1178	0	3	8	0	6	70	0	152	777	16	2189	14	442	11	144	1155	25	39	4	27	1066	115	21	716	123	208	66	2787	612	641	25	992	125	26	80	153	6342	0	429	40	489	193	0	395	12	638	20	461	42	0	314	17	2	769	55	35	0	478	515	166	121	0	0	1049	42
PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	76	1290	33	113	278	4581	1335	12956	359	126	0	310	502	0	2625	41	660	61	126	4772	10	74	9	615	0	55	54	30	32	0	5	342	684	35	2259	44	872	21	1155	436	66	58	0	22	184	239	15	658	137	358	26	4386	3355	54	123	1107	98	11	29	400	3346	3	205	34	761	240	8	331	0	795	119	319	0	0	529	22	0	412	62	17	11	284	364	33	209	30	8	105	583
PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	0	519	35	88	0	3233	1480	11731	441	6	0	20	680	0	3233	4	850	0	9	1493	0	29	0	295	0	0	46	12	0	70	14	400	728	0	3703	166	436	12	458	630	55	51	0	15	62	41	20	208	151	339	27	2518	1231	142	85	397	51	0	13	73	4146	7	121	9	194	156	0	259	0	282	15	183	0	0	146	26	0	134	14	12	0	259	241	69	72	0	2	6	7
PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	19	896	48	100	0	3270	2526	8755	198	12	0	42	787	0	3684	0	1100	0	0	1683	0	22	0	142	0	0	56	29	21	9	0	432	672	0	2569	117	931	8	733	1267	25	139	0	28	243	22	15	160	67	212	6	1585	3619	103	386	289	34	0	0	58	3469	0	108	16	198	132	0	132	0	216	6	148	0	0	111	16	0	130	10	0	0	636	502	64	111	0	0	9	40
PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	56	857	35	180	0	4237	2445	15514	1261	0	0	0	1084	0	3874	0	596	0	0	6583	0	295	0	1802	0	0	187	0	33	0	0	593	1220	0	2502	34	202	4	1045	874	0	58	9	115	120	57	0	358	123	933	55	1751	32	546	81	336	200	0	0	0	6784	16	174	5	295	149	0	344	0	354	10	576	0	0	174	11	0	453	87	44	0	632	777	94	118	0	0	103	0
PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	473	1290	37	174	0	5665	1885	15082	351	0	0	0	494	0	1754	0	1282	0	0	1715	0	69	0	869	0	0	4	41	26	108	0	392	1677	10	2951	74	142	7	199	376	533	204	0	30	1495	53	24	812	55	188	33	4114	2022	121	248	1650	86	0	0	370	4705	0	203	18	1147	247	24	244	0	988	153	511	0	0	234	32	0	387	72	30	7	618	1066	92	301	0	0	30	0
PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	63	896	65	126	0	6013	2018	10155	276	0	0	0	636	0	3600	0	1568	0	0	853	0	29	0	275	0	0	0	27	30	157	0	474	1867	0	1971	161	273	15	146	1604	122	106	0	16	600	10	12	270	182	98	38	1884	851	301	157	879	47	0	23	148	3371	6	183	17	309	167	0	523	0	630	40	233	0	0	194	32	0	247	17	21	0	926	484	1586	106	0	0	11	0
PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	40	864	56	152	0	2387	3304	11611	488	0	0	0	589	0	2932	0	1233	0	0	836	0	125	0	1610	0	4	26	5	0	0	0	376	764	33	2524	64	465	10	235	669	6	148	0	64	513	154	19	384	94	296	41	1548	3490	88	102	1027	141	0	0	218	3666	0	81	25	748	183	0	88	0	528	63	279	7	0	273	23	0	363	84	33	20	523	431	71	200	0	0	77	0
PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	46	948	68	73	696	2746	110	3327	115	757	0	912	81	0	3035	181	51	96	234	3455	752	0	86	0	20	65	0	0	0	52	0	347	99	16	2156	21	16	0	0	230	0	0	5	94	199	56	0	25	61	224	17	3851	1154	150	0	213	62	23	142	0	1933	11	126	161	445	201	7	60	0	492	425	320	0	0	95	13	26	226	30	48	13	20	0	0	380	147	298	11	5569
PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	43	761	86	94	213	3463	234	4672	85	935	33	1844	40	0	2740	373	258	67	296	2333	288	4	29	0	21	574	3	0	11	64	57	315	10	0	3192	134	11	0	0	108	0	0	0	300	28	458	0	143	5	43	11	7601	2545	16	0	444	10	0	79	14	1491	0	91	159	542	114	0	87	0	225	326	323	0	6	102	0	0	215	27	41	9	3	0	0	494	268	12	0	1494
PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	7	751	44	53	346	2313	139	3526	69	333	40	1326	69	0	1750	142	118	156	233	3800	486	9	78	0	18	372	12	0	0	7	0	134	79	26	3295	65	55	0	0	129	0	0	0	129	292	555	10	70	38	83	15	4272	1211	39	0	330	5	17	122	0	1669	0	77	152	300	99	8	79	4	282	173	245	0	13	106	5	7	175	29	33	6	11	0	0	467	74	32	12	1468
PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	74	702	113	76	508	3715	202	3415	58	603	275	3088	86	15	1817	397	248	147	652	3987	32	0	98	0	18	541	20	0	0	0	0	349	64	0	2873	25	42	0	0	40	0	0	0	237	30	859	0	100	0	44	7	1624	4628	0	0	164	12	0	0	9	2472	0	76	251	250	122	3	127	0	28	586	391	0	0	68	0	0	291	38	8	0	0	0	29	299	185	64	0	3872
PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	30	1282	30	67	1887	3992	554	4342	101	738	15	1531	71	47	2816	385	777	506	656	5529	242	10	97	0	17	427	0	0	0	0	4	416	83	55	2773	169	0	0	0	197	0	0	0	94	963	559	0	120	62	47	32	3429	0	38	0	1381	34	0	0	40	1085	11	24	0	418	175	0	36	0	370	294	267	0	0	91	0	0	266	20	21	0	0	0	0	215	326	136	0	4352
PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	9	1789	17	68	985	5185	627	3667	56	560	11	1081	51	17	2178	262	684	393	480	4085	28	11	24	32	0	203	0	0	0	0	20	471	106	28	1601	46	46	0	100	537	0	0	0	199	405	404	0	149	66	29	16	3400	1303	16	136	882	14	0	41	99	1247	0	25	0	242	144	4	65	0	221	102	187	0	0	80	12	0	112	11	8	7	15	22	41	147	162	29	19	1166
PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	0	1596	58	96	537	2938	348	4857	140	475	0	1166	134	0	2084	166	173	146	225	3203	172	4	21	11	5	214	0	0	13	0	16	351	205	141	6101	86	51	0	25	98	0	8	0	109	178	641	0	88	58	48	15	5078	553	30	0	366	10	0	196	0	1328	9	60	104	197	88	22	72	0	277	75	308	0	5	60	3	0	118	13	28	4	0	37	5	731	88	0	0	466
PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	15	464	83	74	278	2653	273	2891	81	320	0	813	56	0	1905	165	195	97	232	2941	96	0	33	20	0	195	4	0	23	12	72	322	76	5	2411	81	40	0	14	102	4	0	0	182	335	268	0	116	39	0	0	6680	2236	23	0	243	0	0	57	48	743	0	23	77	135	74	0	55	0	131	160	138	0	0	45	2	0	145	14	0	0	20	23	0	264	135	23	0	1253
Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	31	1044	6	158	0	4094	532	10491	327	0	0	0	203	0	2486	0	230	0	0	818	0	28	0	178	0	0	16	0	16	0	0	1174	830	0	2181	16	918	0	339	771	0	31	7	114	702	273	57	103	115	281	9	4110	1451	68	73	865	38	109	188	7	3313	0	30	65	714	247	26	336	32	1472	85	191	95	22	243	62	146	123	32	14	14	124	81	13	440	0	0	225	0
Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	9	217	0	38	0	3657	31	5179	19	0	0	0	8	0	2371	0	9	0	0	13	0	0	0	11	0	0	1032	0	0	0	0	145	398	4	450	0	649	0	162	513	0	0	0	26	1289	38	36	67	146	374	21	4744	277	59	36	865	12	86	283	0	2242	14	0	31	711	153	12	247	25	1017	58	167	224	117	508	27	139	82	12	6	0	53	5	0	226	0	0	3	0
Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	22	1075	11	121	0	3635	511	7726	86	0	0	0	158	0	3322	0	357	0	0	118	0	0	0	152	0	0	446	0	12	24	0	340	986	0	2487	16	422	0	431	743	0	10	23	109	350	60	79	258	163	606	44	4723	401	130	44	1021	28	114	502	11	2749	15	25	33	646	160	18	344	32	1232	41	199	80	308	414	48	194	145	31	14	23	105	71	201	199	0	0	18	0
Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	85	359	4	37	0	2147	343	5179	64	0	0	0	84	0	3552	0	133	0	0	49	0	8	0	126	0	0	334	0	0	0	0	89	749	0	1272	0	920	0	304	408	0	5	6	248	330	143	53	65	141	593	25	2972	161	95	13	1102	14	128	498	11	2815	0	0	26	858	102	14	548	51	1738	45	190	52	868	476	17	65	156	20	0	0	51	40	28	55	0	0	5	0
Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	19	1065	0	111	0	7555	4	9238	0	17	0	28	0	0	3964	0	0	0	0	127	20	0	0	0	0	6	15	0	0	0	0	541	948	55	1976	0	160	0	210	1423	0	0	46	70	1361	237	9	260	637	488	21	7727	57	123	24	758	19	208	924	0	3701	91	0	157	1513	499	52	593	42	1703	106	373	24	0	791	74	192	151	28	10	43	144	0	0	538	0	11	76	476
Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	14	1692	0	232	0	7970	0	14689	0	0	0	12	0	0	5127	0	0	0	0	7	0	0	0	0	0	0	36	0	12	0	3	1976	2824	47	4700	0	599	0	335	985	0	0	59	33	272	19	40	491	204	328	22	5415	1012	323	61	1302	37	583	647	0	3436	21	0	53	1179	320	76	262	20	1522	38	306	0	0	514	290	675	128	6	18	54	97	0	0	788	0	0	0	0
Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	44	1017	6	65	20	5523	29	9827	60	188	10	468	4	0	6699	44	47	10	44	432	39	0	0	4	0	99	221	0	0	0	5	358	1065	0	3575	11	534	0	63	1454	0	0	0	210	3364	813	84	362	291	1129	21	6540	406	96	0	757	37	272	924	0	4340	0	15	93	958	309	39	453	88	1973	148	321	62	516	778	43	102	206	56	11	15	54	13	0	175	17	0	60	273
Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	5	1609	20	156	24	6123	11	11191	18	85	9	411	12	0	5562	0	30	12	41	552	42	0	14	0	0	63	443	0	31	0	0	660	1365	14	3069	5	2510	0	401	1139	0	0	14	440	1211	239	165	714	251	303	25	6290	456	52	92	869	14	147	542	6	3631	0	0	68	737	234	27	373	16	1524	104	274	212	16	403	81	143	76	23	12	15	82	0	4	443	24	0	10	384
