"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011"	0.085606839712132	0.196356983565472	"Donor"	0.164439147909321
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__"	0.552565776456502	0.0257710960350502	"Recipient"	0.708964394497126
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2"	0.0625066105608145	0.226344899013223	"Donor"	0.13037093059827
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	0.772256192704653	0.00618140671996882	"Recipient"	0.829039736285878
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.0162125837388757	0.347713434207573	"Donor"	0.0395395006843881
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	0.621214173417296	0.0179105774815083	"Recipient"	0.734937791123368
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	0.58261757179125	0.0221071506341697	"Recipient"	0.733294530013125
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.0162491098702965	0.347522923949132	"Recipient"	0.0395395006843881
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group"	0.007403343279362	0.411433678057845	"Recipient"	0.021617762375737
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	0.00946434975203933	0.39203841727525	"Donor"	0.0265729819961104
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	0.553574938168989	0.02564208744576	"Recipient"	0.708964394497126
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.00177601566644788	0.513953662836371	"Recipient"	0.00720273020281639
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.941427829335683	0.000399545118901981	"Donor"	0.941427829335683
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.0667100715042875	0.220177943209275	"Recipient"	0.135273200550361
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.000338447124659589	0.61251192622009	"Recipient"	0.00182739600365695
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group"	2.48634603819501e-07	0.858942263710464	"Donor"	4.53758151970589e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	0.304202484383991	0.0751524181996091	"Donor"	0.444135627200627
