Domain	Phylum	Class	Order	Family	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.54635984112986	0.00336883824622244	0.336883824622244	68
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.764535888250246	0.00520270540681154	0.520270540681154	130
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.73298909162545	0.00413855463587675	0.413855463587675	119
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.559862311533508	0.00269388374563667	0.269388374563667	71
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.316824262847213	0.00106472812717994	0.106472812717994	29
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.793945517566875	0.00606347295089017	0.606347295089017	141
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.0737862141609186	0.000175561797752809	0.0175561797752809	5
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.60085193913899	0.0515514532600157	5.15514532600157	1050
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.73298909162545	0.00457815565729235	0.457815565729235	119
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.24073409377673	0.00106445260524775	0.106445260524775	20
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.36451625318509	0.0217779234495065	2.17779234495065	598
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.466263327131454	0.00291643297812675	0.291643297812675	52
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.3082085802911	0.0224487162946717	2.24487162946717	522
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.284639579475812	0.00151607034566404	0.151607034566404	25
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.35396607085178	0.00146545407525538	0.146545407525538	34
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.258832315869526	0.000934380972605649	0.0934380972605649	22
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.41373427585527	0.00227705994492692	0.227705994492692	43
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.498055161555305	0.00315749360335348	0.315749360335348	58
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.258832315869526	0.00185654008438819	0.185654008438819	22
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.170696227168975	0.000909918107370337	0.0909918107370337	13
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.961333189100678	0.0102149788735664	1.02149788735664	220
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.388180171382881	0.00187346879953884	0.187346879953884	39
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL1-S106	WT	CTRL1	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.54959355207063	0.402632467094161	40.2632467094161	9544
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL10-S112	WT	CTRL10	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.48053923188505	0.417110928849703	41.7110928849703	8137
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL2-S111	WT	CTRL2	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.4184240600787	0.356189994946943	35.6189994946943	7049
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL3-S116	WT	CTRL3	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.56220471863074	0.369773830579912	36.9773830579912	9826
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL4-S121	WT	CTRL4	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.38088093264138	0.263247932874425	26.3247932874425	6463
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL6-S131	WT	CTRL6	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.45569061389197	0.365439497716895	36.5439497716895	7683
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL7-S136	WT	CTRL7	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.40811428321521	0.281686105995498	28.1686105995498	6883
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL8-S141	WT	CTRL8	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.43628046974411	0.376698630839444	37.6698630839444	7346
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CTRL9-S107	WT	CTRL9	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.34220328476707	0.400433633715021	40.0433633715021	5910
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo1-S133	WT	Neo1	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.45229767099463	0.673231475757308	67.3231475757308	7623
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo2-S138	WT	Neo2	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.65310526732909	0.404701482569788	40.4701482569788	12120
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo3-S143	WT	Neo3	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.45093303677866	0.401214361140444	40.1214361140444	7599
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.57540168829301	0.501857815209314	50.1857815209314	10130
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.70583204778156	0.547804858526434	54.7804858526434	13688
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.69858379312168	0.468143562634764	46.8143562634764	13461
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.6931078547605	0.504325390802853	50.4325390802853	13292
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.70367342739063	0.500055072144509	50.0055072144509	13620
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.63144376901317	0.49578567128236	49.578567128236	11529
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.61920931259616	0.393539325842697	39.3539325842697	11208
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	0.617854258511194	0.00417321288295365	0.417321288295365	85
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.58746151384496	0.40072327165006	40.072327165006	10416
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.34417387062197	0.315982755867795	31.5982755867795	5937
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	0.767293322795435	0.00477074911686514	0.477074911686514	131
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.46178744897088	0.437016264722378	43.7016264722378	7792
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	0.381549592483868	0.00163419773792629	0.163419773792629	38
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.26051305840034	0.296664645239539	29.6664645239539	4892
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.2114962884255	0.188224645489419	18.8224645489419	4367
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.63234479523243	0.0480356763644086	4.80356763644086	1131
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.51802624248593	0.0457000635458589	4.57000635458589	863
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.30127120338021	0.292666993303936	29.2666993303936	5376
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.57467419083833	0.0832911392405063	8.32911392405063	987
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.50009410653002	0.0524712898927733	5.24712898927733	827
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.75756471960187	0.106250437460629	10.6250437460629	1518
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.3896909908879	0.306263639318382	30.6263639318382	6596
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.38108163871377	0.310611519431234	31.0611519431234	6466
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL1-S106	WT	CTRL1	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.26812708111322	0.210048936888289	21.0048936888289	4979
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL10-S112	WT	CTRL10	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.25366102094673	0.246821816690588	24.6821816690588	4815
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL2-S111	WT	CTRL2	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.28279828193987	0.260282971197575	26.0282971197575	5151
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL3-S116	WT	CTRL3	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.31775389819733	0.210175742294811	21.0175742294811	5585
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL4-S121	WT	CTRL4	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.35389486919871	0.247321901348214	24.7321901348214	6072
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL6-S131	WT	CTRL6	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.30247523653816	0.256421232876712	25.6421232876712	5391
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL7-S136	WT	CTRL7	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.38394827936537	0.266380192347043	26.6380192347043	6509
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL8-S141	WT	CTRL8	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.14115933369065	0.190246654017743	19.0246654017743	3710
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	CTRL9-S107	WT	CTRL9	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.16982676845635	0.268649637509316	26.8649637509316	3965
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo1-S133	WT	Neo1	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	1.58105161060345	0.0884924489976155	8.84924489976155	1002
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo2-S138	WT	Neo2	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.14681684546879	0.125517563777214	12.5517563777214	3759
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo3-S143	WT	Neo3	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.05022217220864	0.158606124604013	15.8606124604013	3004
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.08132063205818	0.159970274956651	15.9970274956651	3229
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	1.77329874758923	0.0630327770440629	6.30327770440629	1575
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.22521352723713	0.156778187382625	15.6778187382625	4508
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.00970264248028	0.103733495219305	10.3733495219305	2734
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.09368104287786	0.122003157469619	12.2003157469619	3323
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.1065811951325	0.147243484991829	14.7243484991829	3424
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	2.00702034287573	0.0954002808988764	9.54002808988764	2717
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales_/_Lactobacillaceae	0.181420092560748	0.000687352710133543	0.0687352710133543	14
