Domain	Phylum	Class	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Bacteroidota	Bacteroidia	SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.81065249141714	0.24811452178508	24.811452178508	5165
Bacteria	Firmicutes	Bacilli	CTRL1-S106	WT	CTRL1	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.26714238318986	0.623987512656092	62.3987512656092	14791
Bacteria	Firmicutes	Bacilli	CTRL10-S112	WT	CTRL10	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.21504241292896	0.672442075046135	67.2442075046135	13118
Bacteria	Firmicutes	Bacilli	CTRL2-S111	WT	CTRL2	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.1901915805753	0.625972713491663	62.5972713491663	12388
Bacteria	Firmicutes	Bacilli	CTRL3-S116	WT	CTRL3	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.29316912351343	0.591013434689346	59.1013434689346	15705
Bacteria	Firmicutes	Bacilli	CTRL4-S121	WT	CTRL4	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.21794431548036	0.537900696509307	53.7900696509307	13206
Bacteria	Firmicutes	Bacilli	CTRL6-S131	WT	CTRL6	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.22730811666086	0.641837899543379	64.1837899543379	13494
Bacteria	Firmicutes	Bacilli	CTRL7-S136	WT	CTRL7	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.23274206272074	0.559197871905054	55.9197871905054	13664
Bacteria	Firmicutes	Bacilli	CTRL8-S141	WT	CTRL8	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.15937917882231	0.591713245474591	59.1713245474591	11539
Bacteria	Firmicutes	Bacilli	CTRL9-S107	WT	CTRL9	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.10075813504235	0.683040856426587	68.3040856426587	10081
Bacteria	Firmicutes	Bacilli	Neo1-S133	WT	Neo1	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.03307175391921	0.761723924754924	76.1723924754924	8625
Bacteria	Firmicutes	Bacilli	Neo2-S138	WT	Neo2	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.301192825566	0.534192600507546	53.4192600507546	15998
Bacteria	Firmicutes	Bacilli	Neo3-S143	WT	Neo3	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.12491159235491	0.56272439281943	56.272439281943	10658
Bacteria	Firmicutes	Bacilli	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.22514768377724	0.665196928412187	66.5196928412187	13427
Bacteria	Firmicutes	Bacilli	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.28445893386933	0.616040340977308	61.6040340977308	15393
Bacteria	Firmicutes	Bacilli	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.35449260058944	0.629060304653266	62.9060304653266	18088
Bacteria	Firmicutes	Bacilli	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.30387074216377	0.610752769767795	61.0752769767795	16097
Bacteria	Firmicutes	Bacilli	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.32684769891599	0.623122957741308	62.3122957741308	16972
Bacteria	Firmicutes	Bacilli	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.27594447894006	0.64909262922508	64.909262922508	15094
Bacteria	Firmicutes	Bacilli	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.24111047319194	0.489115168539326	48.9115168539326	13930
Bacteria	Firmicutes	Bacilli	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.16024337195981	0.0564120188531029	5.64120188531029	1149
Bacteria	Firmicutes	Bacilli	SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.17147048081095	0.456469049359443	45.6469049359443	11865
Bacteria	Firmicutes	Bacilli	SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.91599308875176	0.350471020277822	35.0471020277822	6585
Bacteria	Firmicutes	Bacilli	SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.54298094870906	0.101423941148622	10.1423941148622	2785
Bacteria	Firmicutes	Bacilli	SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.00860017176192	0.457206954570948	45.7206954570948	8152
Bacteria	Firmicutes	Bacilli	SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.31122391043246	0.0700984819163119	7.00984819163119	1630
Bacteria	Firmicutes	Bacilli	SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.97732341288597	0.459975742874469	45.9975742874469	7585
Bacteria	Firmicutes	Bacilli	SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.0297387799089	0.368906512650317	36.8906512650317	8559
Bacteria	Firmicutes	Bacilli	SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.1407436671412	0.469483966871947	46.9483966871947	11054
Bacteria	Firmicutes	Bacilli	SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.91566360350577	0.348443126456259	34.8443126456259	6580
Bacteria	Firmicutes	Bacilli	SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.12633437706607	0.582122053459633	58.2122053459633	10693
Bacteria	Firmicutes	Bacilli	SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.87916758667136	0.510464135021097	51.0464135021097	6049
Bacteria	Firmicutes	Bacilli	SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.01383747912105	0.523507391662966	52.3507391662966	8251
Bacteria	Firmicutes	Bacilli	SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	2.84772685565781	0.393784559389655	39.3784559389655	5626
Bacteria	Firmicutes	Bacilli	SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.02386950138833	0.39206946185634	39.206946185634	8444
Bacteria	Firmicutes	Bacilli	SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Bacilli	3.12932729184083	0.517221501657299	51.7221501657299	10767
Bacteria	Firmicutes	Clostridia	CTRL1-S106	WT	CTRL1	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.52455838419499	0.112597030037125	11.2597030037125	2669
Bacteria	Firmicutes	Clostridia	CTRL10-S112	WT	CTRL10	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.44404479591808	0.113594422800902	11.3594422800902	2216
Bacteria	Firmicutes	Clostridia	CTRL2-S111	WT	CTRL2	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.48678457139904	0.123597776654876	12.3597776654876	2446
Bacteria	Firmicutes	Clostridia	CTRL3-S116	WT	CTRL3	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.71180722904119	0.154743536672562	15.4743536672562	4112
Bacteria	Firmicutes	Clostridia	CTRL4-S121	WT	CTRL4	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.76808285572314	0.190705062930227	19.0705062930227	4682
Bacteria	Firmicutes	Clostridia	CTRL6-S131	WT	CTRL6	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.57403126772772	0.142313546423135	14.2313546423135	2992
Bacteria	Firmicutes	Clostridia	CTRL7-S136	WT	CTRL7	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.6936170426895	0.161366891753632	16.1366891753632	3943
Bacteria	Firmicutes	Clostridia	CTRL8-S141	WT	CTRL8	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.63283675440363	0.175734577713963	17.5734577713963	3427
Bacteria	Firmicutes	Clostridia	CTRL9-S107	WT	CTRL9	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.26892882243261	0.100142286062741	10.0142286062741	1478
Bacteria	Firmicutes	Clostridia	Neo1-S133	WT	Neo1	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	0.138302698166281	0.000264947452088669	0.0264947452088669	3
Bacteria	Firmicutes	Clostridia	Neo2-S138	WT	Neo2	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.46501086471741	0.0776679577935088	7.76679577935088	2326
Bacteria	Firmicutes	Clostridia	Neo3-S143	WT	Neo3	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.01651103679217	0.0434530095036959	4.34530095036959	823
Bacteria	Firmicutes	Clostridia	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	1.93069438766454	0.0333911320287342	3.33911320287342	674
Bacteria	Firmicutes	Clostridia	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.12710479836481	0.0425821427142114	4.25821427142114	1064
Bacteria	Firmicutes	Clostridia	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.1042309659308	0.0350907699798289	3.50907699798289	1009
Bacteria	Firmicutes	Clostridia	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.18963065769216	0.0466686902413113	4.66686902413113	1230
Bacteria	Firmicutes	Clostridia	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.17609125905568	0.0437639975033961	4.37639975033961	1192
Bacteria	Firmicutes	Clostridia	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.28696143076726	0.0662681689171755	6.62681689171755	1541
Bacteria	Firmicutes	Clostridia	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.28160144382566	0.0534410112359551	5.34410112359551	1522
Bacteria	Firmicutes	Clostridia	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.68585365574807	0.190151217596229	19.0151217596229	3873
Bacteria	Firmicutes	Clostridia	SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.23584395326498	0.0526680260070019	5.26680260070019	1369
Bacteria	Firmicutes	Clostridia	SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.61145776566834	0.173612219915908	17.3612219915908	3262
Bacteria	Firmicutes	Clostridia	SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.94657506848679	0.257329108853199	25.7329108853199	7066
Bacteria	Firmicutes	Clostridia	SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	1.70113606609253	0.0220975883342681	2.20975883342681	394
Bacteria	Firmicutes	Clostridia	SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.59411619371201	0.134778308175289	13.4778308175289	3134
Bacteria	Firmicutes	Clostridia	SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.62966439200055	0.206306852637962	20.6306852637962	3402
Bacteria	Firmicutes	Clostridia	SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.87440933259842	0.257876815654498	25.7876815654498	5983
Bacteria	Firmicutes	Clostridia	SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.73947345011244	0.18615417286048	18.615417286048	4383
Bacteria	Firmicutes	Clostridia	SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.88109921838902	0.321753865706418	32.1753865706418	6076
Bacteria	Firmicutes	Clostridia	SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.46982201597816	0.128041809570472	12.8041809570472	2352
Bacteria	Firmicutes	Clostridia	SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.4481263583474	0.188776371308017	18.8776371308017	2237
Bacteria	Firmicutes	Clostridia	SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.48819806160335	0.155700780407335	15.5700780407335	2454
Bacteria	Firmicutes	Clostridia	SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.6213061351119	0.233568978791909	23.3568978791909	3337
Bacteria	Firmicutes	Clostridia	SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.82151352840477	0.245902400520035	24.5902400520035	5296
Bacteria	Firmicutes	Clostridia	SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Firmicutes_/_Clostridia	2.68853105122138	0.187202766969304	18.7202766969304	3897
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL1-S106	WT	CTRL1	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.4605219929002	0.0094076949038137	0.94076949038137	223
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL10-S112	WT	CTRL10	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.860338006570994	0.00256305105597703	0.256305105597703	50
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL2-S111	WT	CTRL2	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.23992481326215	0.00661950480040424	0.661950480040424	131
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL3-S116	WT	CTRL3	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.02118929906994	0.00286004591126331	0.286004591126331	76
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL4-S121	WT	CTRL4	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.41705629911911	0.00818703922447151	0.818703922447151	201
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL6-S131	WT	CTRL6	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.653212513775344	0.00133181126331811	0.133181126331811	28
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL7-S136	WT	CTRL7	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.70436503622272	0.0162471864129323	1.62471864129323	397
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL8-S141	WT	CTRL8	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.13433651094868	0.0051792215783806	0.51792215783806	101
Bacteria	Proteobacteria	Gammaproteobacteria	CTRL9-S107	WT	CTRL9	Pancreatic	No	None	Post	Control	191.29	42.01	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.511883360978874	0.00121959482349753	0.121959482349753	18
Bacteria	Proteobacteria	Gammaproteobacteria	Neo1-S133	WT	Neo1	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Neo2-S138	WT	Neo2	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.977723605288848	0.00227060237745425	0.227060237745425	68
Bacteria	Proteobacteria	Gammaproteobacteria	Neo3-S143	WT	Neo3	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.916453948549925	0.0030623020063358	0.30623020063358	58
Bacteria	Proteobacteria	Gammaproteobacteria	Neo4-S109	WT	Neo4	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.698970004336019	0.00158533564528115	0.158533564528115	32
Bacteria	Proteobacteria	Gammaproteobacteria	Neo5-S114	WT	Neo5	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.709693869727792	0.0013206867571137	0.13206867571137	33
Bacteria	Proteobacteria	Gammaproteobacteria	Neo6-S119	WT	Neo6	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.06539296156199	0.00295611045419768	0.295611045419768	85
Bacteria	Proteobacteria	Gammaproteobacteria	Neo7-S124	WT	Neo7	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Neo8-S129	WT	Neo8	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.559308010907013	0.000771010023130301	0.0771010023130301	21
Bacteria	Proteobacteria	Gammaproteobacteria	Neo9-S134	WT	Neo9	Pancreatic	No	Neomycin	Post	Neomycin only	NA	NA	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.730378468587643	0.00150511739915713	0.150511739915713	35
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo1-S139	WT	SMK_Neo1	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.243038048686294	0.000210674157303371	0.0210674157303371	6
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo3-S110	WT	SMK_Neo3	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.397940008672038	0.000589159465828751	0.0589159465828751	12
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.352182518111362	0.000532226302623876	0.0532226302623876	10
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.419129307741976	0.000473433118467533	0.0473433118467533	13
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.301029995663981	0.000448681996634885	0.0448681996634885	8
Bacteria	Proteobacteria	Gammaproteobacteria	SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.4432629874587	0.0129775621588842	1.29775621588842	214
Bacteria	Proteobacteria	Gammaproteobacteria	SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.64345267648619	0.0148269471143485	1.48269471143485	344
Bacteria	Proteobacteria	Gammaproteobacteria	SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.929418925714293	0.00254831174346995	0.254831174346995	60
Bacteria	Proteobacteria	Gammaproteobacteria	SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.16136800223497	0.00571912730353739	0.571912730353739	108
Bacteria	Proteobacteria	Gammaproteobacteria	SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.852784868680548	0.00266753769938483	0.266753769938483	49
Bacteria	Proteobacteria	Gammaproteobacteria	SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.477121254719662	0.00101516401243576	0.101516401243576	16
Bacteria	Proteobacteria	Gammaproteobacteria	SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.0836817472743	0.00622943935045846	0.622943935045846	89
Bacteria	Proteobacteria	Gammaproteobacteria	SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.74527002398899	0.0202906625806751	2.02906625806751	437
