"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.815046399092597	0.00404224573490619	"CSE"	0.845802866982884
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.00115133607311962	0.541748335576647	"CSE"	0.00633234840215788
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.800319753439469	0.00472440542945697	"CSE"	0.845802866982884
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.154963679956206	0.138997762809622	"CSE"	0.240973118363009
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	2.98943346118513e-07	0.855218383353392	"CSE"	1.06729761596301e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.__"	0.0734640589575687	0.211000249765502	"CSE"	0.134684108088876
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.0025094159195437	0.490699787956119	"CSE"	0.00985841968392168
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.010209410250831	0.385948817796608	"CSE"	0.0300739568608084
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola"	0.0557698356350607	0.237094281939069	"CSE"	0.113605220738087
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.161456991935412	0.135029845245987	"CSE"	0.240973118363009
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.000148946253349934	0.654043881757684	"CSE"	0.00204801098356159
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.0232387671072163	0.316697688989893	"CSE"	0.0532555079540374
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.0617267377478046	0.22753193899352	"CSE"	0.121248949147473
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.0731441878241465	0.211416477606334	"CSE"	0.134684108088876
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.0176739430903534	0.340376821334758	"CSE"	0.0434788679625567
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.000746095566951029	0.568096836541174	"CSE"	0.00512940702278832
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.840970253787689	0.00297582796437186	"Control"	0.85654377700598
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.227543244950964	0.102151343558342	"CSE"	0.320894319802641
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.142638546981378	0.147018978830761	"CSE"	0.230738825999287
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.000375299238237731	0.606958923888747	"CSE"	0.00412829162061504
"Other"	0.0121249580423052	0.371946403418466	"CSE"	0.0333436346163392
