"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Actinobacteriota"	0.0926612781562282	0.157357616858848	"Control"	0.277983834468685
"d__Bacteria.p__Bacteroidota"	0.148678277853945	0.118659802291192	"CSE"	0.29735655570789
"d__Bacteria.p__Firmicutes"	0.00427400767060564	0.38977219027757	"Control"	0.0256440460236338
"d__Bacteria.p__Proteobacteria"	0.854175854011208	0.00204422403264441	"Control"	0.974822127468097
"d__Bacteria.p__Verrucomicrobiota"	0.371784249204518	0.0471682710552224	"Control"	0.557676373806777
"Other"	0.974822127468097	6.0340106029781e-05	"CSE"	0.974822127468097
