SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Unassigned.__.__.__.__.__.__	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002.s__uncultured_bacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.__.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__uncultured_bacterium	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter.__	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.__	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__uncultured_bacterium	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__uncultured.__	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_AD3011_group.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia.s__uncultured_bacterium	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas.s__uncultured_bacterium	d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__uncultured.g__uncultured.__	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__uncultured_bacterium	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.__	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Rodentibacter.__	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia.__	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__uncultured.__	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__uncultured_bacterium	d__Eukaryota.p__Parabasalia.__.__.__.__.__
C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	0	3441	0	2952	42	0	519	0	17763	0	25980	956	0	0	0	0	0	3	0	0	0	0	0	0	43	0	326	0	0	258	0	0	0	0	0	6102	0	0	761	16889	0	0	0	1066	0	192	0	0	0	32846	0	0	0	0	0	0	0	0	0	386	0	754	0	0	0	0	7737	0	0	0	0	10	0	0	0	31	0	416	714	0	0	0	0	0	0	0	0	0	61	0	0	0	3423	1902	644	0	0	0	25423	20
C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	68	3857	0	4018	43	0	956	0	24566	0	33968	1522	0	0	4	0	0	0	0	0	0	0	0	0	655	0	6014	0	0	1864	17	0	0	0	0	7759	0	0	1264	9003	0	0	0	1263	0	2955	0	0	0	35862	0	0	0	0	0	0	0	0	0	751	0	3442	0	0	0	0	13564	0	0	0	0	53	0	0	0	494	0	745	1848	0	0	0	0	0	0	0	0	0	779	0	0	0	6392	2869	1060	17	0	338	35391	5056
C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	0	4953	0	5876	49	0	873	0	21292	0	37007	2381	0	0	0	0	0	0	0	0	0	0	0	0	187	0	4921	0	0	127	0	0	0	0	0	9987	0	0	647	19116	0	0	0	574	0	337	0	0	0	44393	0	0	0	0	0	0	0	0	0	166	0	694	0	0	0	0	4928	0	0	0	0	5	0	0	0	14	0	217	712	0	0	0	0	0	0	0	0	0	342	0	0	0	4083	2525	480	4	0	557	31104	5646
D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	0	0	1922	0	31323	0	26684	0	0	0	0	0	0	5021	0	0	0	0	0	0	0	0	0	0	0	0	412	535	260	0	485	3	272	0	12	5099	0	0	0	0	0	1248	0	0	0	133	8399	0	1710	670	518	510	181	21565	98	789	2908	635	35	992	3346	152	15359	0	7	6	1897	439	65	1911	671	3470	363	290	29	0	229	139	2137	195	1557	92	45	0	232	187	562	0	0	347	0	0	0	0	20682	0
D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	31	0	0	226	42	2688	35	2180	248	9401	246	875	39	8294	153	157	6146	535	610	54	247	8668	2202	129	410	0	97	0	0	178	38	32	0	609	12	0	236	0	47881	172	48	0	24	85	359	2173	0	5	756	1541	1803	16	914	180	486	235	30712	564	214	105	8250	42	0	1124	157	14666	47	430	762	625	806	12	834	26	2381	2304	3162	0	132	0	0	809	72	0	441	7	276	219	74	0	870	0	47	0	0	111	966	0	12645
D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	0	0	1262	0	38841	0	24932	0	0	0	0	0	0	4949	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	12	49	0	29	39336	0	0	0	0	0	9	0	0	0	94	252	179	376	376	209	107	110	17173	153	251	4346	935	0	3134	1712	594	6255	0	23	0	406	563	0	555	380	3011	240	712	170	0	140	426	533	0	34	109	0	0	161	154	123	0	0	893	0	0	0	0	72	0
D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	0	0	2034	0	38887	0	29817	0	0	0	0	0	0	2448	0	0	0	0	0	0	0	0	0	0	0	0	123	308	0	0	0	9	46	0	0	45162	0	0	0	0	0	9	0	0	0	209	106	24	515	731	237	135	118	17907	101	222	6970	598	0	3569	413	388	5346	0	0	0	135	396	0	405	586	1895	228	999	76	0	0	238	203	0	0	116	0	0	126	269	161	0	0	1184	0	0	0	0	135	0
D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	7	164	0	101	0	1460	0	9893	0	24609	0	0	0	0	0	0	4261	0	0	0	0	0	0	0	0	0	0	0	0	35	187	206	887	49	0	10883	92	0	46118	0	0	1025	62	5331	527	0	1854	0	362	1357	0	162	118	393	86	83	8440	151	462	870	1126	18	1005	1763	217	5455	0	0	47	747	246	44	154	238	679	30	1058	0	46	2205	22	171	203	674	65	40	0	58	105	1522	0	0	392	0	0	0	0	15589	0
D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	0	0	1089	0	18216	0	20981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	173	926	338	0	0	9	16471	0	0	15185	0	0	1324	0	3807	1769	0	352	0	105	1592	88	150	412	577	349	70	6610	65	348	924	708	57	854	1503	25	4555	0	0	172	416	303	70	396	1020	2740	96	403	59	8	4174	36	300	444	1872	57	13	0	57	237	1106	0	0	558	0	0	0	0	9	0
D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	19	0	67	0	999	0	21764	0	25444	0	0	0	0	0	0	4040	0	0	0	0	0	0	0	0	0	0	0	45	343	1160	296	0	2	0	9967	48	0	31372	0	0	622	83	9812	134	0	1541	0	93	261	25	83	240	1756	157	45	4578	39	966	946	522	12	1779	1564	96	7810	0	0	40	601	211	82	724	11	757	67	1300	33	0	4465	20	205	90	1966	105	43	0	6	141	1975	0	2	726	0	0	0	0	30132	0
D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	34	2196	23	219	873	195	5407	253	7046	1068	32350	1111	3435	80	10918	381	199	6517	1054	713	353	1363	4398	216	779	551	0	154	0	0	838	532	359	189	534	2894	8	995	0	37295	167	194	2	34	266	455	723	0	98	2285	798	345	0	2709	514	487	275	18931	303	927	1678	4121	181	0	1437	184	10521	108	90	431	1354	1089	264	1869	0	2679	173	5135	112	41	0	0	500	75	0	533	10	255	229	97	0	933	769	1018	0	0	97	23	18	358
D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	101	3	0	48	16	772	72	5161	432	14155	506	3192	67	6828	245	170	5158	208	628	119	386	12021	3697	152	227	0	25	0	0	391	93	88	0	294	91	0	246	0	20113	232	100	0	22	27	342	501	0	6	297	475	329	0	594	71	265	89	11263	35	35	941	4049	59	0	609	15	7045	16	67	92	320	337	19	374	0	1386	614	889	9	90	0	0	154	133	0	68	22	64	91	121	0	256	0	60	0	0	106	286	2	2475
D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	20	5880	0	136	201	52	1706	352	3131	506	22586	731	2295	42	3895	256	78	3507	292	450	194	423	2040	88	385	199	0	38	0	0	194	199	23	1193	23	3408	0	59	0	35959	26	42	1656	43	791	268	287	0	18	287	454	399	37	282	385	551	148	6445	277	725	646	8193	44	0	2299	146	4768	70	92	166	869	473	71	568	103	1472	169	1603	29	142	103	13	387	44	0	214	7	134	55	108	75	872	0	372	0	0	53	14	0	92
E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	132	9195	9	1770	133	20	973	116	3175	185	18174	350	1954	59	6290	205	39	2700	77	415	196	610	2253	437	50	0	123	0	78	71	104	1262	6	2342	98	11302	270	6	0	42433	18	100	0	0	111	51	0	0	0	0	131	73	0	218	51	104	0	2804	544	30	375	327	22	0	113	34	1958	13	63	42	0	207	42	100	0	124	167	145	0	0	0	0	57	0	0	37	0	15	13	90	542	57	6	1425	0	0	42	101	2	1076
E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	212	8769	17	1992	185	52	1136	103	1348	280	17965	360	1645	188	3751	179	22	1523	161	181	151	340	1467	117	36	0	419	16	131	113	60	120	0	3977	0	18039	2360	47	0	24757	0	83	292	6	358	76	34	0	7	358	162	335	0	168	107	260	61	7032	0	246	212	1329	31	0	414	71	2444	30	178	87	267	234	29	167	65	660	308	603	17	115	0	0	172	25	0	127	0	28	49	58	1330	399	130	1122	0	0	57	74	0	838
E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	277	11249	23	2665	164	18	902	108	3554	182	24402	502	2056	203	5746	120	55	1376	118	223	236	619	2595	114	21	0	322	21	136	5	55	578	7	4887	83	26469	155	0	0	27882	0	125	0	13	96	49	0	0	0	120	0	176	0	922	58	324	50	4200	45	46	82	924	35	0	333	137	2557	44	139	86	121	223	16	101	0	346	309	271	14	0	0	0	55	165	0	128	21	21	0	0	490	238	0	2878	0	0	95	27	0	331
E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	0	10714	21	1221	94	31	926	20	2455	288	17255	305	1247	42	5380	143	94	2051	294	271	121	323	2556	145	63	14	197	30	350	25	68	96	0	3772	32	11678	5	3	0	37114	0	9	40	10	1858	54	180	0	5	153	726	480	40	484	89	197	57	2403	4448	149	93	1785	68	0	419	253	3704	41	277	143	358	456	16	378	73	837	833	841	9	92	0	9	236	78	0	184	8	62	59	81	0	336	0	458	0	0	56	169	0	1887
E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	0	7794	12	1577	114	28	980	195	2128	359	17305	530	2827	213	3556	120	28	929	61	213	230	519	88	0	14	0	184	13	0	0	80	123	0	3410	702	17779	254	0	0	25750	18	44	0	14	0	0	0	0	15	21	70	105	0	234	155	347	62	7377	0	189	569	386	56	0	529	99	3559	47	60	84	91	373	95	182	9	262	61	239	28	0	0	0	71	0	0	85	0	45	34	29	454	29	51	1591	0	0	45	0	0	21
E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	102	6145	21	1337	255	38	596	43	958	206	14957	238	1492	47	2622	102	23	997	109	171	149	229	1498	354	9	14	328	14	390	0	0	83	2	3869	0	19582	0	29	0	23776	0	13	104	13	501	96	55	0	16	307	215	338	19	152	130	219	91	5342	2269	160	38	992	0	0	109	195	3236	24	89	143	298	427	32	247	58	642	358	333	13	0	0	11	245	107	0	155	19	33	85	73	0	403	5	1047	0	0	61	104	0	1682
E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	111	6798	109	1590	207	0	646	54	1484	150	18879	275	2372	71	3190	188	40	1280	94	406	265	376	2329	487	7	21	49	4	138	751	40	68	0	6322	0	13385	11	56	0	22599	0	21	100	12	543	80	235	0	15	86	98	157	27	148	55	91	35	3692	996	46	189	658	15	0	238	200	1430	18	12	49	97	172	40	84	21	234	54	245	12	26	0	11	38	114	0	33	35	23	32	167	0	436	101	1250	0	0	91	18	0	280
E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	152	7886	60	1224	268	47	1102	31	806	277	17433	211	1246	42	2786	101	24	1590	38	229	149	144	6464	1425	30	616	32	66	1406	464	43	75	0	4362	0	13670	0	143	0	19915	0	43	407	8	388	111	0	0	26	308	485	764	19	413	237	400	186	12416	2398	337	34	4073	42	0	1551	592	7597	109	394	391	463	568	22	606	214	1480	379	1369	31	51	7	24	443	55	0	328	0	127	127	54	0	338	61	688	0	0	72	463	0	5565
E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	173	10372	0	1374	99	21	691	176	1023	256	18073	454	1990	391	3772	255	23	1317	131	305	260	411	3421	504	7	0	79	11	51	471	146	153	0	4469	0	15038	6450	169	0	31136	8	131	391	19	416	63	0	0	21	144	257	216	22	325	97	210	66	5667	0	219	219	642	0	0	679	118	3403	34	70	68	153	285	57	160	44	374	186	270	13	89	0	0	144	0	0	63	25	17	19	62	3255	622	359	1166	0	0	155	117	0	1052
