Domain	Phylum	Class	Order	Family	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.205380635157669	0.000227662778886904	0.0227662778886904	26
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.311014216570582	0.000260972441310198	0.0260972441310198	45
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.423436395756886	0.000601868334943967	0.0601868334943967	71
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.559656142774875	0.00100323164885117	0.100323164885117	113
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.0477727817960007	3.72556032427277e-05	0.00372556032427277	5
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.19904045712665	0.000202859507619403	0.0202859507619403	25
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.26635204684751	0.00770793989654323	0.770793989654323	751
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.07153950375375	0.0036750728678241	0.36750728678241	464
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.07749466341569	0.0037736756081146	0.37736756081146	471
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.59313144962777	0.0145141473159435	1.45141473159435	1642
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.51759479777416	0.0135960786255384	1.35960786255384	1373
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.847974172922718	0.00222955880461347	0.222955880461347	260
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.16310587763084	0.00536590304558717	0.536590304558717	583
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.21901153805727	0.0072624242818993	0.72624242818993	669
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.06982292253907	0.00552730753125561	0.552730753125561	462
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.03862940235613	0.00490629775597201	0.490629775597201	427
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.46552118382159	0.0141989254234511	1.41989254234511	1213
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.714836407468574	0.00184875157914197	0.184875157914197	180
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.487105475626263	0.000757846693574482	0.0757846693574482	89
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.74365558676687	0.0210970464135021	2.10970464135021	2340
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.682501889877331	0.00169944664359288	0.169944664359288	164
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.567928668740865	0.00116941378093654	0.116941378093654	116
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.12921010814785	0.00703873933026921	0.703873933026921	536
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.752137818018726	0.00183386974023235	0.183386974023235	200
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.407924229578639	0.000630528891398457	0.0630528891398457	67
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.20600959179461	0.00640924196866593	0.640924196866593	648
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.0099842209066	0.00220803345977152	0.220803345977152	397
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.20789101487527	0.00877689694224236	0.877689694224236	651
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.39753582578395	0.00741769310463912	0.741769310463912	1031
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.33407952063928	0.00573877858041423	0.573877858041423	885
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.35060857832324	0.00666237458314947	0.666237458314947	921
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.144682794804057	8.35787434673379e-05	0.00835787434673379	17
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.36216673901796	0.00567650514302155	0.567650514302155	947
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.779831308501665	0.00125041246244421	0.125041246244421	216
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.50641063082165	0.000614986243728759	0.0614986243728759	95
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.0423098860945	0.00263473200312989	0.263473200312989	431
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.789777418357221	0.00144011832323521	0.144011832323521	222
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.42419764833024	0.00962313053833491	0.962313053833491	1099
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.55574103400272	0.0087164795397606	0.87164795397606	1503
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.51667370626897	0.00717025964713949	0.717025964713949	1370
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.08834215963296	0.00445335934193335	0.445335934193335	484
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.006018033689	0.0030694492174076	0.30694492174076	393
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.51544253752977	0.0115796076835698	1.15796076835698	1366
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.714836407468574	0.00159806811321425	0.159806811321425	180
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	1.19647824036205	0.00471655937052933	0.471655937052933	633
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.682501889877331	0.00133075836998328	0.133075836998328	164
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.757466651523793	0.00191637795126925	0.191637795126925	203
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.466902089537976	0.000826635593135937	0.0826635593135937	83
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.545508491713583	0.00110846539124723	0.110846539124723	108
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.573357420452263	0.000934609048282854	0.0934609048282854	118
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0.900557650476548	0.00239560298689229	0.239560298689229	299
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.17237209323509	0.0561472982648434	5.61472982648434	6352
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.02463837992681	0.0446402931128385	4.46402931128385	4508
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.3968073473097	0.0915748402864126	9.15748402864126	10679
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.33552787106873	0.0853022117092656	8.53022117092656	9268
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.10988449582997	0.0596517510150025	5.96517510150025	5495
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.14648859566732	0.0715678650475564	7.15678650475564	5982
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.94813991045247	0.0433523686962117	4.33523686962117	3773
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.97899750837356	0.0474546114317152	4.74546114317152	4054
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	1.16518218986568	0.00601871347431776	0.601871347431776	586
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.24854350604707	0.0645276656618812	6.45276656618812	7578
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.36500884745692	0.0894550831259692	8.94550831259692	9922
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.2754988448388	0.0835837599220742	8.35837599220742	8066
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae	2.50188685382919	0.1372448208075	13.72448208075	13614
