Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.79075416459924	0.0164358613725702	1.64358613725702	1823
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.54489448509806	0.0105904540838532	1.05904540838532	1022
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.68484536164441	0.0143353999697565	1.43353999697565	1422
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.60350523220214	0.0154169402495076	1.54169402495076	1174
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.62531245096167	0.0113333149946359	1.13333149946359	1236
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.77597433112937	0.0165725578769057	1.65725578769057	1761
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.93818603750591	0.0254391517645197	2.54391517645197	2572
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.8354791845416	0.0183636066704168	1.83636066704168	2024
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.35837907314766	0.0379147710208122	3.79147710208122	6817
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.78816837114117	0.0158144162542874	1.58144162542874	1812
