SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	1.80237591040485	1.03955245154931	1.52429043046728	2.3914275045279	1.31445516425214	2.65229132696586	2.24194010449748	2.07876021403995	1.61278385671974	1.46482908091511	0.607080792703013	0.509546344674509	0	1.74365558676687	2.36500884745692	0	2.82851002094909	0	0.591840826146276	1.2232604348033	0.258626147110894	1.34880277745998	0.306050797039032	1.0646320900438	0.19260634712124	2.38854728423813	0.098925304243382	0.991843995382087	1.71542026749185	1.13958623778468	0	0	0.375131716182331	0.596980465798687	0	0.924038746326071	1.63158533292443	0	0.301029995663981	0.882405388132093	0.0292893761019875	0	0.914306249808236
B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	2.29528574659707	0.391837409685184	1.36739926595164	2.23564587139979	1.07324932675717	2.63019127963788	2.34145753051018	1.60180742110747	1.56076829314424	1.53737974806372	0.830424533406321	0.570651527076338	1.15114883705329	0.682501889877331	2.2754988448388	0	2.76485356417629	0	0.847974172922718	0	0.165872093873995	0.915534806446201	0.50641063082165	0.906861019211287	0.0655015487564323	2.28613256820452	0.15186137943118	0.722557401613536	1.50325211157682	1.08916546695423	0	0	0.370852918203056	0.73944354739052	0	0.407924229578639	1.37513171618233	0	0.473741514068282	0.419609987903833	0.0655015487564323	0	0
B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	2.16060112840205	1.10847062214961	1.34698943669651	2.24602883166984	0.90560764321319	2.64924426745568	2.31942080933134	1.74980819482806	1.56408775757395	1.66842926161562	1.09972880952698	0.692867405349165	1.49557660430837	0.567928668740865	2.50188685382919	0	2.59421261717328	0	0.217789893139489	0	0.353303278686658	0.403958042361037	0.530884400204851	1.13590887049655	0.144682794804057	2.45611876309322	0.0908074140212025	0.926438169456526	1.59054635579328	1.21533624547222	0.137383556062558	0	0.399955299907363	0.76098322524663	0	0.565188631374836	1.36956101497403	0	0.144682794804057	0.53384887916859	0.172711518404301	0.0741017205183498	0.445712790468038
B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	1.68438603375188	0.690813999718106	1.38730703261397	2.0707678817292	1.34471206135783	2.43918576175345	2.2078284319107	1.88936685808094	1.37725540981219	1.94033112663615	0.799500835294819	0.559656142774875	0	1.12921010814785	1.93391085207139	0	2.62192467012772	0	0.106894233914657	0.73944354739052	0	1.44207850581294	0.712884518871052	1.08336926771994	0.0741017205183498	2.39093510710338	0.0477727817960007	0.916759897475507	1.71697340095547	1.22806595527945	0	0	0.487105475626263	0.49686531291542	0	1.22083758622149	1.1490041685867	0	0.0741017205183498	1.2232604348033	0.0655015487564323	0	0.137383556062558
B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	2.05137690606483	0.434717406166575	1.4475185913313	2.34016731783782	1.26140120116567	2.68354964546853	2.39167349404561	1.90910802068094	1.65656615578293	1.93742458063881	1.08586283140414	1.05672762444893	1.50923379015803	0.752137818018726	2.12597274155411	0	2.62884021916944	0	0.827429387176961	0	0.545508491713583	1.94413822178295	0.684594879383175	1.0404735430545	0.258626147110894	2.55666706529744	0	1.09972880952698	1.86332286012046	1.21962107427228	0	0	0.92763292806947	0.954242509439325	0	1.10133137400926	1.03304952497529	0	0	0.419609987903833	0.144682794804057	0.301029995663981	0.306050797039032
B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	2.13227458584146	0.379368769125586	1.60807802501696	2.43712347593245	1.39388115219517	2.55593762994964	2.39363641029976	1.96510320790255	1.8536699198976	1.72236604030535	1.24505333992162	1.23927037189308	1.11549440567657	0.407924229578639	1.2728665862255	0	2.7948607551421	0	0.0386294023561309	0	0.306050797039032	0.986667599394171	0.647564911668141	0	0.151861379431181	2.51318661776139	0.158923233918667	0.667561540084395	1.78665239250612	1.41067916529914	0	0	0.624210119289598	0.901825664463184	0	0.847974172922718	1.5117279505346	0	0.570651527076338	1.15399201893883	0.366531544420413	0	0.311014216570582
B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	1.42305526849951	1.16241156176449	1.67466892305845	2.49515694929636	1.21595095821731	2.65057857602381	2.32771525423285	2.18600967278254	1.8445205206713	1.69795884094116	0.66538462083012	0.509546344674509	0	1.20600959179461	2.12278719317465	0	2.68728002240759	0	0.570651527076338	0	0.339659398020112	0.0477727817960007	0.122406400092905	0.891576351457259	0.179444901063269	2.36212286867277	0.0908074140212025	0.686677830531468	1.55742326134258	1.07153950375375	0.724466391420867	0	0.353303278686658	0.411854523207071	0	0.290810830482295	1.69937381141477	0	0.241592807812113	1.37598244021911	0.106894233914657	0	0.172711518404301
C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.85985015265252	1.58637793044477	1.02070808629837	2.4958668973369	0	2.68185100967916	0	0	0	0	0	0.871681522740319	0.786487292910171	0	1.81446441001259	1.24505333992162	2.43229793204316	0	0	0	1.17067097675576	0	0.179444901063269	0	0	2.87453575224974	0	0	0.137383556062558	1.36826525722941	0	0	0	0.306050797039032	0	0	1.45466763312096	1.14540601642315	0	0	0.0386294023561309	2.5889618590809	1.89222406892542
C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	2.20424621270532	1.98572926021336	1.80459899487391	2.01887459948313	0	3.0301759419038	0.0477727817960007	1.03117351997654	0	0	0	1.8257732092985	1.06113674335398	1.0099842209066	3.02168919537666	0	2.6437050999062	0	0.23576326415139	0.205380635157669	0.344255149709261	0	0.750346910400845	0	0.158923233918667	2.75706041390002	0	1.18011253298861	1.74782716742424	1.15752001950923	0	0.859291933447251	0.92763292806947	0.827429387176961	0	0	1.82501830821862	0	0.0386294023561309	0.645285145373243	1.15114883705329	2.47732320519152	1.63999581704176
C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.82682787117789	1.56491367442871	0.870322227477595	2.56833818737744	0	2.62389808300543	0	0	0	0	0	0.690813999718106	0.669727601840902	0	1.61743924412127	1.38647822609926	2.31391624610515	0	0	0	1.10292804669706	0	1.01586640313256	0	0	2.83601482585494	0	0	0.0386294023561309	0.955363270014621	0	0	0	0.098925304243382	0	0	1.46655727452828	1.0423098860945	0	0	0	2.72008234518453	2.33464074554861
C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.6723126956754	1.6793433706325	1.49298765785222	1.91307420789854	0	2.57462338969611	0	0.129959537983351	0	0	0	1.17474251734464	0.640689393684093	1.20789101487527	2.60276640751098	0	1.83591168027034	0	0.0741017205183499	0	0.449316914736864	0.0197440581957572	0.445712790468038	0	0	2.47735685447538	0	0.415749567090595	0.890278011231978	1.30555132086908	0	0.959817611440871	0	0.137383556062558	0	0	1.58611607063467	0	0	0.46344155742847	0.366531544420413	2.35943836264373	1.60180742110747
C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.81042009119779	1.57389658188949	1.80523207732115	2.34594332705485	0	2.88667432039056	0	0.784832835740159	0	0	0	1.74182928263775	0.733887465446432	1.39753582578395	2.84709896942211	0	2.19589965240923	0	0	1.12164381081548	0.586639632460469	1.35908506225255	0.658787615776889	0	0.330319371765969	2.80655855411703	0	0.972912909531018	1.61450481078222	1.60733031553774	0	0.812135747694011	0.73759940669215	1.13664683920752	0	0	1.41960998790383	0	0	0.596980465798687	0.445712790468038	2.4499983298943	1.49975100115291
C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	2.0590259519235	1.98801940900104	1.61889905888031	2.38970166554181	0	2.86962734525819	0.0655015487564323	0.0825348880552126	0	0	0	1.47678446177382	1.31980788108772	1.33407952063928	2.74309025342625	1.05227328302268	2.48815703662888	0	0	0	1.07153950375375	0	0.878414905399288	0	0	2.80081295255671	0	0	0.967504440107162	1.07918124604762	0	0.106894233914657	0	0	0	0	1.99153514543528	0.720639983567814	0.669727601840902	0.658787615776889	0.144682794804057	2.72517059631388	2.02777615337975
C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	2.13420676844837	1.83605902360743	1.74836834441876	2.19156798564177	0	2.89883993769583	0	0	0	0	0	1.08336926771994	1.18541695901442	1.35060857832324	2.84923366215266	0.750346910400845	2.22392435534131	0	0.315921551065326	0	0.8536699198976	0	0.449316914736864	0	0	2.76961773265958	0	0.172711518404301	0.855082260920858	1.29132754021833	0	0.815237864325493	0	0.0567276244489271	0	0	1.8777462455568	0	0	0.348802777459982	0.0655015487564323	2.49233800255994	1.88068067889585
C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.90860969075604	1.84292837114574	1.14756848304155	2.61709791346054	0	2.79755739255354	0	0.0292893761019875	0	0	0	0.981428760453548	0.845098040014257	0	2.15505343164289	1.27178759316886	2.59523980422239	0	0	0	1.41146309056957	0	0.73759940669215	0	0	2.98735442856485	0	0	0.290810830482295	1.43582955653594	0	0	0	0.383564883719194	0	0	1.65545115008214	1.20348828147996	0	0	0	2.77249227916213	1.90636010279831
C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1.95759615144691	1.97516453391045	1.38439926338392	2.75762551069105	0	2.91716342031514	0.0386294023561309	0	0	0	0	2.19338349224106	1.64688223746642	0.144682794804057	2.25873749039619	1.48280713200096	2.32298812783031	0	0	0	1.48247472135947	0	1.84336317293267	0	0	3.096198399353	0	0	1.13738355606256	1.78747695034239	0	0	0	1.28140336196046	0	0	1.83072291506141	1.4091070568606	0.144682794804057	0	0.947456520096033	2.91595172525691	2.17964529842831
C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	2.06515397412251	2.13877988439227	1.35105885776421	2.69562419161574	0	2.96236933567002	0	0	0	0	0	2.07842309430099	0.596980465798687	0	2.36783247744083	1.20538063515767	2.64890438184479	0	0	0	1.15681670845366	0	0.946315141037224	0	0	3.06744284277638	0	0	0.158923233918667	1.35419780934669	0	0	0	0.951992273928914	0	0	1.77612656381723	1.08503323328769	0.0386294023561309	0	1.14468279480406	2.85994776728755	1.98206076805755
D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	1.65989409913186	2.86299068254146	0	2.79348175807539	0	2.07102524142971	0	0	0	0	0	1.36216673901796	1.39306480894371	0.106894233914657	2.07766361672726	0	0	0	0	0	1.47745778668683	0	0	3.13028139563227	0	0.114719571426614	2.29574604815781	1.87573406675152	0.743108501476925	1.57065152707634	0.49686531291542	1.07153950375375	1.14828691907288	0	0.957596151446913	0	0	0	0	2.68302608364272	0
