SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae_UCG.001	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1	d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_AD3011_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Rodentibacter	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Other
C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	1979	0	2012	0	1295	3477	0	15385	719	0	0	0	0	15	0	0	0	0	0	43	557	145	118	533	0	0	0	17185	0	0	2904	0	8	0	2	77	0	0	0	4910	0	0	0	0	56	0	0	347	0	2640	0	228	0	0	0	0	69	0	0	227	0	3	0	0	670	156	0	0	0	349	16	0	0	0	0	0	1615	0	0	82	9795	6555
C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	2736	0	1569	290	2413	9494	0	32273	808	0	0	0	0	219	0	0	0	0	0	91	2239	190	100	931	0	0	0	30196	0	0	6708	0	0	526	940	153	0	0	49	103	0	0	0	121	833	499	0	9660	0	4744	0	976	357	0	0	0	284	77	199	494	0	113	35	0	1525	84	0	0	0	236	38	0	508	0	0	0	1087	0	0	127	12076	12891
C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	4883	0	4140	10	1735	10505	0	29601	2205	7	0	0	0	9	0	0	0	0	0	70	1176	855	885	0	0	0	0	23751	5	442	13189	0	0	0	0	282	0	0	0	19581	0	0	0	0	0	0	0	313	0	1641	0	265	0	0	0	0	0	0	0	267	0	0	0	0	198	275	0	0	0	12	0	0	0	0	0	0	4174	183	158	153	22794	10450
C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	5814	0	2905	85	2281	6641	0	32271	1751	0	0	0	0	0	0	0	0	0	0	40	438	616	339	582	0	0	0	30342	3	199	7158	0	46	0	0	78	0	0	0	14315	0	0	0	0	41	0	0	234	0	2997	0	500	0	0	0	0	21	0	0	211	0	0	0	0	364	434	0	0	0	238	6	0	0	0	0	0	3202	0	0	53	13317	10717
C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	3441	0	2952	42	519	17763	0	25980	956	0	0	0	0	3	0	0	0	0	0	43	326	258	0	0	0	0	0	6102	0	761	16889	0	0	0	0	192	0	0	0	32846	0	0	0	0	0	0	0	0	0	386	0	754	0	0	0	0	0	0	0	10	0	0	0	0	416	714	0	0	0	0	0	0	61	0	0	0	1902	644	0	0	25423	12257
C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	3857	0	4018	43	956	24566	0	33968	1522	0	0	4	0	0	0	0	0	0	0	655	6014	1864	17	0	0	0	0	7759	0	1264	9003	0	0	0	0	2955	0	0	0	35862	0	0	0	0	0	0	0	0	0	751	0	3442	0	0	0	0	0	0	0	53	0	0	0	0	745	1848	0	0	0	0	0	0	779	0	0	0	2869	1060	17	0	35391	22119
C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	4953	0	5876	49	873	21292	0	37007	2381	0	0	0	0	0	0	0	0	0	0	187	4921	127	0	0	0	0	0	9987	0	647	19116	0	0	0	0	337	0	0	0	44393	0	0	0	0	0	0	0	0	0	166	0	694	0	0	0	0	0	0	0	5	0	0	0	0	217	712	0	0	0	0	0	0	342	0	0	0	2525	480	4	0	31104	10156
D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	1922	31323	0	26684	0	0	0	0	0	5021	0	0	0	0	0	0	0	0	412	535	260	0	485	3	272	12	5099	0	0	0	0	1248	0	0	0	133	8399	0	1710	670	518	510	181	21565	98	789	2908	635	35	992	3346	0	7	6	1897	439	65	1911	671	363	290	29	0	229	195	1557	45	0	232	187	562	0	347	0	0	0	20682	21349
D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	31	0	0	226	2730	2215	248	9401	246	875	39	8294	153	6303	535	610	301	8668	2202	129	410	0	178	38	32	0	609	12	0	0	47881	172	48	0	85	359	2173	0	5	756	1541	1803	16	914	180	486	235	30712	564	214	105	8250	42	0	1124	47	430	762	625	806	12	834	26	2304	3162	0	132	0	72	0	7	276	219	74	0	870	47	0	0	111	0	19777
D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	1262	38841	0	24932	0	0	0	0	0	4949	0	0	0	0	0	0	0	0	0	95	0	0	0	12	49	29	39336	0	0	0	0	9	0	0	0	94	252	179	376	376	209	107	110	17173	153	251	4346	935	0	3134	1712	0	23	0	406	563	0	555	380	240	712	170	0	140	0	34	0	0	161	154	123	0	893	0	0	0	72	10928
D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	2034	38887	0	29817	0	0	0	0	0	2448	0	0	0	0	0	0	0	0	123	308	0	0	0	9	46	0	45162	0	0	0	0	9	0	0	0	209	106	24	515	731	237	135	118	17907	101	222	6970	598	0	3569	413	0	0	0	135	396	0	405	586	228	999	76	0	0	0	0	0	0	126	269	161	0	1184	0	0	0	135	8186
D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	7	164	0	101	1460	9893	0	24609	0	0	0	0	0	4261	0	0	0	0	0	0	0	0	35	187	206	887	49	0	10883	0	46118	0	0	1025	5331	527	0	1854	0	362	1357	0	162	118	393	86	83	8440	151	462	870	1126	18	1005	1763	0	0	47	747	246	44	154	238	30	1058	0	46	2205	203	674	40	0	58	105	1522	0	392	0	0	0	15589	6763
D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	0	0	1089	18216	0	20981	0	0	0	0	0	0	0	0	0	0	0	0	0	26	173	926	338	0	0	9	16471	0	15185	0	0	1324	3807	1769	0	352	0	105	1592	88	150	412	577	349	70	6610	65	348	924	708	57	854	1503	0	0	172	416	303	70	396	1020	96	403	59	8	4174	444	1872	13	0	57	237	1106	0	558	0	0	0	9	7713
D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	19	0	67	999	21764	0	25444	0	0	0	0	0	4040	0	0	0	0	0	0	0	45	343	1160	296	0	2	0	9967	0	31372	0	0	622	9812	134	0	1541	0	93	261	25	83	240	1756	157	45	4578	39	966	946	522	12	1779	1564	0	0	40	601	211	82	724	11	67	1300	33	0	4465	90	1966	43	0	6	141	1975	0	726	0	0	0	30132	9126
D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	2196	23	219	873	5602	7299	1068	32350	1111	3435	80	10918	381	6716	1054	713	1716	4398	216	779	551	0	838	532	359	189	534	2894	8	0	37295	167	194	2	266	455	723	0	98	2285	798	345	0	2709	514	487	275	18931	303	927	1678	4121	181	0	1437	108	90	431	1354	1089	264	1869	0	173	5135	112	41	0	75	0	10	255	229	97	0	933	1018	0	0	97	18	16426
D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	101	3	0	48	788	5233	432	14155	506	3192	67	6828	245	5328	208	628	505	12021	3697	152	227	0	391	93	88	0	294	91	0	0	20113	232	100	0	27	342	501	0	6	297	475	329	0	594	71	265	89	11263	35	35	941	4049	59	0	609	16	67	92	320	337	19	374	0	614	889	9	90	0	133	0	22	64	91	121	0	256	60	0	0	106	2	9247
D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	5880	0	136	201	1758	3483	506	22586	731	2295	42	3895	256	3585	292	450	617	2040	88	385	199	0	194	199	23	1193	23	3408	0	0	35959	26	42	1656	791	268	287	0	18	287	454	399	37	282	385	551	148	6445	277	725	646	8193	44	0	2299	70	92	166	869	473	71	568	103	169	1603	29	142	103	44	0	7	134	55	108	75	872	372	0	0	53	0	7174
E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	9195	9	1770	133	993	3291	185	18174	350	1954	59	6290	205	2739	77	415	806	2253	437	50	123	71	104	1262	6	2342	98	11302	270	0	42433	18	100	0	111	51	0	0	0	0	131	73	0	218	51	104	0	2804	544	30	375	327	22	0	113	13	63	42	0	207	42	100	0	167	145	0	0	0	0	0	0	15	13	90	542	57	1425	0	0	42	2	2533
E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	8769	17	1992	185	1188	1451	280	17965	360	1645	188	3751	179	1545	161	181	491	1467	117	36	419	113	60	120	0	3977	0	18039	2360	0	24757	0	83	292	358	76	34	0	7	358	162	335	0	168	107	260	61	7032	0	246	212	1329	31	0	414	30	178	87	267	234	29	167	65	308	603	17	115	0	25	0	0	28	49	58	1330	399	1122	0	0	57	0	4090
E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	11249	23	2665	164	920	3662	182	24402	502	2056	203	5746	120	1431	118	223	855	2595	114	21	322	5	55	578	7	4887	83	26469	155	0	27882	0	125	0	96	49	0	0	0	120	0	176	0	922	58	324	50	4200	45	46	82	924	35	0	333	44	139	86	121	223	16	101	0	309	271	14	0	0	165	0	21	21	0	0	490	238	2878	0	0	95	0	3697
E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	10714	21	1221	94	957	2475	288	17255	305	1247	42	5380	143	2145	294	271	444	2556	145	63	211	25	68	96	0	3772	32	11678	5	0	37114	0	9	40	1858	54	180	0	5	153	726	480	40	484	89	197	57	2403	4448	149	93	1785	68	0	419	41	277	143	358	456	16	378	73	833	841	9	92	0	78	0	8	62	59	81	0	336	458	0	0	56	0	5785
E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	7794	12	1577	114	1008	2323	359	17305	530	2827	213	3556	120	957	61	213	749	88	0	14	184	0	80	123	0	3410	702	17779	254	0	25750	18	44	0	0	0	0	0	15	21	70	105	0	234	155	347	62	7377	0	189	569	386	56	0	529	47	60	84	91	373	95	182	9	61	239	28	0	0	0	0	0	45	34	29	454	29	1591	0	0	45	0	4154
E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	6145	21	1337	255	634	1001	206	14957	238	1492	47	2622	102	1020	109	171	378	1498	354	9	342	0	0	83	2	3869	0	19582	0	0	23776	0	13	104	501	96	55	0	16	307	215	338	19	152	130	219	91	5342	2269	160	38	992	0	0	109	24	89	143	298	427	32	247	58	358	333	13	0	0	107	0	19	33	85	73	0	403	1047	0	0	61	0	5141
E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	6798	109	1590	207	646	1538	150	18879	275	2372	71	3190	188	1320	94	406	641	2329	487	7	70	751	40	68	0	6322	0	13385	11	0	22599	0	21	100	543	80	235	0	15	86	98	157	27	148	55	91	35	3692	996	46	189	658	15	0	238	18	12	49	97	172	40	84	21	54	245	12	26	0	114	0	35	23	32	167	0	436	1250	0	0	91	0	2386
E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	7886	60	1224	268	1149	837	277	17433	211	1246	42	2786	101	1614	38	229	293	6464	1425	30	648	464	43	75	0	4362	0	13670	0	0	19915	0	43	407	388	111	0	0	26	308	485	764	19	413	237	400	186	12416	2398	337	34	4073	42	0	1551	109	394	391	463	568	22	606	214	379	1369	31	51	7	55	0	0	127	127	54	0	338	688	0	0	72	0	12763
E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	10372	0	1374	99	712	1199	256	18073	454	1990	391	3772	255	1340	131	305	671	3421	504	7	79	471	146	153	0	4469	0	15038	6450	0	31136	8	131	391	416	63	0	0	21	144	257	216	22	325	97	210	66	5667	0	219	219	642	0	0	679	34	70	68	153	285	57	160	44	186	270	13	89	0	0	0	25	17	19	62	3255	622	1166	0	0	155	0	5001
